Date,Price,Open,High,Low,Vol.,Change %
2020-12-28,"2,540.00","2,540.00","2,540.00","2,540.00",-,0.00%
2020-12-29,"2,540.00","2,540.00","2,540.00","2,540.00",-,0.00%
2020-12-30,"2,540.00","2,540.00","2,540.00","2,540.00",-,0.00%
2020-12-31,"2,540.00","2,540.00","2,540.00","2,540.00",-,0.00%
2021-01-01,"2,540.00","2,540.00","2,540.00","2,540.00",-,0.00%
2021-01-02,"2,540.00","2,540.00","2,540.00","2,540.00",-,0.00%
2021-01-03,"2,540.00","2,540.00","2,540.00","2,540.00",-,0.00%
2021-01-04,"2,590.00","2,590.00","2,590.00","2,590.00",-,1.97%
2021-01-05,"2,590.00","2,590.00","2,590.00","2,590.00",-,0.00%
2021-01-06,"2,690.00","2,690.00","2,690.00","2,690.00",-,3.86%
2021-01-07,"2,690.00","2,690.00","2,690.00","2,690.00",-,0.00%
2021-01-08,"2,690.00","2,690.00","2,690.00","2,690.00",-,0.00%
2021-01-09,"2,690.00","2,690.00","2,690.00","2,690.00",-,0.00%
2021-01-10,"2,690.00","2,690.00","2,690.00","2,690.00",-,0.00%
2021-01-11,"2,840.00","2,840.00","2,840.00","2,840.00",-,5.58%
2021-01-12,"2,940.00","2,940.00","2,940.00","2,940.00",-,3.52%
2021-01-13,"2,990.00","2,990.00","2,990.00","2,990.00",-,1.70%
2021-01-14,"3,090.00","3,090.00","3,090.00","3,090.00",-,3.34%
2021-01-15,"3,190.00","3,190.00","3,190.00","3,190.00",-,3.24%
2021-01-16,"3,190.00","3,190.00","3,190.00","3,190.00",-,3.24%
2021-01-17,"3,190.00","3,190.00","3,190.00","3,190.00",-,3.24%
2021-01-18,"3,190.00","3,190.00","3,190.00","3,190.00",-,0.00%
2021-01-19,"3,190.00","3,190.00","3,190.00","3,190.00",-,0.00%
2021-01-20,"3,290.00","3,290.00","3,290.00","3,290.00",-,3.13%
2021-01-21,"3,290.00","3,290.00","3,290.00","3,290.00",-,0.00%
2021-01-22,"3,290.00","3,290.00","3,290.00","3,290.00",-,0.00%
2021-01-23,"3,290.00","3,290.00","3,290.00","3,290.00",-,0.00%
2021-01-24,"3,290.00","3,290.00","3,290.00","3,290.00",-,0.00%
2021-01-25,"3,590.00","3,590.00","3,590.00","3,590.00",-,9.12%
2021-01-26,"3,890.00","3,890.00","3,890.00","3,890.00",-,8.36%
2021-01-27,"3,890.00","3,890.00","3,890.00","3,890.00",-,0.00%
2021-01-28,"3,890.00","3,890.00","3,890.00","3,890.00",-,0.00%
2021-01-29,"3,890.00","3,890.00","3,890.00","3,890.00",-,0.00%
2021-01-30,"3,890.00","3,890.00","3,890.00","3,890.00",-,0.00%
2021-01-31,"3,890.00","3,890.00","3,890.00","3,890.00",-,0.00%
2021-02-01,"3,990.00","3,990.00","3,990.00","3,990.00",-,2.57%
2021-02-02,"3,990.00","3,990.00","3,990.00","3,990.00",-,0.00%
2021-02-03,"3,990.00","3,990.00","3,990.00","3,990.00",-,0.00%
2021-02-04,"4,090.00","4,090.00","4,090.00","4,090.00",-,2.51%
2021-02-05,"4,190.00","4,190.00","4,190.00","4,190.00",-,2.44%
2021-02-06,"4,190.00","4,190.00","4,190.00","4,190.00",-,2.44%
2021-02-07,"4,190.00","4,190.00","4,190.00","4,190.00",-,2.44%
2021-02-08,"4,190.00","4,190.00","4,190.00","4,190.00",-,0.00%
2021-02-09,"4,390.00","4,390.00","4,390.00","4,390.00",-,4.77%
2021-02-10,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-02-11,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-02-12,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-02-13,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-02-14,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-02-15,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-02-16,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-02-17,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-02-18,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-02-19,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-02-20,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-02-21,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-02-22,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-02-23,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-02-24,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-02-25,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-02-26,"4,640.00","4,640.00","4,640.00","4,640.00",-,5.69%
2021-02-27,"4,640.00","4,640.00","4,640.00","4,640.00",-,5.69%
2021-02-28,"4,640.00","4,640.00","4,640.00","4,640.00",-,5.69%
2021-03-01,"4,790.00","4,790.00","4,790.00","4,790.00",-,3.23%
2021-03-02,"4,790.00","4,790.00","4,790.00","4,790.00",-,0.00%
2021-03-03,"4,790.00","4,790.00","4,790.00","4,790.00",-,0.00%
2021-03-04,"4,990.00","4,990.00","4,990.00","4,990.00",-,4.18%
2021-03-05,"5,090.00","5,090.00","5,090.00","5,090.00",-,2.00%
2021-03-06,"5,090.00","5,090.00","5,090.00","5,090.00",-,2.00%
2021-03-07,"5,090.00","5,090.00","5,090.00","5,090.00",-,2.00%
2021-03-08,"5,090.00","5,090.00","5,090.00","5,090.00",-,0.00%
2021-03-09,"5,290.00","5,290.00","5,290.00","5,290.00",-,3.93%
2021-03-10,"5,390.00","5,390.00","5,390.00","5,390.00",-,1.89%
2021-03-11,"5,490.00","5,490.00","5,490.00","5,490.00",-,1.86%
2021-03-12,"5,490.00","5,490.00","5,490.00","5,490.00",-,0.00%
2021-03-13,"5,490.00","5,490.00","5,490.00","5,490.00",-,0.00%
2021-03-14,"5,490.00","5,490.00","5,490.00","5,490.00",-,0.00%
2021-03-15,"5,490.00","5,490.00","5,490.00","5,490.00",-,0.00%
2021-03-16,"5,590.00","5,590.00","5,590.00","5,590.00",-,1.82%
2021-03-17,"5,740.00","5,740.00","5,740.00","5,740.00",-,2.68%
2021-03-18,"5,890.00","5,890.00","5,890.00","5,890.00",-,2.61%
2021-03-19,"5,990.00","5,990.00","5,990.00","5,990.00",-,1.70%
2021-03-20,"5,990.00","5,990.00","5,990.00","5,990.00",-,1.70%
2021-03-21,"5,990.00","5,990.00","5,990.00","5,990.00",-,1.70%
2021-03-22,"5,990.00","5,990.00","5,990.00","5,990.00",-,0.00%
2021-03-23,"5,990.00","5,990.00","5,990.00","5,990.00",-,0.00%
2021-03-24,"5,990.00","5,990.00","5,990.00","5,990.00",-,0.00%
2021-03-25,"5,990.00","5,990.00","5,990.00","5,990.00",-,0.00%
2021-03-26,"5,990.00","5,990.00","5,990.00","5,990.00",-,0.00%
2021-03-27,"5,990.00","5,990.00","5,990.00","5,990.00",-,0.00%
2021-03-28,"5,990.00","5,990.00","5,990.00","5,990.00",-,0.00%
2021-03-29,"5,990.00","5,990.00","5,990.00","5,990.00",-,0.00%
2021-03-30,"5,990.00","5,990.00","5,990.00","5,990.00",-,0.00%
2021-03-31,"5,990.00","5,990.00","5,990.00","5,990.00",-,0.00%
2021-04-01,"5,990.00","5,990.00","5,990.00","5,990.00",-,0.00%
2021-04-02,"5,990.00","5,990.00","5,990.00","5,990.00",-,0.00%
2021-04-03,"5,990.00","5,990.00","5,990.00","5,990.00",-,0.00%
2021-04-04,"5,990.00","5,990.00","5,990.00","5,990.00",-,0.00%
2021-04-05,"5,990.00","5,990.00","5,990.00","5,990.00",-,0.00%
2021-04-06,"5,990.00","5,990.00","5,990.00","5,990.00",-,0.00%
2021-04-07,"6,090.00","6,090.00","6,090.00","6,090.00",-,1.67%
2021-04-08,"6,090.00","6,090.00","6,090.00","6,090.00",-,0.00%
2021-04-09,"6,140.00","6,140.00","6,140.00","6,140.00",-,0.82%
2021-04-10,"6,140.00","6,140.00","6,140.00","6,140.00",-,0.82%
2021-04-11,"6,140.00","6,140.00","6,140.00","6,140.00",-,0.82%
2021-04-12,"6,190.00","6,190.00","6,190.00","6,190.00",-,0.81%
2021-04-13,"6,190.00","6,190.00","6,190.00","6,190.00",-,0.00%
2021-04-14,"6,190.00","6,190.00","6,190.00","6,190.00",-,0.00%
2021-04-15,"6,240.00","6,240.00","6,240.00","6,240.00",-,0.81%
2021-04-16,"6,240.00","6,240.00","6,240.00","6,240.00",-,0.00%
2021-04-17,"6,240.00","6,240.00","6,240.00","6,240.00",-,0.00%
2021-04-18,"6,240.00","6,240.00","6,240.00","6,240.00",-,0.00%
2021-04-19,"6,240.00","6,240.00","6,240.00","6,240.00",-,0.00%
2021-04-20,"6,240.00","6,240.00","6,240.00","6,240.00",-,0.00%
2021-04-21,"6,240.00","6,240.00","6,240.00","6,240.00",-,0.00%
2021-04-22,"6,240.00","6,240.00","6,240.00","6,240.00",-,0.00%
2021-04-23,"6,240.00","6,240.00","6,240.00","6,240.00",-,0.00%
2021-04-24,"6,240.00","6,240.00","6,240.00","6,240.00",-,0.00%
2021-04-25,"6,240.00","6,240.00","6,240.00","6,240.00",-,0.00%
2021-04-26,"6,240.00","6,240.00","6,240.00","6,240.00",-,0.00%
2021-04-27,"6,240.00","6,240.00","6,240.00","6,240.00",-,0.00%
2021-04-28,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.80%
2021-04-29,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-04-30,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-01,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-02,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-03,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-04,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-05,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-06,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-07,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-08,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-09,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-10,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-11,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-12,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-13,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-14,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-15,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-16,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-17,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-18,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-19,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-20,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-21,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-22,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-23,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-24,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-25,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-26,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-27,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-28,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-29,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-30,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-05-31,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-06-01,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-06-02,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-06-03,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-06-04,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-06-05,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-06-06,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-06-07,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-06-08,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-06-09,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-06-10,"6,290.00","6,290.00","6,290.00","6,290.00",-,0.00%
2021-06-11,"6,090.00","6,090.00","6,090.00","6,090.00",-,-3.18%
2021-06-12,"6,090.00","6,090.00","6,090.00","6,090.00",-,-3.18%
2021-06-13,"6,090.00","6,090.00","6,090.00","6,090.00",-,-3.18%
2021-06-14,"6,090.00","6,090.00","6,090.00","6,090.00",-,0.00%
2021-06-15,"6,090.00","6,090.00","6,090.00","6,090.00",-,0.00%
2021-06-16,"6,090.00","6,090.00","6,090.00","6,090.00",-,0.00%
2021-06-17,"6,090.00","6,090.00","6,090.00","6,090.00",-,0.00%
2021-06-18,"6,090.00","6,090.00","6,090.00","6,090.00",-,0.00%
2021-06-19,"6,090.00","6,090.00","6,090.00","6,090.00",-,0.00%
2021-06-20,"6,090.00","6,090.00","6,090.00","6,090.00",-,0.00%
2021-06-21,"6,090.00","6,090.00","6,090.00","6,090.00",-,0.00%
2021-06-22,"6,090.00","6,090.00","6,090.00","6,090.00",-,0.00%
2021-06-23,"6,090.00","6,090.00","6,090.00","6,090.00",-,0.00%
2021-06-24,"5,990.00","5,990.00","5,990.00","5,990.00",-,-1.64%
2021-06-25,"5,890.00","5,890.00","5,890.00","5,890.00",-,-1.67%
2021-06-26,"5,890.00","5,890.00","5,890.00","5,890.00",-,-1.67%
2021-06-27,"5,890.00","5,890.00","5,890.00","5,890.00",-,-1.67%
2021-06-28,"5,890.00","5,890.00","5,890.00","5,890.00",-,0.00%
2021-06-29,"5,740.00","5,740.00","5,740.00","5,740.00",-,-2.55%
2021-06-30,"5,740.00","5,740.00","5,740.00","5,740.00",-,0.00%
2021-07-01,"5,740.00","5,740.00","5,740.00","5,740.00",-,0.00%
2021-07-02,"5,740.00","5,740.00","5,740.00","5,740.00",-,0.00%
2021-07-03,"5,740.00","5,740.00","5,740.00","5,740.00",-,0.00%
2021-07-04,"5,740.00","5,740.00","5,740.00","5,740.00",-,0.00%
2021-07-05,"5,640.00","5,640.00","5,640.00","5,640.00",-,-1.74%
2021-07-06,"5,640.00","5,640.00","5,640.00","5,640.00",-,0.00%
2021-07-07,"5,640.00","5,640.00","5,640.00","5,640.00",-,0.00%
2021-07-08,"5,640.00","5,640.00","5,640.00","5,640.00",-,0.00%
2021-07-09,"5,640.00","5,640.00","5,640.00","5,640.00",-,0.00%
2021-07-10,"5,640.00","5,640.00","5,640.00","5,640.00",-,0.00%
2021-07-11,"5,640.00","5,640.00","5,640.00","5,640.00",-,0.00%
2021-07-12,"5,640.00","5,640.00","5,640.00","5,640.00",-,0.00%
2021-07-13,"5,640.00","5,640.00","5,640.00","5,640.00",-,0.00%
2021-07-14,"5,640.00","5,640.00","5,640.00","5,640.00",-,0.00%
2021-07-15,"5,590.00","5,590.00","5,590.00","5,590.00",-,-0.89%
2021-07-16,"5,590.00","5,590.00","5,590.00","5,590.00",-,0.00%
2021-07-17,"5,590.00","5,590.00","5,590.00","5,590.00",-,0.00%
2021-07-18,"5,590.00","5,590.00","5,590.00","5,590.00",-,0.00%
2021-07-19,"5,590.00","5,590.00","5,590.00","5,590.00",-,0.00%
2021-07-20,"5,590.00","5,590.00","5,590.00","5,590.00",-,0.00%
2021-07-21,"5,590.00","5,590.00","5,590.00","5,590.00",-,0.00%
2021-07-22,"5,590.00","5,590.00","5,590.00","5,590.00",-,0.00%
2021-07-23,"5,590.00","5,590.00","5,590.00","5,590.00",-,0.00%
2021-07-24,"5,590.00","5,590.00","5,590.00","5,590.00",-,0.00%
2021-07-25,"5,590.00","5,590.00","5,590.00","5,590.00",-,0.00%
2021-07-26,"5,590.00","5,590.00","5,590.00","5,590.00",-,0.00%
2021-07-27,"5,590.00","5,590.00","5,590.00","5,590.00",-,0.00%
2021-07-28,"5,590.00","5,590.00","5,590.00","5,590.00",-,0.00%
2021-07-29,"5,590.00","5,590.00","5,590.00","5,590.00",-,0.00%
2021-07-30,"5,590.00","5,590.00","5,590.00","5,590.00",-,0.00%
2021-07-31,"5,590.00","5,590.00","5,590.00","5,590.00",-,0.00%
2021-08-01,"5,590.00","5,590.00","5,590.00","5,590.00",-,0.00%
2021-08-02,"5,390.00","5,390.00","5,390.00","5,390.00",-,-3.58%
2021-08-03,"5,390.00","5,390.00","5,390.00","5,390.00",-,0.00%
2021-08-04,"5,390.00","5,390.00","5,390.00","5,390.00",-,0.00%
2021-08-05,"5,390.00","5,390.00","5,390.00","5,390.00",-,0.00%
2021-08-06,"5,390.00","5,390.00","5,390.00","5,390.00",-,0.00%
2021-08-07,"5,390.00","5,390.00","5,390.00","5,390.00",-,0.00%
2021-08-08,"5,390.00","5,390.00","5,390.00","5,390.00",-,0.00%
2021-08-09,"5,290.00","5,290.00","5,290.00","5,290.00",-,-1.86%
2021-08-10,"5,290.00","5,290.00","5,290.00","5,290.00",-,0.00%
2021-08-11,"5,290.00","5,290.00","5,290.00","5,290.00",-,0.00%
2021-08-12,"5,290.00","5,290.00","5,290.00","5,290.00",-,0.00%
2021-08-13,"5,290.00","5,290.00","5,290.00","5,290.00",-,0.00%
2021-08-14,"5,290.00","5,290.00","5,290.00","5,290.00",-,0.00%
2021-08-15,"5,290.00","5,290.00","5,290.00","5,290.00",-,0.00%
2021-08-16,"5,290.00","5,290.00","5,290.00","5,290.00",-,0.00%
2021-08-17,"5,190.00","5,190.00","5,190.00","5,190.00",-,-1.89%
2021-08-18,"5,190.00","5,190.00","5,190.00","5,190.00",-,0.00%
2021-08-19,"5,190.00","5,190.00","5,190.00","5,190.00",-,0.00%
2021-08-20,"5,190.00","5,190.00","5,190.00","5,190.00",-,0.00%
2021-08-21,"5,190.00","5,190.00","5,190.00","5,190.00",-,0.00%
2021-08-22,"5,190.00","5,190.00","5,190.00","5,190.00",-,0.00%
2021-08-23,"5,190.00","5,190.00","5,190.00","5,190.00",-,0.00%
2021-08-24,"5,190.00","5,190.00","5,190.00","5,190.00",-,0.00%
2021-08-25,"5,190.00","5,190.00","5,190.00","5,190.00",-,0.00%
2021-08-26,"5,190.00","5,190.00","5,190.00","5,190.00",-,0.00%
2021-08-27,"5,190.00","5,190.00","5,190.00","5,190.00",-,0.00%
2021-08-28,"5,190.00","5,190.00","5,190.00","5,190.00",-,0.00%
2021-08-29,"5,190.00","5,190.00","5,190.00","5,190.00",-,0.00%
2021-08-30,"5,190.00","5,190.00","5,190.00","5,190.00",-,0.00%
2021-08-31,"5,190.00","5,190.00","5,190.00","5,190.00",-,0.00%
2021-09-01,"5,190.00","5,190.00","5,190.00","5,190.00",-,0.00%
2021-09-02,"5,190.00","5,190.00","5,190.00","5,190.00",-,0.00%
2021-09-03,"5,190.00","5,190.00","5,190.00","5,190.00",-,0.00%
2021-09-04,"5,190.00","5,190.00","5,190.00","5,190.00",-,0.00%
2021-09-05,"5,190.00","5,190.00","5,190.00","5,190.00",-,0.00%
2021-09-06,"5,190.00","5,190.00","5,190.00","5,190.00",-,0.00%
2021-09-07,"4,990.00","4,990.00","4,990.00","4,990.00",-,-3.85%
2021-09-08,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-09,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-10,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-11,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-12,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-13,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-14,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-15,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-16,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-17,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-18,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-19,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-20,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-21,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-22,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-23,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-24,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-25,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-26,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-27,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-28,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-29,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-09-30,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-10-01,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-10-02,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-10-03,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-10-04,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-10-05,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-10-06,"4,990.00","4,990.00","4,990.00","4,990.00",-,0.00%
2021-10-07,"4,890.00","4,890.00","4,890.00","4,890.00",-,-2.00%
2021-10-08,"4,890.00","4,890.00","4,890.00","4,890.00",-,0.00%
2021-10-09,"4,890.00","4,890.00","4,890.00","4,890.00",-,0.00%
2021-10-10,"4,890.00","4,890.00","4,890.00","4,890.00",-,0.00%
2021-10-11,"4,890.00","4,890.00","4,890.00","4,890.00",-,0.00%
2021-10-12,"4,890.00","4,890.00","4,890.00","4,890.00",-,0.00%
2021-10-13,"4,790.00","4,790.00","4,790.00","4,790.00",-,-2.04%
2021-10-14,"4,690.00","4,690.00","4,690.00","4,690.00",-,-2.09%
2021-10-15,"4,690.00","4,690.00","4,690.00","4,690.00",-,0.00%
2021-10-16,"4,690.00","4,690.00","4,690.00","4,690.00",-,0.00%
2021-10-17,"4,690.00","4,690.00","4,690.00","4,690.00",-,0.00%
2021-10-18,"4,590.00","4,590.00","4,590.00","4,590.00",-,-2.13%
2021-10-19,"4,590.00","4,590.00","4,590.00","4,590.00",-,0.00%
2021-10-20,"4,590.00","4,590.00","4,590.00","4,590.00",-,0.00%
2021-10-21,"4,590.00","4,590.00","4,590.00","4,590.00",-,0.00%
2021-10-22,"4,590.00","4,590.00","4,590.00","4,590.00",-,0.00%
2021-10-23,"4,590.00","4,590.00","4,590.00","4,590.00",-,0.00%
2021-10-24,"4,590.00","4,590.00","4,590.00","4,590.00",-,0.00%
2021-10-25,"4,590.00","4,590.00","4,590.00","4,590.00",-,0.00%
2021-10-26,"4,490.00","4,490.00","4,490.00","4,490.00",-,-2.18%
2021-10-27,"4,490.00","4,490.00","4,490.00","4,490.00",-,0.00%
2021-10-28,"4,490.00","4,490.00","4,490.00","4,490.00",-,0.00%
2021-10-29,"4,490.00","4,490.00","4,490.00","4,490.00",-,0.00%
2021-10-30,"4,490.00","4,490.00","4,490.00","4,490.00",-,0.00%
2021-10-31,"4,490.00","4,490.00","4,490.00","4,490.00",-,0.00%
2021-11-01,"4,490.00","4,490.00","4,490.00","4,490.00",-,0.00%
2021-11-02,"4,490.00","4,490.00","4,490.00","4,490.00",-,0.00%
2021-11-03,"4,490.00","4,490.00","4,490.00","4,490.00",-,0.00%
2021-11-04,"4,490.00","4,490.00","4,490.00","4,490.00",-,0.00%
2021-11-05,"4,490.00","4,490.00","4,490.00","4,490.00",-,0.00%
2021-11-06,"4,490.00","4,490.00","4,490.00","4,490.00",-,0.00%
2021-11-07,"4,490.00","4,490.00","4,490.00","4,490.00",-,0.00%
2021-11-08,"4,490.00","4,490.00","4,490.00","4,490.00",-,0.00%
2021-11-09,"4,490.00","4,490.00","4,490.00","4,490.00",-,0.00%
2021-11-10,"4,490.00","4,490.00","4,490.00","4,490.00",-,0.00%
2021-11-11,"4,490.00","4,490.00","4,490.00","4,490.00",-,0.00%
2021-11-12,"4,390.00","4,390.00","4,390.00","4,390.00",-,-2.23%
2021-11-13,"4,390.00","4,390.00","4,390.00","4,390.00",-,-2.23%
2021-11-14,"4,390.00","4,390.00","4,390.00","4,390.00",-,-2.23%
2021-11-15,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-11-16,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-11-17,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-11-18,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-11-19,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-11-20,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-11-21,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-11-22,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-11-23,"4,390.00","4,390.00","4,390.00","4,390.00",-,0.00%
2021-11-24,"4,290.00","4,290.00","4,290.00","4,290.00",-,-2.28%
2021-11-25,"4,290.00","4,290.00","4,290.00","4,290.00",-,0.00%
2021-11-26,"4,290.00","4,290.00","4,290.00","4,290.00",-,0.00%
2021-11-27,"4,290.00","4,290.00","4,290.00","4,290.00",-,0.00%
2021-11-28,"4,290.00","4,290.00","4,290.00","4,290.00",-,0.00%
2021-11-29,"4,290.00","4,290.00","4,290.00","4,290.00",-,0.00%
2021-11-30,"4,290.00","4,290.00","4,290.00","4,290.00",-,0.00%
2021-12-01,"4,140.00","4,140.00","4,140.00","4,140.00",-,-3.50%
2021-12-02,"4,140.00","4,140.00","4,140.00","4,140.00",-,0.00%
2021-12-03,"4,140.00","4,140.00","4,140.00","4,140.00",-,0.00%
2021-12-04,"4,140.00","4,140.00","4,140.00","4,140.00",-,0.00%
2021-12-05,"4,140.00","4,140.00","4,140.00","4,140.00",-,0.00%
2021-12-06,"4,140.00","4,140.00","4,140.00","4,140.00",-,0.00%
2021-12-07,"4,140.00","4,140.00","4,140.00","4,140.00",-,0.00%
2021-12-08,"4,140.00","4,140.00","4,140.00","4,140.00",-,0.00%
2021-12-09,"4,140.00","4,140.00","4,140.00","4,140.00",-,0.00%
2021-12-10,"4,140.00","4,140.00","4,140.00","4,140.00",-,0.00%
2021-12-11,"4,140.00","4,140.00","4,140.00","4,140.00",-,0.00%
2021-12-12,"4,140.00","4,140.00","4,140.00","4,140.00",-,0.00%
2021-12-13,"4,040.00","4,040.00","4,040.00","4,040.00",-,-2.42%
2021-12-14,"4,040.00","4,040.00","4,040.00","4,040.00",-,0.00%
2021-12-15,"4,040.00","4,040.00","4,040.00","4,040.00",-,0.00%
2021-12-16,"4,040.00","4,040.00","4,040.00","4,040.00",-,0.00%
2021-12-17,"3,990.00","3,990.00","3,990.00","3,990.00",-,-1.24%
2021-12-18,"3,990.00","3,990.00","3,990.00","3,990.00",-,-1.24%
2021-12-19,"3,990.00","3,990.00","3,990.00","3,990.00",-,-1.24%
