date,high,low,open,close,volume,quoteVolume,weightedAverage
2015-02-28 00:00:00,240.0,240.0,240.0,240.0,0.0199248,8.302e-05,240.0
2015-02-28 04:00:00,240.0,240.0,240.0,240.0,0.0,0.0,240.0
2015-02-28 08:00:00,240.0,240.0,240.0,240.0,0.0,0.0,240.0
2015-02-28 12:00:00,240.0,240.0,240.0,240.0,12.0742032,0.05030918,240.0
2015-02-28 16:00:00,240.0,240.0,240.0,240.0,0.0,0.0,240.0
2015-02-28 20:00:00,251.0,240.0,240.00005302,240.00006025,5.05320776,0.02093792,241.34239549
2015-03-01 00:00:00,240.00006025,240.00006025,240.00006025,240.00006025,0.0,0.0,240.00006025
2015-03-01 04:00:00,240.0001205,240.0001205,240.0001205,240.0001205,0.02208241,9.201e-05,240.0001205
2015-03-01 08:00:00,251.0,251.0,251.0,251.0,0.02619938,0.00010438,251.0
2015-03-01 12:00:00,251.0,251.0,251.0,251.0,0.0,0.0,251.0
2015-03-01 16:00:00,251.0,251.0,251.0,251.0,0.0,0.0,251.0
2015-03-01 20:00:00,251.0,251.0,251.0,251.0,0.26943344,0.00107344,251.0
2015-03-02 00:00:00,251.0,251.0,251.0,251.0,0.0,0.0,251.0
2015-03-02 04:00:00,251.0,251.0,251.0,251.0,0.0,0.0,251.0
2015-03-02 08:00:00,251.0,251.0,251.0,251.0,0.0,0.0,251.0
2015-03-02 12:00:00,252.0,252.0,252.0,252.0,0.10000116,0.00039683,252.0
2015-03-02 16:00:00,251.00000756,251.0,251.00000756,251.0,0.55125122,0.00219622,251.00000274
2015-03-02 20:00:00,269.0,252.0,252.0,269.0,97.4125524,0.3764387,258.77401127
2015-03-03 00:00:00,269.0,269.0,269.0,269.0,0.0,0.0,269.0
2015-03-03 04:00:00,268.0,268.0,268.0,268.0,44.71887128,0.16686146,268.0
2015-03-03 08:00:00,274.5,255.0,265.0,269.0,313.87891303,1.18732719,264.35755508
2015-03-03 12:00:00,269.0,258.87499998,269.0,258.87499998,67.7037823,0.25251499,268.11787414
2015-03-03 16:00:00,268.19999999,258.87499998,268.19999999,258.87499998,5.99270318,0.02278881,262.96692053
2015-03-03 20:00:00,267.21999999,267.21999999,267.21999999,267.21999999,10.68879999,0.04,267.21999999
2015-03-04 00:00:00,267.21999999,267.21999999,267.21999999,267.21999999,0.0,0.0,267.21999999
2015-03-04 04:00:00,267.21999999,267.21999999,267.21999999,267.21999999,0.0,0.0,267.21999999
2015-03-04 08:00:00,258.87499998,258.87499998,258.87499998,258.87499998,1.94957209,0.00753094,258.87499998
2015-03-04 12:00:00,258.87499998,258.87499998,258.87499998,258.87499998,0.0,0.0,258.87499998
2015-03-04 16:00:00,280.00000001,267.22,267.22,280.0,9.26787779,0.0333158,278.18265783
2015-03-04 20:00:00,280.0,280.0,280.0,280.0,234.6715728,0.83811276,280.0
2015-03-05 00:00:00,257.0,257.0,257.0,257.0,1.85383609,0.00721337,257.0
2015-03-05 04:00:00,257.0,257.0,257.0,257.0,29.70980395,0.11560235,257.0
2015-03-05 08:00:00,280.89,277.01999999,280.89,277.01999999,20.62650903,0.0734818,280.70228326
2015-03-05 12:00:00,277.01999999,277.01999999,277.01999999,277.01999999,0.0,0.0,277.01999999
2015-03-05 16:00:00,277.01999999,277.01999999,277.01999999,277.01999999,0.0,0.0,277.01999999
2015-03-05 20:00:00,277.00999998,257.00012,277.00999998,257.00012,65.25053604,0.25,261.00214418
2015-03-06 00:00:00,269.00014063,269.00014063,269.00014063,269.00014063,13.22419755,0.04916056,269.00014063
2015-03-06 04:00:00,269.00014063,269.00014063,269.00014063,269.00014063,0.0,0.0,269.00014063
2015-03-06 08:00:00,270.00199997,268.70014063,268.70014063,270.00199997,29.08092449,0.10774763,269.89850721
2015-03-06 12:00:00,270.00199997,270.00199997,270.00199997,270.00199997,0.0,0.0,270.00199997
2015-03-06 16:00:00,270.00199997,270.00199997,270.00199997,270.00199997,0.0,0.0,270.00199997
2015-03-06 20:00:00,271.00199999,260.0,263.00016695,260.0,41.89282675,0.16036726,261.23054518
2015-03-07 00:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0013,5e-06,260.00000522
2015-03-07 04:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.1100008,0.00042308,260.00000522
2015-03-07 08:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.070694,0.0002719,260.00000522
2015-03-07 12:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0.0,260.00000522
2015-03-07 16:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0.0,260.00000522
2015-03-07 20:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0.0,260.00000522
2015-03-08 00:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0.0,260.00000522
2015-03-08 04:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0.0,260.00000522
2015-03-08 08:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0.0,260.00000522
2015-03-08 12:00:00,265.00000001,260.000401,265.0,260.000401,1.2984817,0.00490264,264.85357023
2015-03-08 16:00:00,275.002,260.000401,260.00040101,275.002,10.20678478,0.03925117,260.03772087
2015-03-08 20:00:00,260.00040101,260.000031,260.00040101,260.00003101,19.39508238,0.07459644,260.0001071
2015-03-09 00:00:00,260.00003101,260.00003101,260.00003101,260.00003101,0.0,0.0,260.00003101
2015-03-09 04:00:00,260.00003101,260.00003101,260.00003101,260.00003101,0.0,0.0,260.00003101
2015-03-09 08:00:00,276.15018646,260.00003101,260.00003101,276.15018646,29.02858078,0.1075537,269.89848594
2015-03-09 12:00:00,262.00000001,262.00000001,262.00000001,262.00000001,0.1349955,0.00051525,262.00000001
2015-03-09 16:00:00,280.99999999,262.59000002,280.99999999,262.59000002,1.32409976,0.0050105,264.26499586
2015-03-09 20:00:00,285.0,264.00000533,280.99999998,264.00000533,97.87936152,0.34560246,283.21372923
2015-03-10 00:00:00,264.00000533,264.00000533,264.00000533,264.00000533,0.0,0.0,264.00000533
2015-03-10 04:00:00,290.99999997,264.00006385,264.00006385,264.00006389,0.28665004,0.00105,273.00004256
2015-03-10 08:00:00,279.00006387,264.00006385,264.00006385,279.00006387,12.493053,0.04479141,278.91626991
2015-03-10 12:00:00,279.00006387,279.00006387,279.00006387,279.00006387,0.0,0.0,279.00006387
2015-03-10 16:00:00,291.0,289.44944439,289.44944439,291.0,42.18205645,0.14545458,290.00156925
2015-03-10 20:00:00,291.0,291.0,291.0,291.0,0.0,0.0,291.0
2015-03-11 00:00:00,292.95011128,279.00010602,279.00010602,292.95011128,23.53229393,0.08229267,285.95856633
2015-03-11 04:00:00,292.95011129,279.00010602,292.95011128,279.00010602,1.12163008,0.00387636,289.35137296
2015-03-11 08:00:00,279.00011726,279.00011726,279.00011726,279.00011726,0.14350371,0.00051435,279.00011726
2015-03-11 12:00:00,289.00010602,279.00018189,279.00018189,289.00010602,3.45099816,0.01212923,284.51914658
2015-03-11 16:00:00,288.00010602,279.00019875,279.00023515,288.00010602,7.00351022,0.02490387,281.22176287
2015-03-11 20:00:00,289.00010602,276.00000001,289.00010602,276.00000001,7.26000042,0.02557093,283.91616655
2015-03-12 00:00:00,289.00010602,276.0,289.00010602,276.0,2.80202061,0.0101454,276.18631255
2015-03-12 04:00:00,276.0,276.0,276.0,276.0,0.0552,0.0002,276.0
2015-03-12 08:00:00,276.00000112,276.00000112,276.00000112,276.00000112,0.05267184,0.00019084,276.00000112
2015-03-12 12:00:00,276.00000112,276.00000112,276.00000112,276.00000112,0.0,0.0,276.00000112
2015-03-12 16:00:00,276.00000112,276.00000112,276.00000112,276.00000112,0.0,0.0,276.00000112
2015-03-12 20:00:00,276.00000112,276.00000112,276.00000112,276.00000112,0.0,0.0,276.00000112
2015-03-13 00:00:00,300.99999959,276.0,276.00000111,300.99999959,55.51403242,0.19438516,285.58781145
2015-03-13 04:00:00,300.9999995,300.99999949,300.99999949,300.9999995,0.10823056,0.00035957,300.99999949
2015-03-13 08:00:00,300.9999995,300.9999995,300.9999995,300.9999995,0.0,0.0,300.9999995
2015-03-13 12:00:00,300.9999995,300.9999995,300.9999995,300.9999995,0.0,0.0,300.9999995
2015-03-13 16:00:00,300.9999995,300.9999995,300.9999995,300.9999995,0.27089999,0.0009,300.9999995
2015-03-13 20:00:00,275.1100001,275.11000009,275.1100001,275.11000009,1.71999322,0.00625202,275.11000009
2015-03-14 00:00:00,275.11000009,275.11000009,275.11000009,275.11000009,0.0,0.0,275.11000009
2015-03-14 04:00:00,275.11000009,275.11000009,275.11000009,275.11000009,0.0,0.0,275.11000009
2015-03-14 08:00:00,275.1100001,275.1,275.1100001,275.1,48.2933615,0.17554311,275.10827116
2015-03-14 12:00:00,275.1,275.1,275.1,275.1,0.0,0.0,275.1
2015-03-14 16:00:00,275.1,275.1,275.1,275.1,0.0,0.0,275.1
2015-03-14 20:00:00,275.10000036,275.10000036,275.10000036,275.10000036,0.01669581,6.069e-05,275.10000036
2015-03-15 00:00:00,275.10800036,275.10000036,275.10000036,275.10800036,0.03832498,0.00013931,275.10574294
2015-03-15 04:00:00,275.10800036,275.10800036,275.10800036,275.10800036,0.0,0.0,275.10800036
2015-03-15 08:00:00,275.11100001,275.1,275.11100001,275.1,27.51083064,0.1,275.10830642
2015-03-15 12:00:00,275.10000001,275.1,275.10000001,275.1,0.31504727,0.00114521,275.1
2015-03-15 16:00:00,282.10800036,279.10800033,279.10800033,282.10800036,1.5899049,0.00568778,279.52995758
2015-03-15 20:00:00,282.10800036,282.10800036,282.10800036,282.10800036,0.0,0.0,282.10800036
2015-03-16 00:00:00,300.9999995,300.9999995,300.9999995,300.9999995,14.96084076,0.04970379,300.9999995
2015-03-16 04:00:00,275.10000023,275.0,275.10000023,275.0,10.60384472,0.03854914,275.07344464
2015-03-16 08:00:00,275.0,275.0,275.0,275.0,0.0,0.0,275.0
2015-03-16 12:00:00,275.0,275.0,275.0,275.0,0.0,0.0,275.0
2015-03-16 16:00:00,275.0,275.0,275.0,275.0,0.0,0.0,275.0
2015-03-16 20:00:00,275.0,275.0,275.0,275.0,0.0,0.0,275.0
2015-03-17 00:00:00,275.0,275.0,275.0,275.0,0.0,0.0,275.0
2015-03-17 04:00:00,275.0,275.0,275.0,275.0,0.0,0.0,275.0
2015-03-17 08:00:00,275.0,275.0,275.0,275.0,0.0,0.0,275.0
2015-03-17 12:00:00,275.00000003,275.00000003,275.00000003,275.00000003,0.00903375,3.285e-05,275.00000003
2015-03-17 16:00:00,275.00000003,275.00000003,275.00000003,275.00000003,0.0,0.0,275.00000003
2015-03-17 20:00:00,275.00000003,275.00000003,275.00000003,275.00000003,0.0,0.0,275.00000003
2015-03-18 00:00:00,275.00000003,275.00000003,275.00000003,275.00000003,0.0,0.0,275.00000003
2015-03-18 04:00:00,275.00000003,275.00000003,275.00000003,275.00000003,0.0,0.0,275.00000003
2015-03-18 08:00:00,280.0,275.00000008,275.00000009,280.0,1.07534009,0.00384255,279.85064604
2015-03-18 12:00:00,282.00000001,280.0,282.00000001,280.0,0.75189158,0.00268293,280.25016679
2015-03-18 16:00:00,275.00000009,275.00000004,275.00000009,275.00000004,19.0281575,0.0691933,275.00000007
2015-03-18 20:00:00,267.01000006,262.09000001,267.01000006,262.09000001,144.0558824,0.54708856,263.31364414
2015-03-19 00:00:00,267.01000006,267.01000006,267.01000006,267.01000006,0.11817061,0.00044257,267.01000006
2015-03-19 04:00:00,257.00000102,257.0,257.00000102,257.00000001,202.78845093,0.78906012,257.00000011
2015-03-19 08:00:00,262.89248194,257.0,262.89248194,257.00000001,76.64666299,0.29823375,257.00197579
2015-03-19 12:00:00,255.55013362,254.79000001,255.55013362,254.79000001,84.4680051,0.33136689,254.90780056
2015-03-19 16:00:00,254.79000001,254.79000001,254.79000001,254.79000001,0.0,0.0,254.79000001
2015-03-19 20:00:00,264.84631516,248.82158047,254.11285785,264.84631516,349.88291478,1.35280253,258.63561534
2015-03-20 00:00:00,264.84631516,264.84631516,264.84631516,264.84631516,0.0,0.0,264.84631516
2015-03-20 04:00:00,255.50064125,254.89895126,254.89895127,255.50064125,33.9964032,0.13309873,255.42244621
2015-03-20 08:00:00,267.97667574,255.46672379,255.4667238,267.97667574,52.81393691,0.19851197,266.04913001
2015-03-20 12:00:00,265.97498471,265.97498471,265.97498471,265.97498471,43.36304278,0.16303429,265.97498471
2015-03-20 16:00:00,254.82343263,254.82343263,254.82343263,254.82343263,2.54823432,0.01,254.82343263
2015-03-20 20:00:00,263.56083094,263.56083094,263.56083094,263.56083094,0.00414581,1.573e-05,263.56083094
2015-03-21 00:00:00,263.56083094,263.56083094,263.56083094,263.56083094,0.00428022,1.624e-05,263.56083094
2015-03-21 04:00:00,262.24467816,254.69135706,256.24002447,262.24467816,10.48331328,0.04088417,256.41497157
2015-03-21 08:00:00,256.13785055,256.1378454,256.1378454,256.13784798,0.07952311,0.00031047,256.13784588
2015-03-21 12:00:00,256.13784798,256.13784798,256.13784798,256.13784798,0.0,0.0,256.13784798
2015-03-21 16:00:00,263.19298262,256.13785055,256.13785055,263.19298262,190.58800702,0.72441863,263.09097961
2015-03-21 20:00:00,263.19298262,263.19298262,263.19298262,263.19298262,0.0,0.0,263.19298262
2015-03-22 00:00:00,263.19298262,263.19298262,263.19298262,263.19298262,0.0,0.0,263.19298262
2015-03-22 04:00:00,265.17833558,265.13784797,265.13784797,265.13784797,2.45241489,0.0092485,265.16893458
2015-03-22 08:00:00,265.13784797,265.13784797,265.13784797,265.13784797,0.0,0.0,265.13784797
2015-03-22 12:00:00,265.13784797,265.13784797,265.13784797,265.13784797,0.0,0.0,265.13784797
2015-03-22 16:00:00,265.56083094,263.77341,263.77341,265.56083094,52.7575087,0.19948405,264.46980952
2015-03-22 20:00:00,267.51684843,264.39754824,265.56083095,267.51684843,9.16852335,0.03447683,265.9328992
2015-03-23 00:00:00,274.29809789,263.5365229,270.32946018,263.5365229,21.58576457,0.07968019,270.90503393
2015-03-23 04:00:00,263.5365229,263.5365229,263.5365229,263.5365229,0.0,0.0,263.5365229
2015-03-23 08:00:00,263.5365229,263.5365229,263.5365229,263.5365229,0.0,0.0,263.5365229
2015-03-23 12:00:00,263.91683081,263.91683081,263.91683081,263.91683081,0.02178105,8.253e-05,263.91683081
2015-03-23 16:00:00,272.95923679,260.67351138,263.91683081,260.67351138,40.24284435,0.15081066,266.84350005
2015-03-23 20:00:00,260.67351138,260.67351138,260.67351138,260.67351138,0.0,0.0,260.67351138
2015-03-24 00:00:00,263.01895538,263.01895538,263.01895538,263.01895538,6.10989351,0.02322986,263.01895538
2015-03-24 04:00:00,271.59604827,260.73744563,263.01899763,271.59604827,282.01130003,1.06820321,264.00529168
2015-03-24 08:00:00,271.59604827,271.59604827,271.59604827,271.59604827,0.0,0.0,271.59604827
2015-03-24 12:00:00,247.5631,242.5255,247.5631,242.5255,200.4660827,0.80976326,247.56134614
2015-03-24 16:00:00,244.93638342,244.93638342,244.93638342,244.93638342,1.35046164,0.00551352,244.93638342
2015-03-24 20:00:00,242.52550736,242.52550736,242.52550736,242.52550736,0.2425255,0.001,242.52550736
2015-03-25 00:00:00,273.0,272.99999999,272.99999999,273.0,42.05363525,0.15404262,272.99999999
2015-03-25 04:00:00,272.5,272.5,272.5,272.5,0.01528725,5.61e-05,272.5
2015-03-25 08:00:00,272.5,272.5,272.5,272.5,0.0,0.0,272.5
2015-03-25 12:00:00,254.46252276,250.76278684,254.46252276,253.30730605,48.79089711,0.19415895,251.29357732
2015-03-25 16:00:00,247.47551488,247.47551488,247.47551488,247.47551488,0.00255394,1.032e-05,247.47551488
2015-03-25 20:00:00,247.47551488,247.47551488,247.47551488,247.47551488,0.0,0.0,247.47551488
2015-03-26 00:00:00,251.36855193,242.5255,251.36855193,242.5255,2.29937799,0.00947992,242.5524678
2015-03-26 04:00:00,242.5255,242.5255,242.5255,242.5255,0.0,0.0,242.5255
2015-03-26 08:00:00,242.5255,242.5255,242.5255,242.5255,0.0,0.0,242.5255
2015-03-26 12:00:00,242.5255,242.5255,242.5255,242.5255,0.0,0.0,242.5255
2015-03-26 16:00:00,242.5255,242.5255,242.5255,242.5255,0.0,0.0,242.5255
2015-03-26 20:00:00,242.5255,242.5255,242.5255,242.5255,0.0,0.0,242.5255
2015-03-27 00:00:00,253.22011045,253.22011045,253.22011045,253.22011045,0.64544793,0.00254896,253.22011045
2015-03-27 04:00:00,253.22011045,253.22011045,253.22011045,253.22011045,0.0,0.0,253.22011045
2015-03-27 08:00:00,253.22011045,253.22011045,253.22011045,253.22011045,0.0,0.0,253.22011045
2015-03-27 12:00:00,253.22011045,253.22011045,253.22011045,253.22011045,0.0,0.0,253.22011045
2015-03-27 16:00:00,242.91750001,242.91750001,242.91750001,242.91750001,0.01783014,7.34e-05,242.91750001
2015-03-27 20:00:00,253.3527,253.3527,253.3527,253.3527,0.00025841,1.02e-06,253.3527
2015-03-28 00:00:00,253.3527,253.3527,253.3527,253.3527,0.0,0.0,253.3527
2015-03-28 04:00:00,243.68190247,243.6819,243.68190247,243.6819,0.36496725,0.00149772,243.68190067
2015-03-28 08:00:00,243.6819,243.6819,243.6819,243.6819,0.0,0.0,243.6819
2015-03-28 12:00:00,249.22154266,249.22154266,249.22154266,249.22154266,0.02206607,8.854e-05,249.22154266
2015-03-28 16:00:00,249.22154266,249.22154266,249.22154266,249.22154266,0.0,0.0,249.22154266
2015-03-28 20:00:00,258.88067929,247.96933001,249.22154265,248.72849578,6.67449601,0.02600545,256.65758577
2015-03-29 00:00:00,252.0705,252.0705,252.0705,252.0705,8.47788964,0.03363301,252.0705
2015-03-29 04:00:00,252.0705,252.0705,252.0705,252.0705,0.0,0.0,252.0705
2015-03-29 08:00:00,247.96933002,247.96933001,247.96933002,247.96933001,0.04865902,0.00019623,247.96933001
2015-03-29 12:00:00,247.96933001,247.96933001,247.96933001,247.96933001,0.0,0.0,247.96933001
2015-03-29 16:00:00,247.96933001,247.96933001,247.96933001,247.96933001,0.0,0.0,247.96933001
2015-03-29 20:00:00,247.96933001,247.96933001,247.96933001,247.96933001,0.0,0.0,247.96933001
2015-03-30 00:00:00,247.96933001,247.96933001,247.96933001,247.96933001,0.0,0.0,247.96933001
2015-03-30 04:00:00,247.96933001,247.96933001,247.96933001,247.96933001,0.0,0.0,247.96933001
2015-03-30 08:00:00,247.96933001,247.96933001,247.96933001,247.96933001,0.0,0.0,247.96933001
2015-03-30 12:00:00,252.41871251,242.52550001,242.52550001,252.41871251,0.0688081,0.00027996,245.77835831
2015-03-30 16:00:00,252.41871251,252.41871251,252.41871251,252.41871251,0.0,0.0,252.41871251
2015-03-30 20:00:00,254.35279355,244.19600333,244.34340001,254.35279355,29.58581058,0.12093752,244.637153
2015-03-31 00:00:00,253.5414,243.73372795,253.5414,243.73372795,3.74080013,0.01478212,253.06249296
2015-03-31 04:00:00,253.7301,243.5692,253.7301,243.5692,0.59818767,0.00239619,249.64117089
2015-03-31 08:00:00,252.11188864,243.52675235,243.52675235,252.11188864,1.13675347,0.00451174,251.95456151
2015-03-31 12:00:00,242.5255,242.5255,242.5255,242.5255,1.79013649,0.00738123,242.5255
2015-03-31 16:00:00,242.5255,242.5255,242.5255,242.5255,20.89866486,0.086171,242.5255
2015-03-31 20:00:00,249.33852966,249.2217,249.2217,249.33852966,0.31653995,0.0012696,249.3225852
2015-04-01 00:00:00,249.33852966,249.33852966,249.33852966,249.33852966,0.0,0.0,249.33852966
2015-04-01 04:00:00,250.0,239.87000019,239.87000019,249.0,14.48312746,0.05824355,248.66491599
2015-04-01 08:00:00,249.0,249.0,249.0,249.0,0.0,0.0,249.0
2015-04-01 12:00:00,249.0,249.0,249.0,249.0,0.0,0.0,249.0
2015-04-01 16:00:00,249.0,249.0,249.0,249.0,0.0,0.0,249.0
2015-04-01 20:00:00,249.0,249.0,249.0,249.0,0.0,0.0,249.0
2015-04-02 00:00:00,249.0,249.0,249.0,249.0,0.0,0.0,249.0
2015-04-02 04:00:00,249.0,249.0,249.0,249.0,0.0,0.0,249.0
2015-04-02 08:00:00,245.47586455,245.47586455,245.47586455,245.47586455,11.77336122,0.04796138,245.47586455
2015-04-02 12:00:00,245.47586455,245.47586455,245.47586455,245.47586455,0.0,0.0,245.47586455
2015-04-02 16:00:00,253.07264203,251.61405978,251.61405978,253.07264203,50.10958784,0.19875937,252.11182671
2015-04-02 20:00:00,255.0,229.00000001,229.00000001,255.0,0.23933033,0.00103983,230.1629401
2015-04-03 00:00:00,255.0,255.0,255.0,255.0,0.0,0.0,255.0
2015-04-03 04:00:00,255.0,255.0,255.0,255.0,0.0,0.0,255.0
2015-04-03 08:00:00,255.0,255.0,255.0,255.0,0.0,0.0,255.0
2015-04-03 12:00:00,253.5,253.5,253.5,253.5,12.675,0.05,253.5
2015-04-03 16:00:00,253.5,253.5,253.5,253.5,0.0,0.0,253.5
2015-04-03 20:00:00,255.0,254.99999999,254.99999999,255.0,14.69645069,0.05763314,254.99999999
2015-04-04 00:00:00,255.0,255.0,255.0,255.0,0.0,0.0,255.0
2015-04-04 04:00:00,252.58700541,248.9973997,252.58700541,248.9973997,95.20030993,0.3786023,251.4520116
2015-04-04 08:00:00,254.42717667,254.42717667,254.42717667,254.42717667,89.04951183,0.35,254.42717667
2015-04-04 12:00:00,254.42717667,254.42717667,254.42717667,254.42717667,0.0,0.0,254.42717667
2015-04-04 16:00:00,254.42717667,254.42717667,254.42717667,254.42717667,0.0,0.0,254.42717667
2015-04-04 20:00:00,254.42717667,254.42717667,254.42717667,254.42717667,0.0,0.0,254.42717667
2015-04-05 00:00:00,252.07634469,252.07634469,252.07634469,252.07634469,0.02092233,8.3e-05,252.07634469
2015-04-05 04:00:00,252.07634469,252.07634469,252.07634469,252.07634469,0.0,0.0,252.07634469
2015-04-05 08:00:00,252.07634469,252.07634469,252.07634469,252.07634469,0.0,0.0,252.07634469
2015-04-05 12:00:00,262.66977114,252.11484022,252.11484022,252.36911,67.68254252,0.26279909,257.54481314
2015-04-05 16:00:00,257.515,254.69622183,257.08,254.69622183,57.67841364,0.22453063,256.88438874
2015-04-05 20:00:00,254.69622183,254.69622183,254.69622183,254.69622183,0.0,0.0,254.69622183
2015-04-06 00:00:00,254.69622183,254.69622183,254.69622183,254.69622183,0.0,0.0,254.69622183
2015-04-06 04:00:00,254.69622183,254.69622183,254.69622183,254.69622183,0.0,0.0,254.69622183
2015-04-06 08:00:00,254.69622183,254.69622183,254.69622183,254.69622183,0.0,0.0,254.69622183
2015-04-06 12:00:00,254.69622183,254.69622183,254.69622183,254.69622183,0.0,0.0,254.69622183
2015-04-06 16:00:00,254.69622183,254.69622183,254.69622183,254.69622183,0.0,0.0,254.69622183
2015-04-06 20:00:00,254.69622183,254.69622183,254.69622183,254.69622183,0.0,0.0,254.69622183
2015-04-07 00:00:00,254.69622183,254.69622183,254.69622183,254.69622183,0.0,0.0,254.69622183
2015-04-07 04:00:00,253.88325,253.88325,253.88325,253.88325,25.388325,0.1,253.88325
2015-04-07 08:00:00,253.88325,253.88325,253.88325,253.88325,0.0,0.0,253.88325
2015-04-07 12:00:00,253.88325,253.88325,253.88325,253.88325,0.0,0.0,253.88325
2015-04-07 16:00:00,257.80755,252.10286502,253.23705,253.116,341.52246697,1.33863701,255.12701682
2015-04-07 20:00:00,253.116,253.116,253.116,253.116,0.0,0.0,253.116
