,Date,Open,High,Low,Close,Adj Close
29,2015-03-21,1.06727,1.08149,1.06572,1.066894,1.066894
30,2015-03-22,1.06727,1.08149,1.06572,1.066894,1.066894
31,2015-03-23,1.082603,1.09437,1.07695,1.082661,1.082661
32,2015-03-24,1.094799,1.103,1.089331,1.094499,1.094499
33,2015-03-25,1.09106,1.101297,1.091,1.090203,1.090203
34,2015-03-26,1.096648,1.10452,1.09126,1.096047,1.096047
35,2015-03-27,1.088554,1.089538,1.08053,1.088637,1.088637
36,2015-03-28,1.088554,1.089538,1.08053,1.088637,1.088637
37,2015-03-29,1.088554,1.089538,1.08053,1.088637,1.088637
38,2015-03-30,1.088198,1.088495,1.08111,1.088495,1.088495
39,2015-03-31,1.082907,1.084352,1.071765,1.083025,1.083025
40,2015-04-01,1.074102,1.08003,1.07213,1.073814,1.073814
41,2015-04-02,1.076983,1.08969,1.075269,1.076994,1.076994
42,2015-04-03,1.087098,1.102196,1.08659,1.087075,1.087075
43,2015-04-04,1.087098,1.102196,1.08659,1.087075,1.087075
44,2015-04-05,1.087098,1.102196,1.08659,1.087075,1.087075
45,2015-04-06,1.100146,1.103594,1.096852,1.100134,1.100134
46,2015-04-07,1.093482,1.095554,1.08377,1.093482,1.093482
47,2015-04-08,1.082497,1.089,1.07895,1.082415,1.082415
48,2015-04-09,1.078435,1.079005,1.067,1.078528,1.078528
49,2015-04-10,1.066724,1.06835,1.05715,1.066906,1.066906
50,2015-04-11,1.066724,1.06835,1.05715,1.066906,1.066906
51,2015-04-12,1.066724,1.06835,1.05715,1.066906,1.066906
52,2015-04-13,1.060828,1.062,1.05216,1.060985,1.060985
53,2015-04-14,1.057496,1.07069,1.05325,1.057295,1.057295
54,2015-04-15,1.064793,1.06687,1.05746,1.064713,1.064713
55,2015-04-16,1.067714,1.07624,1.0628,1.06768,1.06768
56,2015-04-17,1.075998,1.08469,1.07351,1.075558,1.075558
57,2015-04-18,1.075998,1.08469,1.07351,1.075558,1.075558
58,2015-04-19,1.075998,1.08469,1.07351,1.075558,1.075558
59,2015-04-20,1.081023,1.081865,1.07162,1.081023,1.081023
60,2015-04-21,1.074818,1.0765,1.066159,1.074749,1.074749
61,2015-04-22,1.073825,1.08,1.07101,1.074172,1.074172
62,2015-04-23,1.072501,1.08182,1.06713,1.072582,1.072582
63,2015-04-24,1.081514,1.0898,1.078772,1.081502,1.081502
64,2015-04-25,1.081514,1.0898,1.078772,1.081502,1.081502
65,2015-04-26,1.081514,1.0898,1.078772,1.081502,1.081502
66,2015-04-27,1.086744,1.09049,1.082391,1.086897,1.086897
67,2015-04-28,1.087701,1.0989,1.08618,1.087796,1.087796
68,2015-04-29,1.097213,1.117599,1.09606,1.096912,1.096912
69,2015-04-30,1.111321,1.124759,1.1073,1.111432,1.111432
70,2015-05-01,1.121504,1.12897,1.1186,1.121466,1.121466
71,2015-05-02,1.121504,1.12897,1.1186,1.121466,1.121466
72,2015-05-03,1.121504,1.12897,1.1186,1.121466,1.121466
73,2015-05-04,1.119094,1.122311,1.1124,1.118593,1.118593
74,2015-05-05,1.115001,1.121,1.1069,1.114914,1.114914
75,2015-05-06,1.118443,1.13653,1.117805,1.118631,1.118631
76,2015-05-07,1.133928,1.13906,1.12382,1.134147,1.134147
77,2015-05-08,1.124505,1.1289,1.118519,1.124695,1.124695
78,2015-05-09,1.124505,1.1289,1.118519,1.124695,1.124695
79,2015-05-10,1.124505,1.1289,1.118519,1.124695,1.124695
80,2015-05-11,1.119695,1.120298,1.113461,1.119407,1.119407
81,2015-05-12,1.114604,1.12779,1.113598,1.114442,1.114442
82,2015-05-13,1.121894,1.138281,1.12055,1.122146,1.122146
83,2015-05-14,1.134803,1.144379,1.134224,1.135048,1.135048
84,2015-05-15,1.140394,1.1451,1.13247,1.140498,1.140498
85,2015-05-16,1.140394,1.1451,1.13247,1.140498,1.140498
86,2015-05-17,1.140394,1.1451,1.13247,1.140498,1.140498
87,2015-05-18,1.1444,1.1447,1.133879,1.144505,1.144505
88,2015-05-19,1.132541,1.132618,1.1121,1.132618,1.132618
89,2015-05-20,1.114678,1.115076,1.106574,1.114666,1.114666
90,2015-05-21,1.110309,1.118001,1.108586,1.110075,1.110075
91,2015-05-22,1.111099,1.121,1.1007,1.111185,1.111185
92,2015-05-23,1.111099,1.121,1.1007,1.111185,1.111185
93,2015-05-24,1.111099,1.121,1.1007,1.111185,1.111185
94,2015-05-25,1.099215,1.101,1.096071,1.0993,1.0993
95,2015-05-26,1.097129,1.097129,1.08752,1.097117,1.097117
96,2015-05-27,1.088755,1.093,1.0822,1.088886,1.088886
97,2015-05-28,1.0898,1.095,1.08688,1.090001,1.090001
98,2015-05-29,1.095794,1.10035,1.092911,1.096035,1.096035
99,2015-05-30,1.095794,1.10035,1.092911,1.096035,1.096035
100,2015-05-31,1.095794,1.10035,1.092911,1.096035,1.096035
101,2015-06-01,1.095902,1.098,1.08889,1.095794,1.095794
102,2015-06-02,1.092275,1.11663,1.091941,1.092299,1.092299
103,2015-06-03,1.114827,1.128329,1.108679,1.115001,1.115001
104,2015-06-04,1.126228,1.137605,1.12326,1.125784,1.125784
105,2015-06-05,1.121604,1.12802,1.10518,1.120787,1.120787
106,2015-06-06,1.121604,1.12802,1.10518,1.120787,1.120787
107,2015-06-07,1.121604,1.12802,1.10518,1.120787,1.120787
108,2015-06-08,1.110543,1.12428,1.108807,1.110815,1.110815
109,2015-06-09,1.128197,1.133969,1.12167,1.128095,1.128095
110,2015-06-10,1.129331,1.1382,1.12666,1.129905,1.129905
111,2015-06-11,1.131299,1.132054,1.11888,1.131196,1.131196
112,2015-06-12,1.124505,1.12933,1.11525,1.124063,1.124063
113,2015-06-13,1.124505,1.12933,1.11525,1.124063,1.124063
114,2015-06-14,1.124505,1.12933,1.11525,1.124063,1.124063
115,2015-06-15,1.121793,1.125811,1.11915,1.121994,1.121994
116,2015-06-16,1.127701,1.13301,1.12116,1.127701,1.127701
117,2015-06-17,1.12424,1.12911,1.122949,1.124202,1.124202
118,2015-06-18,1.136415,1.14284,1.134101,1.136997,1.136997
119,2015-06-19,1.137294,1.138797,1.129599,1.137074,1.137074
120,2015-06-20,1.137294,1.138797,1.129599,1.137074,1.137074
121,2015-06-21,1.137294,1.138797,1.129599,1.137074,1.137074
122,2015-06-22,1.136235,1.141,1.131601,1.137294,1.137294
123,2015-06-23,1.134623,1.134623,1.113771,1.134906,1.134906
124,2015-06-24,1.117706,1.124,1.116283,1.117219,1.117219
125,2015-06-25,1.120712,1.12241,1.11567,1.120699,1.120699
126,2015-06-26,1.120385,1.122,1.11363,1.120298,1.120298
127,2015-06-27,1.120385,1.122,1.11363,1.120298,1.120298
128,2015-06-28,1.120385,1.122,1.11363,1.120298,1.120298
129,2015-06-29,1.098298,1.119741,1.098298,1.097502,1.097502
130,2015-06-30,1.121604,1.12388,1.1123,1.122297,1.122297
131,2015-07-01,1.113499,1.116759,1.10612,1.113499,1.113499
132,2015-07-02,1.103704,1.11216,1.103704,1.103363,1.103363
133,2015-07-03,1.108598,1.111999,1.10827,1.108697,1.108697
134,2015-07-04,1.108598,1.111999,1.10827,1.108697,1.108697
135,2015-07-05,1.108598,1.111999,1.10827,1.108697,1.108697
136,2015-07-06,1.099795,1.109141,1.099795,1.099505,1.099505
137,2015-07-07,1.104802,1.105265,1.09168,1.104899,1.104899
138,2015-07-08,1.100994,1.10901,1.097502,1.100994,1.100994
139,2015-07-09,1.107236,1.11162,1.10229,1.107101,1.107101
140,2015-07-10,1.106305,1.122,1.10562,1.106305,1.106305
141,2015-07-11,1.106305,1.122,1.10562,1.106305,1.106305
142,2015-07-12,1.106305,1.122,1.10562,1.106305,1.106305
143,2015-07-13,1.112904,1.119759,1.10077,1.112904,1.112904
144,2015-07-14,1.098515,1.1074,1.09685,1.099046,1.099046
145,2015-07-15,1.100897,1.104,1.09361,1.1008,1.1008
146,2015-07-16,1.093888,1.095,1.08594,1.094355,1.094355
147,2015-07-17,1.088601,1.091,1.084391,1.088601,1.088601
148,2015-07-18,1.088601,1.091,1.084391,1.088601,1.088601
149,2015-07-19,1.088601,1.091,1.084391,1.088601,1.088601
150,2015-07-20,1.083295,1.0872,1.082157,1.083025,1.083025
151,2015-07-21,1.083482,1.09407,1.08127,1.083541,1.083541
152,2015-07-22,1.0939,1.097,1.08814,1.093996,1.093996
153,2015-07-23,1.092705,1.102,1.092395,1.092705,1.092705
154,2015-07-24,1.098841,1.099602,1.09279,1.098901,1.098901
155,2015-07-25,1.098841,1.099602,1.09279,1.098901,1.098901
156,2015-07-26,1.098841,1.099602,1.09279,1.098901,1.098901
157,2015-07-27,1.097406,1.112999,1.097406,1.097237,1.097237
158,2015-07-28,1.109102,1.1101,1.1023,1.109004,1.109004
159,2015-07-29,1.10655,1.108598,1.10142,1.106599,1.106599
160,2015-07-30,1.098394,1.099,1.09113,1.098406,1.098406
161,2015-07-31,1.094176,1.11103,1.09239,1.093924,1.093924
162,2015-08-01,1.094176,1.11103,1.09239,1.093924,1.093924
163,2015-08-02,1.094176,1.11103,1.09239,1.093924,1.093924
164,2015-08-03,1.0969,1.09954,1.0944,1.0969,1.0969
165,2015-08-04,1.095398,1.0996,1.09335,1.095602,1.095602
166,2015-08-05,1.088601,1.091879,1.085031,1.088898,1.088898
167,2015-08-06,1.090405,1.09346,1.08775,1.09031,1.09031
168,2015-08-07,1.092204,1.096861,1.08591,1.092705,1.092705
169,2015-08-08,1.092204,1.096861,1.08591,1.092705,1.092705
170,2015-08-09,1.092204,1.096861,1.08591,1.092705,1.092705
171,2015-08-10,1.095902,1.1,1.09271,1.096503,1.096503
172,2015-08-11,1.101795,1.10859,1.09615,1.101698,1.101698
173,2015-08-12,1.104374,1.12103,1.103302,1.104204,1.104204
174,2015-08-13,1.115586,1.118906,1.108181,1.116096,1.116096
175,2015-08-14,1.115897,1.119,1.11011,1.116096,1.116096
176,2015-08-15,1.115897,1.119,1.11011,1.116096,1.116096
177,2015-08-16,1.115897,1.119,1.11011,1.116096,1.116096
178,2015-08-17,1.109496,1.112599,1.10625,1.109299,1.109299
179,2015-08-18,1.107714,1.11,1.10219,1.1078,1.1078
180,2015-08-19,1.103095,1.108,1.10204,1.103083,1.103083
181,2015-08-20,1.112001,1.122,1.11084,1.111803,1.111803
182,2015-08-21,1.123595,1.13691,1.123204,1.123697,1.123697
183,2015-08-22,1.123595,1.13691,1.123204,1.123697,1.123697
184,2015-08-23,1.123595,1.13691,1.123204,1.123697,1.123697
185,2015-08-24,1.137799,1.1706,1.137294,1.137695,1.137695
186,2015-08-25,1.158239,1.159,1.14003,1.158306,1.158306
187,2015-08-26,1.155482,1.155896,1.1355,1.155095,1.155095
188,2015-08-27,1.133954,1.13616,1.12116,1.134005,1.134005
189,2015-08-28,1.124505,1.131,1.11567,1.124796,1.124796
190,2015-08-29,1.124505,1.131,1.11567,1.124796,1.124796
191,2015-08-30,1.124505,1.131,1.11567,1.124796,1.124796
192,2015-08-31,1.121177,1.1264,1.11859,1.121403,1.121403
193,2015-09-01,1.122599,1.133231,1.122536,1.122586,1.122586
194,2015-09-02,1.129624,1.13,1.12229,1.129344,1.129344
195,2015-09-03,1.121504,1.125,1.10897,1.121604,1.121604
196,2015-09-04,1.112595,1.116,1.10946,1.112595,1.112595
197,2015-09-05,1.112595,1.116,1.10946,1.112595,1.112595
198,2015-09-06,1.112595,1.116,1.10946,1.112595,1.112595
199,2015-09-07,1.115897,1.118001,1.11242,1.1152,1.1152
200,2015-09-08,1.115897,1.123,1.115371,1.116395,1.116395
201,2015-09-09,1.1208,1.121,1.11332,1.120737,1.120737
202,2015-09-10,1.121944,1.128,1.117489,1.12207,1.12207
203,2015-09-11,1.128286,1.13422,1.12558,1.129089,1.129089
204,2015-09-12,1.128286,1.13422,1.12558,1.129089,1.129089
205,2015-09-13,1.128286,1.13422,1.12558,1.129089,1.129089
206,2015-09-14,1.134404,1.13721,1.12877,1.134404,1.134404
207,2015-09-15,1.131094,1.133003,1.12598,1.130761,1.130761
208,2015-09-16,1.127294,1.13116,1.1215,1.12718,1.12718
209,2015-09-17,1.129395,1.134,1.128796,1.129203,1.129203
210,2015-09-18,1.140602,1.146,1.13517,1.140095,1.140095
211,2015-09-19,1.140602,1.146,1.13517,1.140095,1.140095
212,2015-09-20,1.140602,1.146,1.13517,1.140095,1.140095
213,2015-09-21,1.129305,1.132999,1.118391,1.129203,1.129203
214,2015-09-22,1.119094,1.121,1.11308,1.119094,1.119094
215,2015-09-23,1.112199,1.11906,1.110679,1.112075,1.112075
216,2015-09-24,1.118806,1.12961,1.11667,1.118994,1.118994
217,2015-09-25,1.118118,1.120439,1.11183,1.117893,1.117893
218,2015-09-26,1.118118,1.120439,1.11183,1.117893,1.117893
219,2015-09-27,1.118118,1.120439,1.11183,1.117893,1.117893
220,2015-09-28,1.120047,1.12414,1.11521,1.120172,1.120172
221,2015-09-29,1.123356,1.12803,1.11948,1.123103,1.123103
222,2015-09-30,1.125404,1.126202,1.1158,1.125594,1.125594
223,2015-10-01,1.117156,1.121,1.113896,1.117206,1.117206
224,2015-10-02,1.119495,1.13153,1.11518,1.119344,1.119344
225,2015-10-03,1.119495,1.13153,1.11518,1.119344,1.119344
226,2015-10-04,1.119495,1.13153,1.11518,1.119344,1.119344
227,2015-10-05,1.122146,1.128799,1.119695,1.1227,1.1227
228,2015-10-06,1.119796,1.128,1.117606,1.11952,1.11952
229,2015-10-07,1.127294,1.128426,1.121419,1.126799,1.126799
230,2015-10-08,1.124202,1.13131,1.123974,1.124,1.124
231,2015-10-09,1.128605,1.13787,1.127002,1.128694,1.128694
232,2015-10-10,1.128605,1.13787,1.127002,1.128694,1.128694
233,2015-10-11,1.128605,1.13787,1.127002,1.128694,1.128694
234,2015-10-12,1.136906,1.14,1.13584,1.136997,1.136997
235,2015-10-13,1.135396,1.141,1.1347,1.135551,1.135551
236,2015-10-14,1.138511,1.145001,1.138511,1.138498,1.138498
237,2015-10-15,1.1475,1.14942,1.13653,1.147552,1.147552
238,2015-10-16,1.136699,1.14,1.13394,1.136816,1.136816
239,2015-10-17,1.136699,1.14,1.13394,1.136816,1.136816
240,2015-10-18,1.136699,1.14,1.13394,1.136816,1.136816
241,2015-10-19,1.136002,1.138,1.130849,1.136105,1.136105
242,2015-10-20,1.133196,1.139,1.13258,1.132901,1.132901
243,2015-10-21,1.135602,1.1378,1.1338,1.135396,1.135396
244,2015-10-22,1.1347,1.135203,1.1138,1.134803,1.134803
245,2015-10-23,1.108402,1.114094,1.101103,1.108095,1.108095
246,2015-10-24,1.108402,1.114094,1.101103,1.108095,1.108095
247,2015-10-25,1.108402,1.114094,1.101103,1.108095,1.108095
248,2015-10-26,1.102038,1.106,1.1006,1.102038,1.102038
249,2015-10-27,1.106097,1.1078,1.1032,1.106599,1.106599
250,2015-10-28,1.103594,1.11,1.102706,1.103704,1.103704
251,2015-10-29,1.092598,1.0982,1.091,1.092896,1.092896
252,2015-10-30,1.099203,1.1072,1.096996,1.099384,1.099384
253,2015-10-31,1.099203,1.1072,1.096996,1.099384,1.099384
254,2015-11-01,1.099203,1.1072,1.096996,1.099384,1.099384
255,2015-11-02,1.102499,1.106,1.100401,1.102597,1.102597
256,2015-11-03,1.101698,1.1032,1.0938,1.101601,1.101601
257,2015-11-04,1.096503,1.096696,1.0848,1.096395,1.096395
258,2015-11-05,1.086602,1.09,1.083705,1.086803,1.086803
259,2015-11-06,1.088495,1.089503,1.071168,1.0884,1.0884
260,2015-11-07,1.088495,1.089503,1.071168,1.0884,1.0884
261,2015-11-08,1.088495,1.089503,1.071168,1.0884,1.0884
262,2015-11-09,1.073238,1.079,1.072996,1.073341,1.073341
263,2015-11-10,1.075975,1.076276,1.0676,1.075951,1.075951
264,2015-11-11,1.073802,1.077296,1.0708,1.073756,1.073756
265,2015-11-12,1.076496,1.08,1.0694,1.076299,1.076299
266,2015-11-13,1.080894,1.081105,1.0722,1.081502,1.081502
267,2015-11-14,1.080894,1.081105,1.0722,1.081502,1.081502
268,2015-11-15,1.080894,1.081105,1.0722,1.081502,1.081502
269,2015-11-16,1.070102,1.076,1.070102,1.069999,1.069999
270,2015-11-17,1.068901,1.069198,1.064401,1.068799,1.068799
271,2015-11-18,1.064396,1.0692,1.06323,1.064385,1.064385
272,2015-11-19,1.067304,1.0734,1.067,1.066997,1.066997
273,2015-11-20,1.072697,1.073001,1.066401,1.072616,1.072616
274,2015-11-21,1.072697,1.073001,1.066401,1.072616,1.072616
275,2015-11-22,1.072697,1.073001,1.066401,1.072616,1.072616
276,2015-11-23,1.064,1.0654,1.060299,1.064101,1.064101
277,2015-11-24,1.063898,1.067201,1.062383,1.064203,1.064203
278,2015-11-25,1.064396,1.069,1.0576,1.064385,1.064385
279,2015-11-26,1.062496,1.063,1.0602,1.062496,1.062496
280,2015-11-27,1.060445,1.0638,1.057,1.060445,1.060445
281,2015-11-28,1.060445,1.0638,1.057,1.060445,1.060445
282,2015-11-29,1.060445,1.0638,1.057,1.060445,1.060445
283,2015-11-30,1.058302,1.059704,1.0564,1.058302,1.058302
284,2015-12-01,1.057295,1.064,1.056602,1.057295,1.057295
285,2015-12-02,1.062699,1.064,1.056201,1.062586,1.062586
286,2015-12-03,1.061199,1.0892,1.0542,1.061301,1.061301
287,2015-12-04,1.091834,1.095194,1.0858,1.091596,1.091596
288,2015-12-05,1.091834,1.095194,1.0858,1.091596,1.091596
289,2015-12-06,1.091834,1.095194,1.0858,1.091596,1.091596
290,2015-12-07,1.088305,1.088305,1.0798,1.0884,1.0884
291,2015-12-08,1.0836,1.09,1.083142,1.0834,1.0834
292,2015-12-09,1.089503,1.099,1.088198,1.089396,1.089396
293,2015-12-10,1.101698,1.102305,1.092799,1.101795,1.101795
294,2015-12-11,1.094799,1.103,1.092801,1.094811,1.094811
295,2015-12-12,1.094799,1.103,1.092801,1.094811,1.094811
296,2015-12-13,1.094799,1.103,1.092801,1.094811,1.094811
297,2015-12-14,1.098998,1.104,1.094703,1.098394,1.098394
298,2015-12-15,1.099227,1.107,1.0922,1.0993,1.0993
299,2015-12-16,1.093601,1.0958,1.091322,1.093625,1.093625
300,2015-12-17,1.087406,1.088898,1.083353,1.087453,1.087453
301,2015-12-18,1.084399,1.087,1.0806,1.08441,1.08441
302,2015-12-19,1.084399,1.087,1.0806,1.08441,1.08441
303,2015-12-20,1.084399,1.087,1.0806,1.08441,1.08441
304,2015-12-21,1.087016,1.092,1.0852,1.086992,1.086992
305,2015-12-22,1.091203,1.0984,1.090501,1.091298,1.091298
306,2015-12-23,1.095002,1.095494,1.088495,1.095002,1.095002
307,2015-12-24,1.091,1.096696,1.091,1.090917,1.090917
308,2015-12-25,1.096515,1.097502,1.094703,1.096996,1.096996
309,2015-12-26,1.096515,1.097502,1.094703,1.096996,1.096996
310,2015-12-27,1.096515,1.097502,1.094703,1.096996,1.096996
311,2015-12-28,1.096599,1.1,1.0958,1.096599,1.096599
312,2015-12-29,1.097695,1.1,1.091,1.097526,1.097526
313,2015-12-30,1.092801,1.095,1.091,1.092801,1.092801
314,2015-12-31,1.093805,1.0939,1.0866,1.093398,1.093398
315,2016-01-01,1.085906,1.086697,1.085906,1.085906,1.085906
316,2016-01-02,1.085906,1.086697,1.085906,1.085906,1.085906
317,2016-01-03,1.085906,1.086697,1.085906,1.085906,1.085906
318,2016-01-04,1.085505,1.0946,1.0806,1.085399,1.085399
319,2016-01-05,1.082603,1.084105,1.071201,1.082755,1.082755
320,2016-01-06,1.075199,1.077203,1.0722,1.075199,1.075199
321,2016-01-07,1.077795,1.0876,1.0774,1.0779,1.0779
322,2016-01-08,1.092705,1.092896,1.080801,1.092598,1.092598
323,2016-01-09,1.092705,1.092896,1.080801,1.092598,1.092598
324,2016-01-10,1.092705,1.092896,1.080801,1.092598,1.092598
325,2016-01-11,1.0939,1.094595,1.0852,1.094104,1.094104
326,2016-01-12,1.085894,1.0902,1.0824,1.0858,1.0858
327,2016-01-13,1.084399,1.0884,1.0806,1.084399,1.084399
328,2016-01-14,1.088803,1.095,1.083999,1.088601,1.088601
329,2016-01-15,1.085776,1.0982,1.085776,1.085894,1.085894
330,2016-01-16,1.085776,1.0982,1.085776,1.085894,1.085894
331,2016-01-17,1.085776,1.0982,1.085776,1.085894,1.085894
332,2016-01-18,1.091906,1.092705,1.0876,1.092001,1.092001
333,2016-01-19,1.089503,1.091,1.0862,1.089503,1.089503
334,2016-01-20,1.091155,1.0976,1.089289,1.091298,1.091298
335,2016-01-21,1.087701,1.0922,1.0782,1.087701,1.087701
336,2016-01-22,1.086095,1.0864,1.079599,1.086201,1.086201
337,2016-01-23,1.086095,1.0864,1.079599,1.086201,1.086201
338,2016-01-24,1.086095,1.0864,1.079599,1.086201,1.086201
339,2016-01-25,1.079902,1.085,1.079203,1.079902,1.079902
340,2016-01-26,1.085376,1.088,1.082,1.085305,1.085305
341,2016-01-27,1.086401,1.0912,1.085305,1.086496,1.086496
342,2016-01-28,1.090405,1.095,1.087,1.090798,1.090798
343,2016-01-29,1.093697,1.094715,1.082,1.093697,1.093697
344,2016-01-30,1.093697,1.094715,1.082,1.093697,1.093697
345,2016-01-31,1.093697,1.094715,1.082,1.093697,1.093697
346,2016-02-01,1.082626,1.0912,1.082626,1.082591,1.082591
347,2016-02-02,1.089895,1.094,1.089526,1.089728,1.089728
348,2016-02-03,1.092204,1.1078,1.0906,1.092204,1.092204
349,2016-02-04,1.109201,1.1238,1.1072,1.109102,1.109102
350,2016-02-05,1.119996,1.121705,1.111,1.119996,1.119996
351,2016-02-06,1.119996,1.121705,1.111,1.119996,1.119996
352,2016-02-07,1.119996,1.121705,1.111,1.119996,1.119996
353,2016-02-08,1.114703,1.119,1.1088,1.114504,1.114504
354,2016-02-09,1.119094,1.1314,1.1164,1.118981,1.118981
355,2016-02-10,1.128999,1.130902,1.116632,1.128999,1.128999
356,2016-02-11,1.128401,1.1368,1.1276,1.128095,1.128095
357,2016-02-12,1.131734,1.133376,1.123,1.131798,1.131798
358,2016-02-13,1.131734,1.133376,1.123,1.131798,1.131798
359,2016-02-14,1.131734,1.133376,1.123,1.131798,1.131798
360,2016-02-15,1.122599,1.123949,1.112999,1.122599,1.122599
361,2016-02-16,1.117818,1.1192,1.112999,1.117406,1.117406
362,2016-02-17,1.114604,1.118001,1.1108,1.114703,1.114703
363,2016-02-18,1.112199,1.1152,1.1074,1.112298,1.112298
364,2016-02-19,1.111,1.115,1.106799,1.111099,1.111099
365,2016-02-20,1.111,1.115,1.106799,1.111099,1.111099
366,2016-02-21,1.111,1.115,1.106799,1.111099,1.111099
367,2016-02-22,1.112397,1.112496,1.1006,1.112397,1.112397
368,2016-02-23,1.102706,1.105199,1.099199,1.102803,1.102803
369,2016-02-24,1.102499,1.104,1.095999,1.102706,1.102706
370,2016-02-25,1.101491,1.105,1.099199,1.101394,1.101394
371,2016-02-26,1.102499,1.107,1.0926,1.102499,1.102499
372,2016-02-27,1.102499,1.107,1.0926,1.102499,1.102499
373,2016-02-28,1.102499,1.107,1.0926,1.102499,1.102499
374,2016-02-29,1.092598,1.0962,1.0864,1.092395,1.092395
375,2016-03-01,1.088696,1.089401,1.083801,1.088898,1.088898
376,2016-03-02,1.087701,1.088,1.0826,1.087595,1.087595
377,2016-03-03,1.087004,1.0938,1.0856,1.086897,1.086897
378,2016-03-04,1.094799,1.104,1.0908,1.094895,1.094895
379,2016-03-05,1.094799,1.104,1.0908,1.094895,1.094895
380,2016-03-06,1.094799,1.104,1.0908,1.094895,1.094895
381,2016-03-07,1.099396,1.099904,1.0942,1.099396,1.099396
382,2016-03-08,1.101394,1.106,1.1006,1.101601,1.101601
383,2016-03-09,1.100195,1.101516,1.094799,1.100401,1.100401
384,2016-03-10,1.098696,1.116,1.082767,1.098901,1.098901
385,2016-03-11,1.117905,1.121001,1.108377,1.117843,1.117843
386,2016-03-12,1.117905,1.121001,1.108377,1.117843,1.117843
387,2016-03-13,1.117905,1.121001,1.108377,1.117843,1.117843
388,2016-03-14,1.116296,1.116801,1.1096,1.116794,1.116794
389,2016-03-15,1.110198,1.112999,1.1074,1.110198,1.110198
390,2016-03-16,1.111,1.111099,1.1058,1.110901,1.110901
391,2016-03-17,1.121705,1.134404,1.1208,1.121894,1.121894
392,2016-03-18,1.131542,1.133903,1.1258,1.131798,1.131798
393,2016-03-19,1.131542,1.133903,1.1258,1.131798,1.131798
394,2016-03-20,1.131542,1.133903,1.1258,1.131798,1.131798
395,2016-03-21,1.127599,1.128999,1.1238,1.127904,1.127904
396,2016-03-22,1.123697,1.1262,1.119194,1.123595,1.123595
397,2016-03-23,1.122297,1.122297,1.1166,1.122297,1.122297
398,2016-03-24,1.118206,1.119,1.114964,1.118105,1.118105
399,2016-03-25,1.116695,1.117706,1.115673,1.116794,1.116794
400,2016-03-26,1.116695,1.117706,1.115673,1.116794,1.116794
401,2016-03-27,1.116695,1.117706,1.115673,1.116794,1.116794
402,2016-03-28,1.115997,1.121806,1.115536,1.115997,1.115997
403,2016-03-29,1.120097,1.1224,1.117,1.120272,1.120272
404,2016-03-30,1.129012,1.1362,1.128796,1.129203,1.129203
405,2016-03-31,1.133401,1.141,1.1312,1.133466,1.133466
406,2016-04-01,1.137902,1.1438,1.134198,1.137967,1.137967
407,2016-04-02,1.137902,1.1438,1.134198,1.137967,1.137967
408,2016-04-03,1.137902,1.1438,1.134198,1.137967,1.137967
409,2016-04-04,1.139705,1.141201,1.136,1.139004,1.139004
410,2016-04-05,1.138706,1.140706,1.134,1.1389,1.1389
411,2016-04-06,1.138097,1.1428,1.133144,1.1382,1.1382
412,2016-04-07,1.139965,1.145305,1.134,1.140498,1.140498
413,2016-04-08,1.136906,1.142,1.135,1.137398,1.137398
414,2016-04-09,1.136906,1.142,1.135,1.137398,1.137398
