Date,Open,High,Low,Close,Adj Close
2018-01-01,0.794862,0.809481,0.791264,0.794862,0.794862
2018-01-02,0.796565,0.800006,0.796394,0.796495,0.796495
2018-01-03,0.799744,0.799994,0.797124,0.79975,0.79975
2018-01-04,0.797016,0.799309,0.796508,0.79701,0.79701
2018-01-05,0.800596,0.809166,0.799226,0.800621,0.800621
2018-01-06,0.800596,0.809166,0.799226,0.800621,0.800621
2018-01-07,0.800596,0.809166,0.799226,0.800621,0.800621
2018-01-08,0.80677,0.807898,0.803632,0.806894,0.806894
2018-01-09,0.805432,0.806582,0.8015,0.805503,0.805503
2018-01-10,0.80186,0.804635,0.80041,0.801719,0.801719
2018-01-11,0.797894,0.798499,0.794527,0.798046,0.798046
2018-01-12,0.798594,0.800346,0.796483,0.798786,0.798786
2018-01-13,0.798594,0.800346,0.796483,0.798786,0.798786
2018-01-14,0.798594,0.800346,0.796483,0.798786,0.798786
2018-01-15,0.802536,0.806296,0.801963,0.802542,0.802542
2018-01-16,0.804602,0.80653,0.803135,0.804861,0.804861
2018-01-17,0.804894,0.806016,0.799942,0.804816,0.804816
2018-01-18,0.80362,0.804473,0.801032,0.80402,0.80402
2018-01-19,0.805854,0.806517,0.802343,0.805717,0.805717
2018-01-20,0.805854,0.806517,0.802343,0.805717,0.805717
2018-01-21,0.805854,0.806517,0.802343,0.805717,0.805717
2018-01-22,0.800852,0.804137,0.800307,0.800891,0.800891
2018-01-23,0.803045,0.804337,0.800596,0.803084,0.803084
2018-01-24,0.805503,0.81182,0.804835,0.805523,0.805523
2018-01-25,0.809782,0.814166,0.809756,0.809553,0.809553
2018-01-26,0.807696,0.81281,0.807513,0.808016,0.808016
2018-01-27,0.807696,0.81281,0.807513,0.808016,0.808016
2018-01-28,0.807696,0.81281,0.807513,0.808016,0.808016
2018-01-29,0.812077,0.812282,0.809179,0.81215,0.81215
2018-01-30,0.810675,0.812348,0.807865,0.810754,0.810754
2018-01-31,0.810642,0.816027,0.809953,0.810629,0.810629
2018-02-01,0.812777,0.815076,0.810971,0.812876,0.812876
2018-02-02,0.815794,0.81586,0.806185,0.815621,0.815621
2018-02-03,0.815794,0.81586,0.806185,0.815621,0.815621
2018-02-04,0.815794,0.81586,0.806185,0.815621,0.815621
2018-02-05,0.804285,0.806647,0.80048,0.804376,0.804376
2018-02-06,0.797811,0.799642,0.7959,0.797709,0.797709
2018-02-07,0.799655,0.800237,0.796648,0.799725,0.799725
2018-02-08,0.795716,0.796997,0.792889,0.795862,0.795862
2018-02-09,0.794155,0.795855,0.788606,0.794243,0.794243
2018-02-10,0.794155,0.795855,0.788606,0.794243,0.794243
2018-02-11,0.794155,0.795855,0.788606,0.794243,0.794243
2018-02-12,0.794401,0.796495,0.792374,0.79447,0.79447
2018-02-13,0.794849,0.795748,0.792154,0.795102,0.795102
2018-02-14,0.794325,0.797887,0.790683,0.794344,0.794344
2018-02-15,0.801122,0.802195,0.79769,0.801077,0.801077
2018-02-16,0.801308,0.803181,0.796654,0.801154,0.801154
2018-02-17,0.801308,0.803181,0.796654,0.801154,0.801154
2018-02-18,0.801308,0.803181,0.796654,0.801154,0.801154
2018-02-19,0.796343,0.798276,0.794187,0.796381,0.796381
2018-02-20,0.795703,0.796305,0.791929,0.795735,0.795735
2018-02-21,0.790764,0.790952,0.788501,0.790701,0.790701
2018-02-22,0.787457,0.789004,0.784277,0.787544,0.787544
2018-02-23,0.786516,0.791246,0.785861,0.786658,0.786658
2018-02-24,0.786516,0.791246,0.785861,0.786658,0.786658
2018-02-25,0.786516,0.791246,0.785861,0.786658,0.786658
2018-02-26,0.790695,0.792738,0.786733,0.790608,0.790608
2018-02-27,0.788308,0.789472,0.783675,0.788395,0.788395
2018-02-28,0.782889,0.783638,0.780171,0.783018,0.783018
2018-03-01,0.779059,0.77994,0.777375,0.779241,0.779241
2018-03-02,0.779411,0.780153,0.775002,0.779296,0.779296
2018-03-03,0.779411,0.780153,0.775002,0.779296,0.779296
2018-03-04,0.779411,0.780153,0.775002,0.779296,0.779296
2018-03-05,0.776036,0.776542,0.770001,0.77591,0.77591
2018-03-06,0.770464,0.777079,0.76958,0.770422,0.770422
2018-03-07,0.772356,0.775464,0.76955,0.772266,0.772266
2018-03-08,0.774953,0.777188,0.772141,0.774821,0.774821
2018-03-09,0.775494,0.780031,0.774713,0.775428,0.775428
2018-03-10,0.775494,0.780031,0.774713,0.775428,0.775428
2018-03-11,0.775494,0.780031,0.774713,0.775428,0.775428
2018-03-12,0.780518,0.781189,0.778919,0.780506,0.780506
2018-03-13,0.778616,0.779423,0.77312,0.778689,0.778689
2018-03-14,0.771807,0.773784,0.770772,0.771784,0.771784
2018-03-15,0.771974,0.772463,0.765615,0.772082,0.772082
2018-03-16,0.765972,0.766577,0.763534,0.766184,0.766184
2018-03-17,0.765972,0.766577,0.763534,0.766184,0.766184
2018-03-18,0.765972,0.766577,0.763534,0.766184,0.766184
2018-03-19,0.76372,0.766078,0.76194,0.763825,0.763825
2018-03-20,0.764421,0.765837,0.763394,0.764491,0.764491
2018-03-21,0.764853,0.772165,0.764801,0.764853,0.764853
2018-03-22,0.775308,0.779454,0.773204,0.775362,0.775362
2018-03-23,0.773395,0.779697,0.773084,0.773329,0.773329
2018-03-24,0.773395,0.779697,0.773084,0.773329,0.773329
2018-03-25,0.773395,0.779697,0.773084,0.773329,0.773329
2018-03-26,0.776398,0.778816,0.774072,0.776355,0.776355
2018-03-27,0.779029,0.780323,0.775176,0.779053,0.779053
2018-03-28,0.77647,0.777424,0.773467,0.776488,0.776488
2018-03-29,0.774114,0.777315,0.773389,0.77406,0.77406
2018-03-30,0.775958,0.777641,0.775242,0.775976,0.775976
2018-03-31,0.775958,0.777641,0.775242,0.775976,0.775976
2018-04-01,0.775958,0.777641,0.775242,0.775976,0.775976
2018-04-02,0.775603,0.777406,0.773455,0.775621,0.775621
2018-04-03,0.773964,0.782387,0.773916,0.773934,0.773934
2018-04-04,0.780945,0.782816,0.778483,0.780872,0.780872
2018-04-05,0.784129,0.784578,0.781079,0.784037,0.784037
2018-04-06,0.783128,0.785299,0.781537,0.783134,0.783134
2018-04-07,0.783128,0.785299,0.781537,0.783134,0.783134
2018-04-08,0.783128,0.785299,0.781537,0.783134,0.783134
2018-04-09,0.782411,0.787358,0.78022,0.782552,0.782552
2018-04-10,0.787172,0.79343,0.787079,0.787278,0.787278
2018-04-11,0.793991,0.797035,0.792255,0.794067,0.794067
2018-04-12,0.795735,0.796115,0.79233,0.795735,0.795735
2018-04-13,0.79442,0.796813,0.792745,0.794357,0.794357
2018-04-14,0.79442,0.796813,0.792745,0.794357,0.794357
2018-04-15,0.79442,0.796813,0.792745,0.794357,0.794357
2018-04-16,0.793569,0.795545,0.792236,0.793537,0.793537
2018-04-17,0.795729,0.797346,0.795033,0.795798,0.795798
2018-04-18,0.796343,0.796857,0.790708,0.796286,0.796286
2018-04-19,0.792142,0.794218,0.790826,0.792017,0.792017
2018-04-20,0.789496,0.791434,0.78456,0.789584,0.789584
2018-04-21,0.789496,0.791434,0.78456,0.789584,0.789584
2018-04-22,0.789496,0.791434,0.78456,0.789584,0.789584
2018-04-23,0.783288,0.784375,0.778349,0.783288,0.783288
2018-04-24,0.778598,0.780299,0.777708,0.778574,0.778574
2018-04-25,0.779873,0.780031,0.775428,0.779952,0.779952
2018-04-26,0.778974,0.779873,0.776283,0.779059,0.779059
2018-04-27,0.777001,0.778392,0.775218,0.776983,0.776983
2018-04-28,0.777001,0.778392,0.775218,0.776983,0.776983
2018-04-29,0.777001,0.778392,0.775218,0.776983,0.776983
2018-04-30,0.778671,0.780329,0.776765,0.778828,0.778828
2018-05-01,0.779302,0.780092,0.774563,0.779338,0.779338
2018-05-02,0.778513,0.780957,0.776271,0.778501,0.778501
2018-05-03,0.776295,0.780153,0.774839,0.776277,0.776277
2018-05-04,0.778228,0.779059,0.774287,0.778174,0.778174
2018-05-05,0.778228,0.779059,0.774287,0.778174,0.778174
2018-05-06,0.778228,0.779059,0.774287,0.778174,0.778174
2018-05-07,0.777835,0.778998,0.775765,0.777859,0.777859
2018-05-08,0.776349,0.776759,0.769408,0.776458,0.776458
2018-05-09,0.772302,0.778543,0.770832,0.772559,0.772559
2018-05-10,0.778416,0.784665,0.778265,0.778228,0.778228
2018-05-11,0.783024,0.785546,0.78136,0.783098,0.783098
2018-05-12,0.783024,0.785546,0.78136,0.783098,0.783098
2018-05-13,0.783024,0.785546,0.78136,0.783098,0.783098
2018-05-14,0.782405,0.78408,0.78183,0.782411,0.782411
2018-05-15,0.781232,0.7818,0.773808,0.78125,0.78125
2018-05-16,0.776868,0.782601,0.776741,0.776874,0.776874
2018-05-17,0.782154,0.784314,0.780037,0.78235,0.78235
2018-05-18,0.779126,0.781836,0.774617,0.779089,0.779089
2018-05-19,0.779126,0.781836,0.774617,0.779089,0.779089
2018-05-20,0.779126,0.781836,0.774617,0.779089,0.779089
2018-05-21,0.77647,0.779362,0.775837,0.776572,0.776572
2018-05-22,0.78284,0.784701,0.782167,0.782724,0.782724
2018-05-23,0.780415,0.780512,0.774341,0.780275,0.780275
2018-05-24,0.778938,0.779059,0.77412,0.77918,0.77918
2018-05-25,0.776024,0.776331,0.770108,0.776217,0.776217
2018-05-26,0.776024,0.776331,0.770108,0.776217,0.776217
2018-05-27,0.776024,0.776331,0.770108,0.776217,0.776217
2018-05-28,0.770642,0.770891,0.768179,0.770648,0.770648
2018-05-29,0.76974,0.77082,0.76653,0.769722,0.769722
2018-05-30,0.767601,0.778919,0.766942,0.76746,0.76746
2018-05-31,0.775699,0.780092,0.769936,0.775609,0.775609
2018-06-01,0.772547,0.773246,0.769065,0.772553,0.772553
2018-06-02,0.772547,0.773246,0.769065,0.772553,0.772553
2018-06-03,0.772547,0.773246,0.769065,0.772553,0.772553
2018-06-04,0.771855,0.775194,0.771855,0.771962,0.771962
2018-06-05,0.77397,0.774413,0.765462,0.773754,0.773754
2018-06-06,0.772977,0.77743,0.771956,0.772857,0.772857
2018-06-07,0.772445,0.773216,0.769704,0.772451,0.772451
2018-06-08,0.770256,0.772243,0.767642,0.770297,0.770297
2018-06-09,0.770256,0.772243,0.767642,0.770297,0.770297
2018-06-10,0.770256,0.772243,0.767642,0.770297,0.770297
2018-06-11,0.771099,0.771903,0.767701,0.771075,0.771075
2018-06-12,0.769989,0.770446,0.768256,0.769989,0.769989
2018-06-13,0.768344,0.771813,0.76653,0.768291,0.768291
2018-06-14,0.770743,0.772195,0.764573,0.770814,0.770814
2018-06-15,0.762259,0.762602,0.757616,0.762422,0.762422
2018-06-16,0.762259,0.762602,0.757616,0.762422,0.762422
2018-06-17,0.762259,0.762602,0.757616,0.762422,0.762422
2018-06-18,0.757685,0.759873,0.755898,0.757748,0.757748
2018-06-19,0.756945,0.757645,0.752491,0.756934,0.756934
2018-06-20,0.753182,0.753682,0.751366,0.75308,0.75308
2018-06-21,0.751478,0.752559,0.750024,0.751507,0.751507
2018-06-22,0.750937,0.753972,0.747613,0.750897,0.750897
2018-06-23,0.750937,0.753972,0.747613,0.750897,0.750897
2018-06-24,0.750937,0.753972,0.747613,0.750897,0.750897
2018-06-25,0.753012,0.753449,0.750824,0.75308,0.75308
2018-06-26,0.752004,0.753069,0.750283,0.752015,0.752015
2018-06-27,0.75175,0.753109,0.750435,0.751789,0.751789
2018-06-28,0.750199,0.755036,0.74908,0.750221,0.750221
2018-06-29,0.754489,0.761302,0.753739,0.754421,0.754421
2018-06-30,0.754489,0.761302,0.753739,0.754421,0.754421
2018-07-01,0.754489,0.761302,0.753739,0.754421,0.754421
2018-07-02,0.760607,0.760636,0.756676,0.760584,0.760584
2018-07-03,0.758288,0.76147,0.757283,0.7583,0.7583
2018-07-04,0.760827,0.762585,0.759844,0.760919,0.760919
2018-07-05,0.760971,0.762544,0.759982,0.761087,0.761087
2018-07-06,0.761186,0.76476,0.760462,0.761267,0.761267
2018-07-07,0.761186,0.76476,0.760462,0.761267,0.761267
2018-07-08,0.761186,0.76476,0.760462,0.761267,0.761267
2018-07-09,0.763609,0.765345,0.762695,0.763598,0.763598
2018-07-10,0.762747,0.763277,0.760786,0.762759,0.762759
2018-07-11,0.760809,0.765351,0.759175,0.760861,0.760861
2018-07-12,0.757002,0.760404,0.756773,0.757174,0.757174
2018-07-13,0.759573,0.760398,0.757151,0.759578,0.759578
2018-07-14,0.759573,0.760398,0.757151,0.759578,0.759578
2018-07-15,0.759573,0.760398,0.757151,0.759578,0.759578
2018-07-16,0.760029,0.762736,0.759844,0.760109,0.760109
2018-07-17,0.761232,0.762835,0.75765,0.761249,0.761249
