Date,Open,High,Low,Close,Adj Close
2018-08-22,0.009083,0.009088,0.009041,0.00908,0.00908
2018-08-23,0.009045,0.009046,0.008986,0.009043,0.009043
2018-08-24,0.008982,0.008998,0.00897,0.008979,0.008979
2018-08-25,0.008982,0.008998,0.00897,0.008979,0.008979
2018-08-26,0.008982,0.008998,0.00897,0.008979,0.008979
2018-08-27,0.008986,0.009014,0.008982,0.008986,0.008986
2018-08-28,0.008999,0.009014,0.008981,0.008998,0.008998
2018-08-29,0.008996,0.008999,0.008944,0.008996,0.008996
2018-08-30,0.008953,0.008998,0.008949,0.008952,0.008952
2018-08-31,0.009009,0.009035,0.009002,0.009009,0.009009
2018-09-01,0.009009,0.009035,0.009002,0.009009,0.009009
2018-09-02,0.009009,0.009035,0.009002,0.009009,0.009009
2018-09-03,0.008998,0.009021,0.008996,0.008997,0.008997
2018-09-04,0.009004,0.009016,0.008967,0.009002,0.009002
2018-09-05,0.008973,0.008976,0.008948,0.008972,0.008972
2018-09-06,0.008974,0.009021,0.008974,0.008973,0.008973
2018-09-07,0.009051,0.009058,0.00899,0.00905,0.00905
2018-09-08,0.009051,0.009058,0.00899,0.00905,0.00905
2018-09-09,0.009051,0.009058,0.00899,0.00905,0.00905
2018-09-10,0.009016,0.009019,0.008994,0.009016,0.009016
2018-09-11,0.008996,0.008997,0.008961,0.008997,0.008997
2018-09-12,0.008961,0.008991,0.00896,0.00896,0.00896
2018-09-13,0.008995,0.008995,0.008933,0.008991,0.008991
2018-09-14,0.008925,0.008948,0.008915,0.008928,0.008928
2018-09-15,0.008925,0.008948,0.008915,0.008928,0.008928
2018-09-16,0.008925,0.008948,0.008915,0.008928,0.008928
2018-09-17,0.008932,0.00894,0.008919,0.008932,0.008932
2018-09-18,0.008955,0.008955,0.008899,0.008953,0.008953
2018-09-19,0.008906,0.008913,0.008895,0.008907,0.008907
2018-09-20,0.008903,0.008924,0.008883,0.008903,0.008903
2018-09-21,0.00889,0.008892,0.00886,0.008889,0.008889
2018-09-22,0.00889,0.008892,0.00886,0.008889,0.008889
2018-09-23,0.00889,0.008892,0.00886,0.008889,0.008889
2018-09-24,0.008887,0.008893,0.008874,0.008887,0.008887
2018-09-25,0.008866,0.00887,0.008853,0.008866,0.008866
2018-09-26,0.008851,0.008868,0.008846,0.008852,0.008852
2018-09-27,0.008873,0.008883,0.008819,0.008873,0.008873
2018-09-28,0.008819,0.008824,0.008799,0.008822,0.008822
2018-09-29,0.008819,0.008824,0.008799,0.008822,0.008822
2018-09-30,0.008819,0.008824,0.008799,0.008822,0.008822
2018-10-01,0.008789,0.008792,0.008768,0.008788,0.008788
2018-10-02,0.008775,0.008808,0.008771,0.008776,0.008776
2018-10-03,0.008805,0.008809,0.008755,0.008805,0.008805
2018-10-04,0.008734,0.008798,0.008733,0.008735,0.008735
2018-10-05,0.00878,0.008806,0.008765,0.00878,0.00878
2018-10-06,0.00878,0.008806,0.008765,0.00878,0.00878
2018-10-07,0.00878,0.008806,0.008765,0.00878,0.00878
2018-10-08,0.008795,0.008849,0.008777,0.008794,0.008794
2018-10-09,0.008842,0.008854,0.00882,0.008842,0.008842
2018-10-10,0.00885,0.008881,0.008828,0.00885,0.00885
2018-10-11,0.008919,0.00893,0.008887,0.008921,0.008921
2018-10-12,0.00892,0.008928,0.00889,0.008922,0.008922
2018-10-13,0.00892,0.008928,0.00889,0.008922,0.008922
2018-10-14,0.00892,0.008928,0.00889,0.008922,0.008922
2018-10-15,0.008911,0.008959,0.008911,0.008913,0.008913
2018-10-16,0.008941,0.008944,0.008906,0.008941,0.008941
2018-10-17,0.008904,0.008927,0.008896,0.008901,0.008901
2018-10-18,0.00888,0.008921,0.008871,0.008879,0.008879
2018-10-19,0.008912,0.008913,0.008879,0.008914,0.008914
2018-10-20,0.008912,0.008913,0.008879,0.008914,0.008914
2018-10-21,0.008912,0.008913,0.008879,0.008914,0.008914
2018-10-22,0.008893,0.008901,0.008859,0.00889,0.00889
2018-10-23,0.00887,0.008932,0.008866,0.008869,0.008869
2018-10-24,0.008893,0.008902,0.00887,0.008893,0.008893
2018-10-25,0.008926,0.008943,0.008879,0.008928,0.008928
2018-10-26,0.008904,0.008978,0.008894,0.008901,0.008901
2018-10-27,0.008904,0.008978,0.008894,0.008901,0.008901
2018-10-28,0.008904,0.008978,0.008894,0.008901,0.008901
2018-10-29,0.008936,0.008945,0.008885,0.008936,0.008936
2018-10-30,0.008904,0.008904,0.008852,0.008903,0.008903
2018-10-31,0.008845,0.008863,0.00882,0.008845,0.008845
2018-11-01,0.008862,0.008878,0.00885,0.008861,0.008861
2018-11-02,0.008871,0.008876,0.008841,0.008872,0.008872
2018-11-03,0.008871,0.008876,0.008841,0.008872,0.008872
2018-11-04,0.008871,0.008876,0.008841,0.008872,0.008872
2018-11-05,0.008839,0.008844,0.008824,0.008839,0.008839
2018-11-06,0.008828,0.008841,0.008816,0.00883,0.00883
2018-11-07,0.008822,0.008853,0.008787,0.008821,0.008821
2018-11-08,0.008805,0.008807,0.008782,0.008807,0.008807
2018-11-09,0.008775,0.008798,0.008772,0.008776,0.008776
2018-11-10,0.008775,0.008798,0.008772,0.008776,0.008776
2018-11-11,0.008775,0.008798,0.008772,0.008776,0.008776
2018-11-12,0.008784,0.008798,0.008758,0.008784,0.008784
2018-11-13,0.008798,0.008803,0.008761,0.008795,0.008795
2018-11-14,0.008788,0.008799,0.008772,0.008788,0.008788
2018-11-15,0.008806,0.008842,0.008799,0.008806,0.008806
2018-11-16,0.008806,0.008875,0.008803,0.008806,0.008806
2018-11-17,0.008806,0.008875,0.008803,0.008806,0.008806
2018-11-18,0.008806,0.008875,0.008803,0.008806,0.008806
2018-11-19,0.008871,0.008893,0.00886,0.008871,0.008871
2018-11-20,0.008892,0.008905,0.008871,0.008893,0.008893
2018-11-21,0.008872,0.008873,0.008838,0.008873,0.008873
2018-11-22,0.008848,0.008859,0.00884,0.008848,0.008848
2018-11-23,0.00885,0.008876,0.008849,0.008851,0.008851
2018-11-24,0.00885,0.008876,0.008849,0.008851,0.008851
2018-11-25,0.00885,0.008876,0.008849,0.008851,0.008851
2018-11-26,0.008856,0.008857,0.008804,0.008856,0.008856
2018-11-27,0.008809,0.008818,0.008785,0.00881,0.00881
2018-11-28,0.008789,0.008794,0.008771,0.00879,0.00879
2018-11-29,0.008805,0.008834,0.008802,0.008806,0.008806
2018-11-30,0.008817,0.008823,0.008803,0.008817,0.008817
2018-12-01,0.008817,0.008823,0.008803,0.008817,0.008817
2018-12-02,0.008817,0.008823,0.008803,0.008817,0.008817
2018-12-03,0.008791,0.00882,0.008791,0.00879,0.00879
2018-12-04,0.008804,0.008872,0.008802,0.008804,0.008804
2018-12-05,0.008873,0.008874,0.008832,0.008873,0.008873
2018-12-06,0.008845,0.008909,0.008838,0.008846,0.008846
2018-12-07,0.008871,0.008884,0.008855,0.008874,0.008874
2018-12-08,0.008871,0.008884,0.008855,0.008874,0.008874
2018-12-09,0.008871,0.008884,0.008855,0.008874,0.008874
2018-12-10,0.008888,0.008909,0.008846,0.008889,0.008889
2018-12-11,0.008834,0.008849,0.008814,0.008835,0.008835
2018-12-12,0.00882,0.008837,0.00881,0.00882,0.00882
2018-12-13,0.008827,0.008827,0.008795,0.008827,0.008827
2018-12-14,0.008805,0.008825,0.008798,0.008806,0.008806
2018-12-15,0.008805,0.008825,0.008798,0.008806,0.008806
2018-12-16,0.008805,0.008825,0.008798,0.008806,0.008806
2018-12-17,0.008819,0.008859,0.008809,0.008819,0.008819
2018-12-18,0.008863,0.008909,0.008863,0.008863,0.008863
2018-12-19,0.008889,0.008918,0.008882,0.008887,0.008887
2018-12-20,0.008895,0.008982,0.008881,0.008896,0.008896
2018-12-21,0.008993,0.009014,0.008973,0.008995,0.008995
2018-12-22,0.008993,0.009014,0.008973,0.008995,0.008995
2018-12-23,0.008993,0.009014,0.008973,0.008995,0.008995
2018-12-24,0.009001,0.009069,0.008998,0.009005,0.009005
2018-12-25,0.009065,0.009092,0.009063,0.009065,0.009065
2018-12-26,0.009055,0.009067,0.009034,0.009058,0.009058
2018-12-27,0.008991,0.009037,0.008991,0.008992,0.008992
2018-12-28,0.00902,0.009073,0.009015,0.009021,0.009021
2018-12-29,0.00902,0.009073,0.009015,0.009021,0.009021
2018-12-30,0.00902,0.009073,0.009015,0.009021,0.009021
2018-12-31,0.009064,0.009119,0.009052,0.009064,0.009064
2019-01-01,0.009122,0.009125,0.009121,0.009122,0.009122
2019-01-02,0.009119,0.009197,0.009118,0.009118,0.009118
2019-01-03,0.009307,0.009365,0.009236,0.009307,0.009307
2019-01-04,0.009271,0.009301,0.00921,0.009276,0.009276
2019-01-05,0.009271,0.009301,0.00921,0.009276,0.009276
2019-01-06,0.009271,0.009301,0.00921,0.009276,0.009276
2019-01-07,0.009218,0.009256,0.009206,0.009215,0.009215
2019-01-08,0.009204,0.009221,0.009168,0.009207,0.009207
2019-01-09,0.009195,0.009254,0.009176,0.009193,0.009193
2019-01-10,0.009245,0.009279,0.009232,0.009243,0.009243
2019-01-11,0.009235,0.009246,0.009211,0.009234,0.009234
2019-01-12,0.009235,0.009246,0.009211,0.009234,0.009234
2019-01-13,0.009235,0.009246,0.009211,0.009234,0.009234
2019-01-14,0.009219,0.009259,0.009219,0.00922,0.00922
2019-01-15,0.009238,0.009242,0.009195,0.009238,0.009238
2019-01-16,0.009204,0.009228,0.009182,0.009204,0.009204
2019-01-17,0.009171,0.009201,0.009167,0.009171,0.009171
2019-01-18,0.009162,0.009162,0.009108,0.009161,0.009161
2019-01-19,0.009162,0.009162,0.009108,0.009161,0.009161
2019-01-20,0.009162,0.009162,0.009108,0.009161,0.009161
2019-01-21,0.009119,0.009134,0.009116,0.009119,0.009119
2019-01-22,0.009119,0.009151,0.009118,0.009118,0.009118
2019-01-23,0.009144,0.009144,0.009093,0.009145,0.009145
2019-01-24,0.009134,0.009139,0.009108,0.009133,0.009133
2019-01-25,0.009125,0.00913,0.009096,0.009124,0.009124
2019-01-26,0.009125,0.00913,0.009096,0.009124,0.009124
2019-01-27,0.009125,0.00913,0.009096,0.009124,0.009124
2019-01-28,0.009142,0.009161,0.009131,0.009141,0.009141
2019-01-29,0.009152,0.009162,0.00913,0.009153,0.009153
2019-01-30,0.00914,0.009155,0.009113,0.009139,0.009139
2019-01-31,0.009178,0.009217,0.009175,0.009176,0.009176
2019-02-01,0.009187,0.009195,0.009127,0.009187,0.009187
2019-02-02,0.009187,0.009195,0.009127,0.009187,0.009187
2019-02-03,0.009187,0.009195,0.009127,0.009187,0.009187
2019-02-04,0.009134,0.009135,0.009079,0.009138,0.009138
2019-02-05,0.009092,0.009109,0.009088,0.009094,0.009094
2019-02-06,0.009096,0.009128,0.009087,0.009096,0.009096
2019-02-07,0.009092,0.009124,0.009085,0.009093,0.009093
2019-02-08,0.009111,0.00912,0.0091,0.009111,0.009111
2019-02-09,0.009111,0.00912,0.0091,0.009111,0.009111
2019-02-10,0.009111,0.00912,0.0091,0.009111,0.009111
2019-02-11,0.009106,0.009109,0.009054,0.009107,0.009107
2019-02-12,0.009059,0.009062,0.009038,0.009058,0.009058
2019-02-13,0.009049,0.00905,0.009019,0.009049,0.009049
2019-02-14,0.009014,0.009049,0.008999,0.009015,0.009015
2019-02-15,0.009047,0.009069,0.009039,0.009047,0.009047
2019-02-16,0.009047,0.009069,0.009039,0.009047,0.009047
2019-02-17,0.009047,0.009069,0.009039,0.009047,0.009047
2019-02-18,0.009046,0.009053,0.009041,0.009045,0.009045
2019-02-19,0.009042,0.009054,0.009024,0.009042,0.009042
2019-02-20,0.009042,0.009042,0.009014,0.009044,0.009044
2019-02-21,0.009027,0.009042,0.009021,0.009028,0.009028
2019-02-22,0.009033,0.009039,0.009017,0.009033,0.009033
2019-02-23,0.009033,0.009039,0.009017,0.009033,0.009033
2019-02-24,0.009033,0.009039,0.009017,0.009033,0.009033
2019-02-25,0.009028,0.009043,0.009003,0.009028,0.009028
2019-02-26,0.009006,0.009036,0.009004,0.009005,0.009005
2019-02-27,0.009046,0.009062,0.009012,0.009045,0.009045
2019-02-28,0.009019,0.009037,0.008974,0.00902,0.00902
2019-03-01,0.008979,0.008979,0.00893,0.00898,0.00898
2019-03-02,0.008979,0.008979,0.00893,0.00898,0.00898
2019-03-03,0.008979,0.008979,0.00893,0.00898,0.00898
2019-03-04,0.008935,0.008956,0.008928,0.008934,0.008934
2019-03-05,0.008948,0.008948,0.008918,0.008946,0.008946
2019-03-06,0.00894,0.008959,0.008936,0.008939,0.008939
2019-03-07,0.008957,0.00897,0.008941,0.008959,0.008959
2019-03-08,0.008958,0.009023,0.008957,0.008958,0.008958
2019-03-09,0.008958,0.009023,0.008957,0.008958,0.008958
2019-03-10,0.008958,0.009023,0.008957,0.008958,0.008958
2019-03-11,0.009003,0.009019,0.008985,0.009003,0.009003
2019-03-12,0.008983,0.009,0.008972,0.008981,0.008981
