Date,Open,High,Low,Close,Adj Close
2018-01-01,1.351607,1.351607,1.348199,1.351607,1.351607
2018-01-02,1.351114,1.359675,1.350931,1.351132,1.351132
2018-01-03,1.359453,1.36147,1.349874,1.359619,1.359619
2018-01-04,1.351169,1.356116,1.350658,1.351132,1.351132
2018-01-05,1.355381,1.358031,1.352667,1.355289,1.355289
2018-01-06,1.355381,1.358031,1.352667,1.355289,1.355289
2018-01-07,1.355381,1.358031,1.352667,1.355289,1.355289
2018-01-08,1.357552,1.358548,1.352576,1.357589,1.357589
2018-01-09,1.357018,1.358511,1.350986,1.357128,1.357128
2018-01-10,1.35318,1.356024,1.348527,1.353235,1.353235
2018-01-11,1.351297,1.355528,1.345931,1.351278,1.351278
2018-01-12,1.354169,1.369488,1.354005,1.354188,1.354188
2018-01-13,1.354169,1.369488,1.354005,1.354188,1.354188
2018-01-14,1.354169,1.369488,1.354005,1.354188,1.354188
2018-01-15,1.373155,1.38196,1.373155,1.373306,1.373306
2018-01-16,1.379386,1.380643,1.374268,1.379824,1.379824
2018-01-17,1.379691,1.384466,1.375857,1.379881,1.379881
2018-01-18,1.38259,1.391014,1.380662,1.382801,1.382801
2018-01-19,1.389371,1.3947,1.38437,1.389468,1.389468
2018-01-20,1.389371,1.3947,1.38437,1.389468,1.389468
2018-01-21,1.389371,1.3947,1.38437,1.389468,1.389468
2018-01-22,1.388947,1.396921,1.385809,1.389159,1.389159
2018-01-23,1.398484,1.402918,1.391788,1.398484,1.398484
2018-01-24,1.401247,1.423974,1.400168,1.401738,1.401738
2018-01-25,1.422374,1.433959,1.421666,1.422091,1.422091
2018-01-26,1.415027,1.428123,1.414707,1.415027,1.415027
2018-01-27,1.415027,1.428123,1.414707,1.415027,1.415027
2018-01-28,1.415027,1.428123,1.414707,1.415027,1.415027
2018-01-29,1.414927,1.415829,1.402721,1.414927,1.414927
2018-01-30,1.407281,1.414988,1.398328,1.407658,1.407658
2018-01-31,1.415308,1.422475,1.412988,1.415588,1.415588
2018-02-01,1.420011,1.427328,1.41625,1.420051,1.420051
2018-02-02,1.426717,1.427633,1.410437,1.426676,1.426676
2018-02-03,1.426717,1.427633,1.410437,1.426676,1.426676
2018-02-04,1.426717,1.427633,1.410437,1.426676,1.426676
2018-02-05,1.411214,1.415027,1.398993,1.411134,1.411134
2018-02-06,1.394117,1.399874,1.384045,1.394369,1.394369
2018-02-07,1.395966,1.399228,1.387174,1.395868,1.395868
2018-02-08,1.387925,1.406371,1.384811,1.387925,1.387925
2018-02-09,1.393379,1.39866,1.378797,1.393495,1.393495
2018-02-10,1.393379,1.39866,1.378797,1.393495,1.393495
2018-02-11,1.393379,1.39866,1.378797,1.393495,1.393495
