,Date,Open,High,Low,Close,Adj Close
93,2015-05-24,0.790202,0.79321,0.782105,0.790202,0.790202
94,2015-05-25,0.781189,0.784129,0.780518,0.781189,0.781189
95,2015-05-26,0.78235,0.784314,0.773814,0.782718,0.782718
96,2015-05-27,0.774893,0.77688,0.769349,0.774473,0.774473
97,2015-05-28,0.773634,0.775976,0.761847,0.773515,0.773515
98,2015-05-29,0.765755,0.767519,0.763301,0.765814,0.765814
99,2015-05-30,0.765755,0.767519,0.763301,0.765814,0.765814
100,2015-05-31,0.765755,0.767519,0.763301,0.765814,0.765814
101,2015-06-01,0.764,0.766871,0.760514,0.764526,0.764526
102,2015-06-02,0.761499,0.77694,0.761499,0.761499,0.761499
103,2015-06-03,0.776217,0.781861,0.775494,0.776398,0.776398
104,2015-06-04,0.77694,0.778089,0.766577,0.777484,0.777484
105,2015-06-05,0.768758,0.77232,0.760225,0.768817,0.768817
106,2015-06-06,0.768758,0.77232,0.760225,0.768817,0.768817
107,2015-06-07,0.768758,0.77232,0.760225,0.768817,0.768817
108,2015-06-08,0.761731,0.76599,0.760803,0.762137,0.762137
109,2015-06-09,0.768699,0.772201,0.764877,0.768817,0.768817
110,2015-06-10,0.76929,0.778574,0.764117,0.769112,0.769112
111,2015-06-11,0.772798,0.778877,0.770119,0.773156,0.773156
112,2015-06-12,0.775014,0.775855,0.768108,0.774887,0.774887
113,2015-06-13,0.775014,0.775855,0.768108,0.774887,0.774887
114,2015-06-14,0.775014,0.775855,0.768108,0.774887,0.774887
115,2015-06-15,0.772678,0.777726,0.770594,0.773036,0.773036
116,2015-06-16,0.775916,0.778028,0.77238,0.775795,0.775795
117,2015-06-17,0.774653,0.774953,0.766166,0.774713,0.774713
118,2015-06-18,0.772082,0.785114,0.771188,0.772559,0.772559
119,2015-06-19,0.778998,0.781006,0.773814,0.778998,0.778998
120,2015-06-20,0.778998,0.781006,0.773814,0.778998,0.778998
121,2015-06-21,0.778998,0.781006,0.773814,0.778998,0.778998
122,2015-06-22,0.77682,0.779788,0.773874,0.776578,0.776578
123,2015-06-23,0.772857,0.774773,0.768167,0.772857,0.772857
124,2015-06-24,0.774653,0.77682,0.768403,0.774234,0.774234
125,2015-06-25,0.770832,0.775314,0.770772,0.770951,0.770951
126,2015-06-26,0.773515,0.773575,0.763242,0.773395,0.773395
127,2015-06-27,0.773515,0.773575,0.763242,0.773395,0.773395
128,2015-06-28,0.773515,0.773575,0.763242,0.773395,0.773395
129,2015-06-29,0.762079,0.768521,0.761789,0.76266,0.76266
130,2015-06-30,0.767224,0.772499,0.766225,0.767283,0.767283
131,2015-07-01,0.769349,0.773694,0.765404,0.769408,0.769408
132,2015-07-02,0.763825,0.765873,0.759186,0.764175,0.764175
133,2015-07-03,0.763709,0.765228,0.751089,0.763884,0.763884
134,2015-07-04,0.763709,0.765228,0.751089,0.763884,0.763884
135,2015-07-05,0.763709,0.765228,0.751089,0.763884,0.763884
136,2015-07-06,0.748839,0.753125,0.746603,0.748447,0.748447
137,2015-07-07,0.747647,0.74985,0.740083,0.747882,0.747882
138,2015-07-08,0.745657,0.745657,0.737626,0.745823,0.745823
139,2015-07-09,0.74228,0.749176,0.73959,0.742225,0.742225
140,2015-07-10,0.746213,0.749681,0.741675,0.746102,0.746102
141,2015-07-11,0.746213,0.749681,0.741675,0.746102,0.746102
142,2015-07-12,0.746213,0.749681,0.741675,0.746102,0.746102
143,2015-07-13,0.74217,0.746491,0.738498,0.742501,0.742501
144,2015-07-14,0.739481,0.748223,0.738989,0.739481,0.739481
145,2015-07-15,0.744491,0.748951,0.73654,0.744602,0.744602
146,2015-07-16,0.737083,0.743826,0.735186,0.737354,0.737354
147,2015-07-17,0.741675,0.742225,0.736974,0.74151,0.74151
148,2015-07-18,0.741675,0.742225,0.736974,0.74151,0.74151
149,2015-07-19,0.741675,0.742225,0.736974,0.74151,0.74151
150,2015-07-20,0.73692,0.739919,0.733138,0.73692,0.73692
151,2015-07-21,0.737246,0.744657,0.734322,0.73755,0.73755
152,2015-07-22,0.742721,0.743716,0.736323,0.742501,0.742501
153,2015-07-23,0.737409,0.741895,0.735835,0.737517,0.737517
154,2015-07-24,0.735889,0.735998,0.726216,0.735619,0.735619
155,2015-07-25,0.735889,0.735998,0.726216,0.735619,0.735619
156,2015-07-26,0.735889,0.735998,0.726216,0.735619,0.735619
157,2015-07-27,0.72759,0.732386,0.726744,0.72759,0.72759
158,2015-07-28,0.727696,0.733192,0.725953,0.72759,0.72759
159,2015-07-29,0.734808,0.735024,0.72998,0.7347,0.7347
160,2015-07-30,0.729714,0.732279,0.726005,0.729874,0.729874
161,2015-07-31,0.729714,0.736377,0.723694,0.729448,0.729448
162,2015-08-01,0.729714,0.736377,0.723694,0.729448,0.729448
163,2015-08-02,0.729714,0.736377,0.723694,0.729448,0.729448
164,2015-08-03,0.730087,0.731422,0.72648,0.72998,0.72998
165,2015-08-04,0.72759,0.742887,0.726586,0.72759,0.72759
166,2015-08-05,0.737681,0.739262,0.733783,0.737626,0.737626
167,2015-08-06,0.735024,0.737626,0.73185,0.735294,0.735294
168,2015-08-07,0.734376,0.741015,0.733999,0.734538,0.734538
169,2015-08-08,0.734376,0.741015,0.733999,0.734538,0.734538
170,2015-08-09,0.734376,0.741015,0.733999,0.734538,0.734538
171,2015-08-10,0.739973,0.741015,0.735456,0.740192,0.740192
172,2015-08-11,0.74151,0.743882,0.728544,0.7414,0.7414
173,2015-08-12,0.731529,0.738825,0.722596,0.731048,0.731048
174,2015-08-13,0.738498,0.740796,0.732601,0.738116,0.738116
175,2015-08-14,0.737354,0.739809,0.735781,0.737517,0.737517
176,2015-08-15,0.737354,0.739809,0.735781,0.737517,0.737517
177,2015-08-16,0.737354,0.739809,0.735781,0.737517,0.737517
178,2015-08-17,0.736974,0.73888,0.734592,0.73692,0.73692
179,2015-08-18,0.737517,0.738607,0.732332,0.737083,0.737083
180,2015-08-19,0.734053,0.736594,0.731422,0.733999,0.733999
181,2015-08-20,0.735456,0.737083,0.728597,0.735456,0.735456
182,2015-08-21,0.733676,0.735619,0.729022,0.73373,0.73373
183,2015-08-22,0.733676,0.735619,0.729022,0.73373,0.73373
184,2015-08-23,0.733676,0.735619,0.729022,0.73373,0.73373
185,2015-08-24,0.725479,0.727696,0.707314,0.725847,0.725847
186,2015-08-25,0.717721,0.7249,0.716794,0.717206,0.717206
187,2015-08-26,0.710328,0.715308,0.708015,0.71053,0.71053
188,2015-08-27,0.712149,0.717875,0.710076,0.712454,0.712454
189,2015-08-28,0.717824,0.720617,0.712403,0.717412,0.717412
190,2015-08-29,0.717824,0.720617,0.712403,0.717412,0.717412
191,2015-08-30,0.717824,0.720617,0.712403,0.717412,0.717412
192,2015-08-31,0.71398,0.715922,0.708516,0.714082,0.714082
193,2015-09-01,0.711035,0.715001,0.702001,0.710934,0.710934
194,2015-09-02,0.701213,0.704225,0.698568,0.700918,0.700918
195,2015-09-03,0.704424,0.706115,0.69979,0.704722,0.704722
196,2015-09-04,0.702296,0.702296,0.691181,0.701902,0.701902
197,2015-09-05,0.702296,0.702296,0.691181,0.701902,0.701902
198,2015-09-06,0.702296,0.702296,0.691181,0.701902,0.701902
199,2015-09-07,0.693577,0.69512,0.691706,0.693577,0.693577
200,2015-09-08,0.694444,0.702691,0.693722,0.694637,0.694637
201,2015-09-09,0.703581,0.707114,0.702001,0.703779,0.703779
202,2015-09-10,0.69604,0.709019,0.695217,0.696573,0.696573
203,2015-09-11,0.707414,0.708215,0.70373,0.707114,0.707114
204,2015-09-12,0.707414,0.708215,0.70373,0.707114,0.707114
205,2015-09-13,0.707414,0.708215,0.70373,0.707114,0.707114
206,2015-09-14,0.710278,0.715308,0.706614,0.709975,0.709975
207,2015-09-15,0.716486,0.716794,0.708767,0.716076,0.716076
208,2015-09-16,0.712708,0.719891,0.712606,0.712809,0.712809
209,2015-09-17,0.720046,0.720617,0.714184,0.719994,0.719994
210,2015-09-18,0.719166,0.728014,0.717,0.718907,0.718907
211,2015-09-19,0.719166,0.728014,0.717,0.718907,0.718907
212,2015-09-20,0.719166,0.728014,0.717,0.718907,0.718907
213,2015-09-21,0.719321,0.719891,0.712301,0.719011,0.719011
214,2015-09-22,0.713114,0.716076,0.706015,0.713012,0.713012
215,2015-09-23,0.707564,0.708717,0.700378,0.707914,0.707914
216,2015-09-24,0.700476,0.702395,0.694252,0.699888,0.699888
217,2015-09-25,0.701213,0.704374,0.69935,0.701164,0.701164
218,2015-09-26,0.701213,0.704374,0.69935,0.701164,0.701164
219,2015-09-27,0.701213,0.704374,0.69935,0.701164,0.701164
220,2015-09-28,0.702198,0.703878,0.698217,0.702099,0.702099
221,2015-09-29,0.69701,0.702099,0.693914,0.697204,0.697204
222,2015-09-30,0.701115,0.703977,0.699154,0.700378,0.700378
223,2015-10-01,0.700967,0.708516,0.700722,0.701016,0.701016
224,2015-10-02,0.703878,0.706215,0.700427,0.70368,0.70368
225,2015-10-03,0.703878,0.706215,0.700427,0.70368,0.70368
226,2015-10-04,0.703878,0.706215,0.700427,0.70368,0.70368
227,2015-10-05,0.704672,0.711086,0.704473,0.704821,0.704821
228,2015-10-06,0.708818,0.715001,0.707214,0.708818,0.708818
229,2015-10-07,0.716025,0.723484,0.715256,0.715922,0.715922
230,2015-10-08,0.719994,0.722804,0.716692,0.719476,0.719476
231,2015-10-09,0.727114,0.734592,0.726111,0.726744,0.726744
232,2015-10-10,0.727114,0.734592,0.726111,0.726744,0.726744
233,2015-10-11,0.727114,0.734592,0.726111,0.726744,0.726744
234,2015-10-12,0.731101,0.738225,0.730674,0.731475,0.731475
235,2015-10-13,0.734646,0.735024,0.725584,0.73443,0.73443
236,2015-10-14,0.722648,0.729288,0.720825,0.722282,0.722282
237,2015-10-15,0.732493,0.736594,0.727008,0.732011,0.732011
238,2015-10-16,0.732708,0.732708,0.725479,0.732923,0.732923
239,2015-10-17,0.732708,0.732708,0.725479,0.732923,0.732923
240,2015-10-18,0.732708,0.732708,0.725479,0.732923,0.732923
241,2015-10-19,0.725953,0.730727,0.724113,0.726005,0.726005
242,2015-10-20,0.726005,0.72982,0.725058,0.725637,0.725637
243,2015-10-21,0.726903,0.727696,0.720513,0.726744,0.726744
244,2015-10-22,0.721553,0.723851,0.718804,0.721553,0.721553
245,2015-10-23,0.721397,0.729501,0.720565,0.721188,0.721188
246,2015-10-24,0.721397,0.729501,0.720565,0.721188,0.721188
247,2015-10-25,0.721397,0.729501,0.720565,0.721188,0.721188
248,2015-10-26,0.722387,0.72722,0.722282,0.722387,0.722387
249,2015-10-27,0.7249,0.726005,0.721813,0.725111,0.725111
250,2015-10-28,0.719683,0.719787,0.711339,0.719269,0.719269
251,2015-10-29,0.709723,0.711997,0.707214,0.710076,0.710076
252,2015-10-30,0.70922,0.713419,0.708617,0.709019,0.709019
253,2015-10-31,0.70922,0.713419,0.708617,0.709019,0.709019
254,2015-11-01,0.70922,0.713419,0.708617,0.709019,0.709019
255,2015-11-02,0.713725,0.71541,0.713012,0.713725,0.713725
256,2015-11-03,0.716025,0.721605,0.715103,0.715922,0.715922
257,2015-11-04,0.719011,0.722491,0.714592,0.719114,0.719114
258,2015-11-05,0.713725,0.717154,0.712809,0.713878,0.713878
259,2015-11-06,0.714847,0.717206,0.703581,0.714796,0.714796
260,2015-11-07,0.714847,0.717206,0.703581,0.714796,0.714796
261,2015-11-08,0.714847,0.717206,0.703581,0.714796,0.714796
262,2015-11-09,0.703977,0.707114,0.703383,0.703878,0.703878
263,2015-11-10,0.705318,0.706514,0.702099,0.705119,0.705119
264,2015-11-11,0.704325,0.707914,0.704126,0.704672,0.704672
265,2015-11-12,0.706914,0.71541,0.706714,0.707114,0.707114
266,2015-11-13,0.713623,0.715615,0.710884,0.713725,0.713725
267,2015-11-14,0.713623,0.715615,0.710884,0.713725,0.713725
268,2015-11-15,0.713623,0.715615,0.710884,0.713725,0.713725
269,2015-11-16,0.710884,0.713216,0.708466,0.710581,0.710581
270,2015-11-17,0.70932,0.714082,0.707564,0.709522,0.709522
271,2015-11-18,0.71144,0.7122,0.708366,0.711389,0.711389
272,2015-11-19,0.711794,0.720825,0.711794,0.711794,0.711794
273,2015-11-20,0.719217,0.725111,0.718701,0.719166,0.719166
274,2015-11-21,0.719217,0.725111,0.718701,0.719166,0.719166
275,2015-11-22,0.719217,0.725111,0.718701,0.719166,0.719166
276,2015-11-23,0.722596,0.723118,0.716384,0.722909,0.722909
277,2015-11-24,0.718907,0.724113,0.718856,0.718907,0.718907
278,2015-11-25,0.725426,0.728385,0.722804,0.725795,0.725795
279,2015-11-26,0.725689,0.726322,0.721188,0.725584,0.725584
280,2015-11-27,0.722126,0.72406,0.718597,0.721917,0.721917
281,2015-11-28,0.722126,0.72406,0.718597,0.721917,0.721917
282,2015-11-29,0.722126,0.72406,0.718597,0.721917,0.721917
283,2015-11-30,0.718597,0.724795,0.717257,0.718391,0.718391
284,2015-12-01,0.723275,0.732225,0.722804,0.723275,0.723275
285,2015-12-02,0.732493,0.733999,0.730567,0.732332,0.732332
286,2015-12-03,0.7303,0.734808,0.728597,0.7303,0.7303
287,2015-12-04,0.733192,0.738607,0.72812,0.732977,0.732977
288,2015-12-05,0.733192,0.738607,0.72812,0.732977,0.732977
289,2015-12-06,0.733192,0.738607,0.72812,0.732977,0.732977
290,2015-12-07,0.733999,0.734214,0.725847,0.734214,0.734214
291,2015-12-08,0.725795,0.72722,0.719011,0.7259,0.7259
292,2015-12-09,0.722387,0.72448,0.717309,0.722507,0.722507
293,2015-12-10,0.723484,0.733407,0.72338,0.723537,0.723537
294,2015-12-11,0.727379,0.727379,0.719011,0.72722,0.72722
295,2015-12-12,0.727379,0.727379,0.719011,0.72722,0.72722
296,2015-12-13,0.727379,0.727379,0.719011,0.72722,0.72722
297,2015-12-14,0.716589,0.726005,0.716384,0.716486,0.716486
298,2015-12-15,0.725689,0.728385,0.717,0.725479,0.725479
299,2015-12-16,0.720305,0.721813,0.718081,0.720305,0.720305
300,2015-12-17,0.720513,0.721709,0.711238,0.720877,0.720877
301,2015-12-18,0.712911,0.718081,0.711693,0.712809,0.712809
302,2015-12-19,0.712911,0.718081,0.711693,0.712809,0.712809
303,2015-12-20,0.712911,0.718081,0.711693,0.712809,0.712809
304,2015-12-21,0.717,0.719683,0.715717,0.716692,0.716692
305,2015-12-22,0.719891,0.725111,0.719217,0.719994,0.719994
306,2015-12-23,0.723223,0.725005,0.721188,0.723223,0.723223
307,2015-12-24,0.723275,0.728226,0.723275,0.72338,0.72338
308,2015-12-25,0.727379,0.729341,0.726691,0.72722,0.72722
309,2015-12-26,0.727379,0.729341,0.726691,0.72722,0.72722
310,2015-12-27,0.727379,0.729341,0.726691,0.72722,0.72722
311,2015-12-28,0.728491,0.728491,0.725689,0.728279,0.728279
312,2015-12-29,0.725795,0.730353,0.725637,0.725795,0.725795
313,2015-12-30,0.729182,0.73046,0.727379,0.729075,0.729075
314,2015-12-31,0.728385,0.732547,0.72812,0.728491,0.728491
315,2016-01-01,0.727167,0.727167,0.727167,0.727167,0.727167
316,2016-01-02,0.727167,0.727167,0.727167,0.727167,0.727167
317,2016-01-03,0.727167,0.727167,0.727167,0.727167,0.727167
318,2016-01-04,0.728597,0.729288,0.716846,0.728704,0.728704
319,2016-01-05,0.718339,0.721657,0.713419,0.718597,0.718597
320,2016-01-06,0.716178,0.717309,0.705816,0.716281,0.716281
321,2016-01-07,0.708015,0.708767,0.698227,0.708015,0.708015
322,2016-01-08,0.701705,0.707364,0.697253,0.701804,0.701804
323,2016-01-09,0.701705,0.707364,0.697253,0.701804,0.701804
324,2016-01-10,0.701705,0.707364,0.697253,0.701804,0.701804
325,2016-01-11,0.694059,0.703482,0.693914,0.6943,0.6943
326,2016-01-12,0.69891,0.702346,0.694396,0.698714,0.698714
327,2016-01-13,0.698617,0.70492,0.698373,0.698714,0.698714
328,2016-01-14,0.693674,0.697399,0.691085,0.693577,0.693577
329,2016-01-15,0.699888,0.699888,0.686672,0.699692,0.699692
330,2016-01-16,0.699888,0.699888,0.686672,0.699692,0.699692
331,2016-01-17,0.699888,0.699888,0.686672,0.699692,0.699692
332,2016-01-18,0.685918,0.692617,0.685401,0.686106,0.686106
333,2016-01-19,0.687522,0.695894,0.684228,0.6879,0.6879
334,2016-01-20,0.691228,0.691228,0.6832,0.691706,0.691706
335,2016-01-21,0.694348,0.695701,0.687853,0.693722,0.693722
336,2016-01-22,0.701656,0.704622,0.69891,0.701607,0.701607
337,2016-01-23,0.701656,0.704622,0.69891,0.701607,0.701607
338,2016-01-24,0.701656,0.704622,0.69891,0.701607,0.701607
339,2016-01-25,0.700182,0.702889,0.69701,0.700403,0.700403
340,2016-01-26,0.694107,0.700722,0.692329,0.693914,0.693914
341,2016-01-27,0.700722,0.707014,0.699741,0.700722,0.700722
342,2016-01-28,0.70141,0.712606,0.701016,0.701607,0.701607
343,2016-01-29,0.708416,0.714184,0.707314,0.708617,0.708617
344,2016-01-30,0.708416,0.714184,0.707314,0.708617,0.708617
345,2016-01-31,0.708416,0.714184,0.707314,0.708617,0.708617
346,2016-02-01,0.707114,0.70922,0.704424,0.706864,0.706864
347,2016-02-02,0.710884,0.713063,0.704176,0.711086,0.711086
348,2016-02-03,0.70279,0.710783,0.700624,0.702988,0.702988
349,2016-02-04,0.715922,0.724323,0.715922,0.715461,0.715461
350,2016-02-05,0.719994,0.721293,0.708818,0.719942,0.719942
351,2016-02-06,0.719994,0.721293,0.708818,0.719942,0.719942
352,2016-02-07,0.719994,0.721293,0.708818,0.719942,0.719942
353,2016-02-08,0.708617,0.713012,0.705268,0.708617,0.708617
354,2016-02-09,0.707814,0.708265,0.697691,0.707914,0.707914
355,2016-02-10,0.706614,0.712504,0.703977,0.706714,0.706714
356,2016-02-11,0.710227,0.715103,0.699056,0.710379,0.710379
357,2016-02-12,0.712606,0.712911,0.706614,0.712403,0.712403
358,2016-02-13,0.712606,0.712911,0.706614,0.712403,0.712403
359,2016-02-14,0.712606,0.712911,0.706614,0.712403,0.712403
360,2016-02-15,0.711693,0.717206,0.711339,0.711693,0.711693
361,2016-02-16,0.714745,0.718391,0.708968,0.714796,0.714796
362,2016-02-17,0.711794,0.716897,0.708667,0.711997,0.711997
363,2016-02-18,0.71736,0.718391,0.713623,0.717618,0.717618
364,2016-02-19,0.715103,0.715256,0.707124,0.715001,0.715001
365,2016-02-20,0.715103,0.715256,0.707124,0.715001,0.715001
366,2016-02-21,0.715103,0.715256,0.707124,0.715001,0.715001
367,2016-02-22,0.714592,0.723589,0.714286,0.714286,0.714286
368,2016-02-23,0.723484,0.725795,0.721397,0.723484,0.723484
369,2016-02-24,0.71958,0.721188,0.714847,0.71958,0.71958
370,2016-02-25,0.719476,0.721709,0.716076,0.719476,0.719476
371,2016-02-26,0.723903,0.725479,0.716178,0.723589,0.723589
372,2016-02-27,0.723903,0.725479,0.716178,0.723589,0.723589
373,2016-02-28,0.723903,0.725479,0.716178,0.723589,0.723589
374,2016-02-29,0.712911,0.716589,0.711288,0.712809,0.712809
375,2016-03-01,0.714184,0.719114,0.711035,0.714286,0.714286
376,2016-03-02,0.718391,0.726164,0.716692,0.718184,0.718184
377,2016-03-03,0.728651,0.736974,0.728385,0.72881,0.72881
378,2016-03-04,0.735727,0.743218,0.734268,0.735781,0.735781
379,2016-03-05,0.735727,0.743218,0.734268,0.735781,0.735781
380,2016-03-06,0.735727,0.743218,0.734268,0.735781,0.735781
381,2016-03-07,0.740905,0.747217,0.739481,0.741141,0.741141
382,2016-03-08,0.745823,0.747217,0.741125,0.745823,0.745823
383,2016-03-09,0.743494,0.751145,0.7414,0.743384,0.743384
384,2016-03-10,0.746993,0.750694,0.744491,0.747105,0.747105
385,2016-03-11,0.745935,0.758265,0.74499,0.746213,0.746213
386,2016-03-12,0.745935,0.758265,0.74499,0.746213,0.746213
387,2016-03-13,0.745935,0.758265,0.74499,0.746213,0.746213
388,2016-03-14,0.756372,0.759474,0.749738,0.756315,0.756315
389,2016-03-15,0.751993,0.752899,0.744768,0.752106,0.752106
390,2016-03-16,0.746269,0.747719,0.741785,0.746324,0.746324
391,2016-03-17,0.754489,0.765287,0.754489,0.754717,0.754717
392,2016-03-18,0.764643,0.768285,0.760514,0.764994,0.764994
393,2016-03-19,0.764643,0.768285,0.760514,0.764994,0.764994
394,2016-03-20,0.764643,0.768285,0.760514,0.764994,0.764994
395,2016-03-21,0.759474,0.762893,0.75706,0.759763,0.759763
396,2016-03-22,0.757002,0.764117,0.755401,0.757174,0.757174
397,2016-03-23,0.762021,0.764935,0.753182,0.762021,0.762021
398,2016-03-24,0.753523,0.753579,0.747999,0.753352,0.753352
399,2016-03-25,0.752785,0.75392,0.750976,0.752672,0.752672
400,2016-03-26,0.752785,0.75392,0.750976,0.752672,0.752672
401,2016-03-27,0.752785,0.75392,0.750976,0.752672,0.752672
402,2016-03-28,0.750413,0.755915,0.749681,0.750582,0.750582
403,2016-03-29,0.755401,0.757289,0.751145,0.755687,0.755687
404,2016-03-30,0.763884,0.770594,0.761673,0.764,0.764
405,2016-03-31,0.76599,0.77232,0.763709,0.766107,0.766107
406,2016-04-01,0.766989,0.769586,0.760283,0.766989,0.766989
407,2016-04-02,0.766989,0.769586,0.760283,0.766989,0.766989
408,2016-04-03,0.766989,0.769586,0.760283,0.766989,0.766989
409,2016-04-04,0.766812,0.767519,0.760225,0.766871,0.766871
