,Date,Open,High,Low,Close,Adj Close,Volume
192,2015-08-31,19006.980469,19019.609375,18749.769531,18890.480469,18890.480469,167600000.0
193,2015-09-01,18763.720703,18777.470703,18165.689453,18165.689453,18165.689453,176800000.0
194,2015-09-02,17861.810547,18467.439453,17857.300781,18095.400391,18095.400391,197900000.0
195,2015-09-03,18359.529297,18481.570313,18176.75,18182.390625,18182.390625,143000000.0
196,2015-09-04,18312.130859,18312.130859,17608.169922,17792.160156,17792.160156,171100000.0
197,2015-09-05,18312.130859,18312.130859,17608.169922,17792.160156,17792.160156,171100000.0
198,2015-09-06,18312.130859,18312.130859,17608.169922,17792.160156,17792.160156,171100000.0
199,2015-09-07,17674.820313,18013.640625,17478.720703,17860.470703,17860.470703,164600000.0
200,2015-09-08,17941.910156,17962.560547,17415.609375,17427.080078,17427.080078,154900000.0
201,2015-09-09,17758.130859,18770.509766,17756.759766,18770.509766,18770.509766,201700000.0
202,2015-09-10,18418.640625,18420.560547,17956.150391,18299.619141,18299.619141,172700000.0
203,2015-09-11,18155.710938,18362.990234,18124.349609,18264.220703,18264.220703,201500000.0
204,2015-09-12,18155.710938,18362.990234,18124.349609,18264.220703,18264.220703,201500000.0
205,2015-09-13,18155.710938,18362.990234,18124.349609,18264.220703,18264.220703,201500000.0
206,2015-09-14,18341.009766,18344.070313,17925.089844,17965.699219,17965.699219,126500000.0
207,2015-09-15,18082.720703,18329.570313,17995.980469,18026.480469,18026.480469,146400000.0
208,2015-09-16,18238.150391,18291.970703,18094.990234,18171.599609,18171.599609,126000000.0
209,2015-09-17,18361.990234,18468.199219,18289.630859,18432.269531,18432.269531,130900000.0
210,2015-09-18,18275.480469,18295.900391,18069.5,18070.210938,18070.210938,172000000.0
211,2015-09-19,18275.480469,18295.900391,18069.5,18070.210938,18070.210938,172000000.0
212,2015-09-20,18275.480469,18295.900391,18069.5,18070.210938,18070.210938,172000000.0
213,2015-09-21,18275.480469,18295.900391,18069.5,18070.210938,18070.210938,172000000.0
214,2015-09-22,18275.480469,18295.900391,18069.5,18070.210938,18070.210938,172000000.0
215,2015-09-23,18275.480469,18295.900391,18069.5,18070.210938,18070.210938,172000000.0
216,2015-09-24,17803.410156,17865.839844,17571.830078,17571.830078,17571.830078,167900000.0
217,2015-09-25,17618.300781,17880.509766,17483.689453,17880.509766,17880.509766,184800000.0
218,2015-09-26,17618.300781,17880.509766,17483.689453,17880.509766,17880.509766,184800000.0
219,2015-09-27,17618.300781,17880.509766,17483.689453,17880.509766,17880.509766,184800000.0
