,Date,Open,High,Low,Close,Adj Close,Volume
77,2015-05-08,27557.519531,27652.619141,27367.109375,27577.339844,27577.339844,1817614400.0
78,2015-05-09,27557.519531,27652.619141,27367.109375,27577.339844,27577.339844,1817614400.0
79,2015-05-10,27557.519531,27652.619141,27367.109375,27577.339844,27577.339844,1817614400.0
80,2015-05-11,27837.039063,27837.279297,27582.230469,27718.199219,27718.199219,1540963800.0
81,2015-05-12,27664.179688,27693.630859,27395.910156,27407.179688,27407.179688,1530000900.0
82,2015-05-13,27473.5,27524.820313,27191.029297,27249.279297,27249.279297,2088818800.0
83,2015-05-14,27395.919922,27397.669922,27192.929688,27286.550781,27286.550781,1522212900.0
84,2015-05-15,27459.580078,27928.599609,27315.099609,27822.279297,27822.279297,1754137700.0
85,2015-05-16,27459.580078,27928.599609,27315.099609,27822.279297,27822.279297,1754137700.0
86,2015-05-17,27459.580078,27928.599609,27315.099609,27822.279297,27822.279297,1754137700.0
87,2015-05-18,27792.439453,27792.439453,27435.570313,27591.25,27591.25,1378791400.0
88,2015-05-19,27597.070313,27765.550781,27500.759766,27693.539063,27693.539063,1559455500.0
89,2015-05-20,27751.439453,27751.439453,27490.330078,27585.050781,27585.050781,1470372800.0
90,2015-05-21,27507.320313,27611.720703,27393.310547,27523.720703,27523.720703,1221508500.0
91,2015-05-22,27723.669922,28041.320313,27696.970703,27992.830078,27992.830078,1899363800.0
92,2015-05-23,27723.669922,28041.320313,27696.970703,27992.830078,27992.830078,1899363800.0
93,2015-05-24,27723.669922,28041.320313,27696.970703,27992.830078,27992.830078,1899363800.0
94,2015-05-25,27723.669922,28041.320313,27696.970703,27992.830078,27992.830078,1899363800.0
95,2015-05-26,28462.320313,28524.599609,28237.490234,28249.859375,28249.859375,2672054500.0
96,2015-05-27,28214.660156,28214.660156,27982.140625,28081.210938,28081.210938,1863591500.0
97,2015-05-28,28162.25,28162.25,27242.109375,27454.310547,27454.310547,3066678800.0
98,2015-05-29,27398.279297,27604.269531,27255.890625,27424.189453,27424.189453,3050185700.0
99,2015-05-30,27398.279297,27604.269531,27255.890625,27424.189453,27424.189453,3050185700.0
100,2015-05-31,27398.279297,27604.269531,27255.890625,27424.189453,27424.189453,3050185700.0
101,2015-06-01,27373.060547,27766.320313,27241.949219,27597.160156,27597.160156,1972936000.0
102,2015-06-02,27473.449219,27602.880859,27348.130859,27466.720703,27466.720703,1502001000.0
103,2015-06-03,27716.339844,27767.230469,27508.839844,27657.470703,27657.470703,1735744700.0
104,2015-06-04,27645.359375,27854.740234,27094.5,27551.890625,27551.890625,3066127000.0
105,2015-06-05,27538.060547,27646.720703,27211.359375,27260.160156,27260.160156,2228885200.0
106,2015-06-06,27538.060547,27646.720703,27211.359375,27260.160156,27260.160156,2228885200.0
107,2015-06-07,27538.060547,27646.720703,27211.359375,27260.160156,27260.160156,2228885200.0
108,2015-06-08,27147.240234,27428.589844,27060.240234,27316.279297,27316.279297,2391660200.0
109,2015-06-09,27295.880859,27322.140625,26971.570313,26989.519531,26989.519531,2384116300.0
110,2015-06-10,27052.789063,27116.919922,26573.960938,26687.640625,26687.640625,1977373500.0
111,2015-06-11,26938.150391,26991.509766,26839.429688,26907.849609,26907.849609,1670581300.0
112,2015-06-12,27082.599609,27356.509766,26987.519531,27280.539063,27280.539063,1734157900.0
113,2015-06-13,27082.599609,27356.509766,26987.519531,27280.539063,27280.539063,1734157900.0
114,2015-06-14,27082.599609,27356.509766,26987.519531,27280.539063,27280.539063,1734157900.0
115,2015-06-15,27095.179688,27131.359375,26841.519531,26861.810547,26861.810547,1324712200.0
116,2015-06-16,26807.669922,26892.880859,26553.039063,26566.699219,26566.699219,1761927200.0
117,2015-06-17,26671.199219,26880.789063,26555.960938,26753.789063,26753.789063,1819404400.0
118,2015-06-18,26786.529297,26873.669922,26595.960938,26694.660156,26694.660156,1469953200.0
119,2015-06-19,26885.730469,27011.949219,26701.720703,26760.529297,26760.529297,2497578900.0
120,2015-06-20,26885.730469,27011.949219,26701.720703,26760.529297,26760.529297,2497578900.0
121,2015-06-21,26885.730469,27011.949219,26701.720703,26760.529297,26760.529297,2497578900.0
122,2015-06-22,26854.320313,27166.519531,26811.660156,27080.849609,27080.849609,1429174800.0
123,2015-06-23,27126.470703,27406.410156,27008.509766,27333.460938,27333.460938,2138105800.0
124,2015-06-24,27397.369141,27470.5,27292.849609,27404.970703,27404.970703,1659067500.0
125,2015-06-25,27329.169922,27350.490234,27120.720703,27145.75,27145.75,1908078300.0
126,2015-06-26,27016.089844,27016.089844,26522.449219,26663.869141,26663.869141,2473398200.0
127,2015-06-27,27016.089844,27016.089844,26522.449219,26663.869141,26663.869141,2473398200.0
128,2015-06-28,27016.089844,27016.089844,26522.449219,26663.869141,26663.869141,2473398200.0
129,2015-06-29,26560.130859,26631.509766,25617.779297,25966.980469,25966.980469,3023218900.0
130,2015-06-30,25944.029297,26470.439453,25885.660156,26250.029297,26250.029297,2480821500.0
131,2015-07-01,25944.029297,26470.439453,25885.660156,26250.029297,26250.029297,2480821500.0
132,2015-07-02,26459.429688,26459.429688,26135.619141,26282.320313,26282.320313,2185444300.0
133,2015-07-03,26349.839844,26402.849609,25933.119141,26064.109375,26064.109375,1888925900.0
134,2015-07-04,26349.839844,26402.849609,25933.119141,26064.109375,26064.109375,1888925900.0
135,2015-07-05,26349.839844,26402.849609,25933.119141,26064.109375,26064.109375,1888925900.0
136,2015-07-06,26083.990234,26261.529297,24750.310547,25236.279297,25236.279297,3514118700.0
137,2015-07-07,25391.759766,25439.339844,24819.259766,24975.310547,24975.310547,3020385200.0
138,2015-07-08,24411.300781,24411.300781,22836.820313,23516.560547,23516.560547,5441410900.0
139,2015-07-09,23435.5,24695.75,23332.900391,24392.789063,24392.789063,4266946400.0
140,2015-07-10,24567.919922,25015.169922,24567.919922,24901.279297,24901.279297,3230873300.0
141,2015-07-11,24567.919922,25015.169922,24567.919922,24901.279297,24901.279297,3230873300.0
142,2015-07-12,24567.919922,25015.169922,24567.919922,24901.279297,24901.279297,3230873300.0
143,2015-07-13,24709.580078,25275.759766,24596.439453,25224.009766,25224.009766,2124810600.0
144,2015-07-14,25184.060547,25250.949219,24906.470703,25120.910156,25120.910156,2129805300.0
145,2015-07-15,25219.449219,25219.449219,24862.650391,25055.759766,25055.759766,1603476600.0
146,2015-07-16,24976.080078,25170.349609,24841.140625,25162.779297,25162.779297,1386159700.0
147,2015-07-17,25246.640625,25517.449219,25183.859375,25415.269531,25415.269531,1279509000.0
148,2015-07-18,25246.640625,25517.449219,25183.859375,25415.269531,25415.269531,1279509000.0
149,2015-07-19,25246.640625,25517.449219,25183.859375,25415.269531,25415.269531,1279509000.0
150,2015-07-20,25540.310547,25540.310547,25298.960938,25404.810547,25404.810547,1088244600.0
151,2015-07-21,25428.880859,25634.320313,25342.689453,25536.429688,25536.429688,1125389100.0
152,2015-07-22,25401.789063,25401.789063,25177.599609,25282.619141,25282.619141,1298894500.0
153,2015-07-23,25308.550781,25500.990234,25250.359375,25398.849609,25398.849609,1130615300.0
154,2015-07-24,25279.949219,25279.949219,25073.199219,25128.509766,25128.509766,1134624200.0
155,2015-07-25,25279.949219,25279.949219,25073.199219,25128.509766,25128.509766,1134624200.0
156,2015-07-26,25279.949219,25279.949219,25073.199219,25128.509766,25128.509766,1134624200.0
157,2015-07-27,24906.779297,24908.580078,24282.210938,24351.960938,24351.960938,2317678800.0
158,2015-07-28,24269.900391,24947.349609,24140.619141,24503.939453,24503.939453,2134225400.0
159,2015-07-29,24630.439453,24718.640625,24444.470703,24619.449219,24619.449219,1350559500.0
160,2015-07-30,24822.419922,24872.699219,24478.070313,24497.980469,24497.980469,1488228200.0
161,2015-07-31,24650.929688,24661.189453,24467.830078,24636.279297,24636.279297,1363737600.0
162,2015-08-01,24650.929688,24661.189453,24467.830078,24636.279297,24636.279297,1363737600.0
163,2015-08-02,24650.929688,24661.189453,24467.830078,24636.279297,24636.279297,1363737600.0
164,2015-08-03,24533.140625,24533.140625,24232.599609,24411.419922,24411.419922,1466970000.0
165,2015-08-04,24364.410156,24519.349609,24217.779297,24406.119141,24406.119141,1225548200.0
166,2015-08-05,24466.300781,24582.189453,24420.949219,24514.160156,24514.160156,1105419800.0
167,2015-08-06,24527.740234,24527.740234,24320.75,24375.279297,24375.279297,977477100.0
168,2015-08-07,24327.560547,24641.929688,24327.560547,24552.470703,24552.470703,1106892000.0
169,2015-08-08,24327.560547,24641.929688,24327.560547,24552.470703,24552.470703,1106892000.0
170,2015-08-09,24327.560547,24641.929688,24327.560547,24552.470703,24552.470703,1106892000.0
171,2015-08-10,24433.660156,24602.669922,24135.640625,24521.119141,24521.119141,1211647200.0
172,2015-08-11,24694.779297,24924.070313,24420.710938,24498.210938,24498.210938,1608447800.0
173,2015-08-12,24269.109375,24324.189453,23826.960938,23916.019531,23916.019531,1851647500.0
174,2015-08-13,23935.480469,24133.869141,23860.820313,24018.800781,24018.800781,1716745000.0
175,2015-08-14,24055.019531,24126.300781,23957.359375,23991.029297,23991.029297,1198083100.0
176,2015-08-15,24055.019531,24126.300781,23957.359375,23991.029297,23991.029297,1198083100.0
177,2015-08-16,24055.019531,24126.300781,23957.359375,23991.029297,23991.029297,1198083100.0
178,2015-08-17,23945.599609,23950.570313,23699.839844,23814.650391,23814.650391,1197838600.0
179,2015-08-18,23956.859375,24024.369141,23464.349609,23474.970703,23474.970703,1454347800.0
180,2015-08-19,23555.019531,23586.789063,23138.730469,23167.849609,23167.849609,1914775100.0
181,2015-08-20,22973.869141,23033.970703,22610.529297,22757.470703,22757.470703,2339044200.0
182,2015-08-21,22343.25,22492.789063,22185.849609,22409.619141,22409.619141,2490613900.0
183,2015-08-22,22343.25,22492.789063,22185.849609,22409.619141,22409.619141,2490613900.0
184,2015-08-23,22343.25,22492.789063,22185.849609,22409.619141,22409.619141,2490613900.0
185,2015-08-24,21605.970703,21679.449219,21136.480469,21251.570313,21251.570313,3579922600.0
186,2015-08-25,21119.529297,21871.400391,20865.259766,21404.960938,21404.960938,3588835100.0
187,2015-08-26,21434.25,21686.449219,21060.089844,21080.390625,21080.390625,2956076900.0
188,2015-08-27,21758.619141,21963.429688,21407.589844,21838.539063,21838.539063,3192968200.0
189,2015-08-28,22424.400391,22424.400391,21585.330078,21612.390625,21612.390625,3009422400.0
190,2015-08-29,22424.400391,22424.400391,21585.330078,21612.390625,21612.390625,3009422400.0
191,2015-08-30,22424.400391,22424.400391,21585.330078,21612.390625,21612.390625,3009422400.0
192,2015-08-31,21793.019531,21793.019531,21399.619141,21670.580078,21670.580078,2686630600.0
193,2015-09-01,21692.779297,21692.779297,21170.859375,21185.429688,21185.429688,2155988500.0
194,2015-09-02,21101.419922,21288.529297,20771.769531,20934.939453,20934.939453,2512620100.0
195,2015-09-03,21101.419922,21288.529297,20771.769531,20934.939453,20934.939453,2512620100.0
196,2015-09-04,21158.929688,21174.859375,20715.019531,20840.609375,20840.609375,2120922200.0
197,2015-09-05,21158.929688,21174.859375,20715.019531,20840.609375,20840.609375,2120922200.0
198,2015-09-06,21158.929688,21174.859375,20715.019531,20840.609375,20840.609375,2120922200.0
199,2015-09-07,20683.310547,21056.390625,20579.929688,20583.519531,20583.519531,1656172300.0
200,2015-09-08,20636.830078,21431.990234,20524.880859,21259.039063,21259.039063,2266169400.0
201,2015-09-09,21632.689453,22228.589844,21529.810547,22131.310547,22131.310547,2945626500.0
202,2015-09-10,21667.859375,21771.570313,21492.089844,21562.5,21562.5,2092595900.0
203,2015-09-11,21710.130859,21909.820313,21472.160156,21504.369141,21504.369141,2371639300.0
204,2015-09-12,21710.130859,21909.820313,21472.160156,21504.369141,21504.369141,2371639300.0
205,2015-09-13,21710.130859,21909.820313,21472.160156,21504.369141,21504.369141,2371639300.0
206,2015-09-14,21678.880859,21762.150391,21441.710938,21561.900391,21561.900391,1472113700.0
207,2015-09-15,21527.529297,21634.480469,21411.169922,21455.230469,21455.230469,1352205800.0
208,2015-09-16,21731.339844,22103.060547,21608.5,21966.660156,21966.660156,2077633300.0
209,2015-09-17,22172.679688,22203.359375,21718.710938,21854.630859,21854.630859,2118628500.0
210,2015-09-18,21807.25,22052.109375,21807.25,21920.830078,21920.830078,2054752700.0
211,2015-09-19,21807.25,22052.109375,21807.25,21920.830078,21920.830078,2054752700.0
212,2015-09-20,21807.25,22052.109375,21807.25,21920.830078,21920.830078,2054752700.0
213,2015-09-21,21614.429688,21778.060547,21590.699219,21756.929688,21756.929688,1372777800.0
214,2015-09-22,21794.339844,22111.669922,21768.980469,21796.580078,21796.580078,1438158500.0
215,2015-09-23,21529.470703,21577.449219,21008.609375,21302.910156,21302.910156,2304513300.0
216,2015-09-24,21304.900391,21363.210938,21053.5,21095.980469,21095.980469,1596740300.0
217,2015-09-25,21070.390625,21318.330078,20957.990234,21186.320313,21186.320313,1728956700.0
218,2015-09-26,21070.390625,21318.330078,20957.990234,21186.320313,21186.320313,1728956700.0
219,2015-09-27,21070.390625,21318.330078,20957.990234,21186.320313,21186.320313,1728956700.0
220,2015-09-28,21070.390625,21318.330078,20957.990234,21186.320313,21186.320313,1728956700.0
221,2015-09-29,20579.220703,20579.220703,20368.119141,20556.599609,20556.599609,2536957700.0
222,2015-09-30,20795.929688,20939.390625,20683.109375,20846.300781,20846.300781,2134506700.0
223,2015-10-01,20795.929688,20939.390625,20683.109375,20846.300781,20846.300781,2134506700.0
224,2015-10-02,21172.939453,21530.800781,21130.109375,21506.089844,21506.089844,2161215700.0
225,2015-10-03,21172.939453,21530.800781,21130.109375,21506.089844,21506.089844,2161215700.0
226,2015-10-04,21172.939453,21530.800781,21130.109375,21506.089844,21506.089844,2161215700.0
227,2015-10-05,21930.970703,21980.839844,21739.900391,21854.5,21854.5,1468789300.0
228,2015-10-06,22169.099609,22169.099609,21719.289063,21831.619141,21831.619141,1622570500.0
229,2015-10-07,21884.730469,22527.789063,21817.419922,22515.759766,22515.759766,2932824400.0
230,2015-10-08,22588.689453,22588.689453,22201.109375,22354.910156,22354.910156,1931209500.0
231,2015-10-09,22615.939453,22807.859375,22440.880859,22458.800781,22458.800781,2403310800.0
232,2015-10-10,22615.939453,22807.859375,22440.880859,22458.800781,22458.800781,2403310800.0
233,2015-10-11,22615.939453,22807.859375,22440.880859,22458.800781,22458.800781,2403310800.0
234,2015-10-12,22614.330078,22779.5,22562.259766,22730.929688,22730.929688,1871862800.0
235,2015-10-13,22677.599609,22798.900391,22515.730469,22600.460938,22600.460938,1710895100.0
236,2015-10-14,22398.820313,22576.5,22356.560547,22439.910156,22439.910156,1352740800.0
237,2015-10-15,22667.419922,22940.25,22567.650391,22888.169922,22888.169922,1920825800.0
238,2015-10-16,23133.589844,23178.140625,22953.560547,23067.369141,23067.369141,1922580500.0
239,2015-10-17,23133.589844,23178.140625,22953.560547,23067.369141,23067.369141,1922580500.0
240,2015-10-18,23133.589844,23178.140625,22953.560547,23067.369141,23067.369141,1922580500.0
241,2015-10-19,23085.609375,23100.660156,22913.599609,23075.609375,23075.609375,1259219800.0
242,2015-10-20,22991.599609,23057.929688,22843.039063,22989.220703,22989.220703,1217365400.0
243,2015-10-21,22991.599609,23057.929688,22843.039063,22989.220703,22989.220703,1217365400.0
244,2015-10-22,22795.580078,22869.589844,22727.589844,22845.369141,22845.369141,1374140600.0
245,2015-10-23,23220.380859,23220.380859,23088.029297,23151.939453,23151.939453,1495348200.0
246,2015-10-24,23220.380859,23220.380859,23088.029297,23151.939453,23151.939453,1495348200.0
247,2015-10-25,23220.380859,23220.380859,23088.029297,23151.939453,23151.939453,1495348200.0
248,2015-10-26,23423.640625,23423.640625,23066.939453,23116.25,23116.25,1465182800.0
249,2015-10-27,23053.119141,23143.880859,22885.220703,23142.730469,23142.730469,1532532100.0
250,2015-10-28,23070.699219,23120.25,22923.660156,22956.570313,22956.570313,1377130700.0
251,2015-10-29,23054.529297,23054.529297,22811.320313,22819.939453,22819.939453,1759025000.0
252,2015-10-30,22785.859375,22847.160156,22612.560547,22640.039063,22640.039063,1537138400.0
253,2015-10-31,22785.859375,22847.160156,22612.560547,22640.039063,22640.039063,1537138400.0
254,2015-11-01,22785.859375,22847.160156,22612.560547,22640.039063,22640.039063,1537138400.0
255,2015-11-02,22502.279297,22605.800781,22332.710938,22370.039063,22370.039063,1688748100.0
256,2015-11-03,22603.150391,22697.0,22560.169922,22568.429688,22568.429688,1469567800.0
257,2015-11-04,22737.439453,23342.070313,22737.439453,23053.570313,23053.570313,2604074100.0
258,2015-11-05,23045.099609,23180.269531,22960.619141,23051.039063,23051.039063,1502715700.0
259,2015-11-06,22914.199219,22922.789063,22791.910156,22867.330078,22867.330078,1394990300.0
260,2015-11-07,22914.199219,22922.789063,22791.910156,22867.330078,22867.330078,1394990300.0
261,2015-11-08,22914.199219,22922.789063,22791.910156,22867.330078,22867.330078,1394990300.0
262,2015-11-09,22753.509766,22970.830078,22689.259766,22726.769531,22726.769531,1544945200.0
263,2015-11-10,22505.699219,22534.919922,22339.689453,22401.699219,22401.699219,1796811200.0
264,2015-11-11,22394.150391,22479.460938,22324.410156,22352.169922,22352.169922,1419265500.0
265,2015-11-12,22477.599609,22980.970703,22454.960938,22888.919922,22888.919922,1844259100.0
266,2015-11-13,22494.089844,22519.330078,22318.619141,22396.140625,22396.140625,2002495500.0
267,2015-11-14,22494.089844,22519.330078,22318.619141,22396.140625,22396.140625,2002495500.0
268,2015-11-15,22494.089844,22519.330078,22318.619141,22396.140625,22396.140625,2002495500.0
269,2015-11-16,21958.279297,22127.380859,21958.279297,22010.820313,22010.820313,1816444100.0
270,2015-11-17,22315.179688,22497.330078,22243.960938,22264.25,22264.25,1627705000.0
271,2015-11-18,22331.769531,22349.730469,22163.279297,22188.259766,22188.259766,1211467800.0
272,2015-11-19,22423.880859,22559.060547,22416.0,22500.220703,22500.220703,1381484300.0
273,2015-11-20,22510.449219,22790.070313,22412.029297,22754.720703,22754.720703,1230928400.0
274,2015-11-21,22510.449219,22790.070313,22412.029297,22754.720703,22754.720703,1230928400.0
275,2015-11-22,22510.449219,22790.070313,22412.029297,22754.720703,22754.720703,1230928400.0
276,2015-11-23,22760.050781,22802.710938,22619.679688,22665.900391,22665.900391,1075994800.0
277,2015-11-24,22593.089844,22629.75,22433.509766,22587.630859,22587.630859,1194757000.0
278,2015-11-25,22533.529297,22617.210938,22436.009766,22498.0,22498.0,1513214100.0
279,2015-11-26,22749.599609,22787.5,22453.689453,22488.939453,22488.939453,1128427600.0
280,2015-11-27,22555.419922,22555.419922,22051.009766,22068.320313,22068.320313,2107988400.0
281,2015-11-28,22555.419922,22555.419922,22051.009766,22068.320313,22068.320313,2107988400.0
282,2015-11-29,22555.419922,22555.419922,22051.009766,22068.320313,22068.320313,2107988400.0
283,2015-11-30,21974.810547,22195.25,21907.349609,21996.419922,21996.419922,2928378600.0
284,2015-12-01,22197.810547,22477.509766,22143.570313,22381.349609,22381.349609,1984283400.0
285,2015-12-02,22471.349609,22563.470703,22368.660156,22479.689453,22479.689453,1671129200.0
286,2015-12-03,22327.039063,22485.25,22327.039063,22417.009766,22417.009766,1271068600.0
287,2015-12-04,22142.109375,22242.490234,22108.460938,22235.890625,22235.890625,1607921200.0
288,2015-12-05,22142.109375,22242.490234,22108.460938,22235.890625,22235.890625,1607921200.0
289,2015-12-06,22142.109375,22242.490234,22108.460938,22235.890625,22235.890625,1607921200.0
290,2015-12-07,22336.320313,22352.25,22200.550781,22203.220703,22203.220703,1290311100.0
291,2015-12-08,22058.550781,22058.550781,21765.619141,21905.130859,21905.130859,1812299200.0
292,2015-12-09,21773.769531,21872.330078,21755.689453,21803.759766,21803.759766,1365939700.0
293,2015-12-10,21714.230469,21880.189453,21668.119141,21704.609375,21704.609375,1589431100.0
294,2015-12-11,21719.169922,21731.390625,21440.699219,21464.050781,21464.050781,1399114000.0
295,2015-12-12,21719.169922,21731.390625,21440.699219,21464.050781,21464.050781,1399114000.0
296,2015-12-13,21719.169922,21731.390625,21440.699219,21464.050781,21464.050781,1399114000.0
297,2015-12-14,21063.279297,21378.189453,21010.259766,21309.849609,21309.849609,1716020200.0
298,2015-12-15,21215.539063,21442.210938,21215.539063,21274.369141,21274.369141,1575316200.0
299,2015-12-16,21557.730469,21772.789063,21557.730469,21701.210938,21701.210938,1645623800.0
300,2015-12-17,21841.089844,22005.189453,21763.759766,21872.060547,21872.060547,1604958700.0
301,2015-12-18,21656.560547,21956.490234,21625.820313,21755.560547,21755.560547,1774171000.0
302,2015-12-19,21656.560547,21956.490234,21625.820313,21755.560547,21755.560547,1774171000.0
303,2015-12-20,21656.560547,21956.490234,21625.820313,21755.560547,21755.560547,1774171000.0
