,Date,Open,High,Low,Close,Adj Close,Volume
0,2015-02-20,4919.779785,4957.02002,4905.589844,4955.970215,4955.970215,1761140000.0
1,2015-02-21,4919.779785,4957.02002,4905.589844,4955.970215,4955.970215,1761140000.0
2,2015-02-22,4919.779785,4957.02002,4905.589844,4955.970215,4955.970215,1761140000.0
3,2015-02-23,4953.100098,4960.970215,4939.560059,4960.970215,4960.970215,1754850000.0
4,2015-02-24,4956.209961,4971.180176,4945.140137,4968.120117,4968.120117,1834890000.0
5,2015-02-25,4960.359863,4984.240234,4956.0,4967.140137,4967.140137,1848560000.0
6,2015-02-26,4969.27002,4989.109863,4955.509766,4987.890137,4987.890137,1905550000.0
7,2015-02-27,4985.029785,4989.25,4960.870117,4963.529785,4963.529785,1955590000.0
8,2015-02-28,4985.029785,4989.25,4960.870117,4963.529785,4963.529785,1955590000.0
9,2015-03-01,4985.029785,4989.25,4960.870117,4963.529785,4963.529785,1955590000.0
10,2015-03-02,4973.430176,5008.569824,4972.009766,5008.100098,5008.100098,1931110000.0
11,2015-03-03,4990.700195,4996.660156,4956.069824,4979.899902,4979.899902,2018900000.0
12,2015-03-04,4961.240234,4973.319824,4938.899902,4967.140137,4967.140137,1824830000.0
13,2015-03-05,4979.950195,4993.52002,4963.100098,4982.810059,4982.810059,1724200000.0
14,2015-03-06,4967.240234,4982.930176,4918.629883,4927.370117,4927.370117,1918220000.0
15,2015-03-07,4967.240234,4982.930176,4918.629883,4927.370117,4927.370117,1918220000.0
16,2015-03-08,4967.240234,4982.930176,4918.629883,4927.370117,4927.370117,1918220000.0
17,2015-03-09,4936.080078,4950.470215,4920.819824,4942.439941,4942.439941,1696510000.0
18,2015-03-10,4899.509766,4903.439941,4859.790039,4859.790039,4859.790039,1876010000.0
19,2015-03-11,4866.939941,4876.089844,4846.790039,4849.939941,4849.939941,1846020000.0
20,2015-03-12,4853.97998,4895.799805,4853.200195,4893.290039,4893.290039,1855110000.0
21,2015-03-13,4885.540039,4904.470215,4842.799805,4871.759766,4871.759766,1851410000.0
22,2015-03-14,4885.540039,4904.470215,4842.799805,4871.759766,4871.759766,1851410000.0
23,2015-03-15,4885.540039,4904.470215,4842.799805,4871.759766,4871.759766,1851410000.0
24,2015-03-16,4897.27002,4929.939941,4889.089844,4929.509766,4929.509766,1713480000.0
25,2015-03-17,4912.649902,4944.910156,4907.02002,4937.430176,4937.430176,1724370000.0
26,2015-03-18,4926.830078,5001.569824,4907.720215,4982.830078,4982.830078,1983570000.0
27,2015-03-19,4982.02002,5000.02002,4979.939941,4992.379883,4992.379883,1674970000.0
28,2015-03-20,5033.470215,5042.140137,5020.069824,5026.419922,5026.419922,2825670000.0
29,2015-03-21,5033.470215,5042.140137,5020.069824,5026.419922,5026.419922,2825670000.0
30,2015-03-22,5033.470215,5042.140137,5020.069824,5026.419922,5026.419922,2825670000.0
31,2015-03-23,5020.600098,5031.390137,5010.970215,5010.970215,5010.970215,1608880000.0
32,2015-03-24,5010.100098,5032.47998,4994.560059,4994.72998,4994.72998,1611670000.0
33,2015-03-25,5002.830078,5006.759766,4876.52002,4876.52002,4876.52002,2219520000.0
34,2015-03-26,4835.709961,4889.209961,4825.930176,4863.359863,4863.359863,2004960000.0
35,2015-03-27,4863.740234,4899.259766,4859.660156,4891.220215,4891.220215,1678650000.0
36,2015-03-28,4863.740234,4899.259766,4859.660156,4891.220215,4891.220215,1678650000.0
37,2015-03-29,4863.740234,4899.259766,4859.660156,4891.220215,4891.220215,1678650000.0
38,2015-03-30,4921.779785,4948.459961,4921.120117,4947.439941,4947.439941,1778520000.0
39,2015-03-31,4925.910156,4940.870117,4899.310059,4900.879883,4900.879883,1837660000.0
40,2015-04-01,4894.359863,4899.379883,4844.390137,4880.22998,4880.22998,1874960000.0
41,2015-04-02,4885.410156,4901.330078,4872.959961,4886.939941,4886.939941,1563670000.0
42,2015-04-03,4885.410156,4901.330078,4872.959961,4886.939941,4886.939941,1563670000.0
43,2015-04-04,4885.410156,4901.330078,4872.959961,4886.939941,4886.939941,1563670000.0
44,2015-04-05,4885.410156,4901.330078,4872.959961,4886.939941,4886.939941,1563670000.0
45,2015-04-06,4855.939941,4929.620117,4852.910156,4917.319824,4917.319824,1737560000.0
46,2015-04-07,4917.5,4948.879883,4909.77002,4910.22998,4910.22998,1572940000.0
47,2015-04-08,4914.149902,4956.720215,4914.149902,4950.819824,4950.819824,1714210000.0
48,2015-04-09,4950.839844,4975.930176,4928.109863,4974.560059,4974.560059,1729750000.0
49,2015-04-10,4977.029785,4996.080078,4970.02002,4995.97998,4995.97998,1494240000.0
50,2015-04-11,4977.029785,4996.080078,4970.02002,4995.97998,4995.97998,1494240000.0
51,2015-04-12,4977.029785,4996.080078,4970.02002,4995.97998,4995.97998,1494240000.0
52,2015-04-13,5001.549805,5024.25,4985.959961,4988.25,4988.25,1544190000.0
53,2015-04-14,4988.819824,4996.819824,4952.009766,4977.290039,4977.290039,1571360000.0
54,2015-04-15,4992.620117,5021.189941,4989.240234,5011.02002,5011.02002,1795530000.0
55,2015-04-16,4999.359863,5016.0,4996.0,5007.790039,5007.790039,1662850000.0
56,2015-04-17,4966.109863,4974.089844,4912.330078,4931.810059,4931.810059,1985190000.0
57,2015-04-18,4966.109863,4974.089844,4912.330078,4931.810059,4931.810059,1985190000.0
58,2015-04-19,4966.109863,4974.089844,4912.330078,4931.810059,4931.810059,1985190000.0
59,2015-04-20,4958.069824,5000.200195,4952.680176,4994.600098,4994.600098,1646340000.0
60,2015-04-21,5023.959961,5028.220215,5009.509766,5014.100098,5014.100098,1721260000.0
61,2015-04-22,5026.569824,5040.649902,4992.620117,5035.169922,5035.169922,1696380000.0
62,2015-04-23,5020.220215,5073.089844,5019.290039,5056.060059,5056.060059,1858620000.0
63,2015-04-24,5096.339844,5100.370117,5081.209961,5092.080078,5092.080078,1895150000.0
64,2015-04-25,5096.339844,5100.370117,5081.209961,5092.080078,5092.080078,1895150000.0
65,2015-04-26,5096.339844,5100.370117,5081.209961,5092.080078,5092.080078,1895150000.0
66,2015-04-27,5104.359863,5119.830078,5053.540039,5060.25,5060.25,2172470000.0
67,2015-04-28,5063.259766,5075.299805,5006.279785,5055.419922,5055.419922,2032500000.0
68,2015-04-29,5028.450195,5053.839844,4999.830078,5023.640137,5023.640137,1871300000.0
