Date,Open,High,Low,Close,Adj Close,Volume
2018-04-30,30530.400391,30853.130859,30483.910156,30808.449219,30808.449219,1923280800.0
2018-05-01,30530.400391,30853.130859,30483.910156,30808.449219,30808.449219,1923280800.0
2018-05-02,30782.210938,30824.769531,30570.810547,30723.880859,30723.880859,1643135500.0
2018-05-03,30405.480469,30432.070313,30118.650391,30313.369141,30313.369141,1736327100.0
2018-05-04,30316.980469,30341.460938,29859.300781,29926.5,29926.5,1754754700.0
2018-05-05,30316.980469,30341.460938,29859.300781,29926.5,29926.5,1754754700.0
2018-05-06,30316.980469,30341.460938,29859.300781,29926.5,29926.5,1754754700.0
2018-05-07,30102.060547,30138.330078,29791.869141,29994.259766,29994.259766,1441380300.0
2018-05-08,30123.769531,30444.220703,30123.769531,30402.810547,30402.810547,1623605700.0
2018-05-09,30452.160156,30568.759766,30346.619141,30536.140625,30536.140625,1360669300.0
2018-05-10,30716.970703,30851.300781,30712.929688,30809.220703,30809.220703,1534597300.0
2018-05-11,31151.800781,31277.390625,31032.439453,31122.060547,31122.060547,1627487900.0
2018-05-12,31151.800781,31277.390625,31032.439453,31122.060547,31122.060547,1627487900.0
2018-05-13,31151.800781,31277.390625,31032.439453,31122.060547,31122.060547,1627487900.0
2018-05-14,31498.359375,31592.560547,31423.570313,31541.080078,31541.080078,1794416600.0
2018-05-15,31573.179688,31573.179688,31152.029297,31152.029297,31152.029297,1566899600.0
2018-05-16,31014.720703,31218.080078,30818.779297,31110.199219,31110.199219,1348037300.0
2018-05-17,31416.710938,31416.710938,30942.150391,30942.150391,30942.150391,1499907300.0
2018-05-18,31033.970703,31148.060547,30904.679688,31047.910156,31047.910156,1722070700.0
2018-05-19,31033.970703,31148.060547,30904.679688,31047.910156,31047.910156,1722070700.0
2018-05-20,31033.970703,31148.060547,30904.679688,31047.910156,31047.910156,1722070700.0
2018-05-21,31232.789063,31464.099609,31232.789063,31234.349609,31234.349609,1599624500.0
2018-05-22,31232.789063,31464.099609,31232.789063,31234.349609,31234.349609,1599624500.0
2018-05-23,31191.869141,31191.869141,30665.640625,30665.640625,30665.640625,2434017000.0
2018-05-24,30718.660156,30788.970703,30589.380859,30760.410156,30760.410156,1579074300.0
2018-05-25,30664.269531,30736.970703,30525.740234,30588.039063,30588.039063,1677533500.0
2018-05-26,30664.269531,30736.970703,30525.740234,30588.039063,30588.039063,1677533500.0
2018-05-27,30664.269531,30736.970703,30525.740234,30588.039063,30588.039063,1677533500.0
2018-05-28,30759.839844,30839.300781,30530.470703,30792.259766,30792.259766,1736227200.0
2018-05-29,30647.259766,30713.320313,30454.179688,30484.580078,30484.580078,1658628600.0
2018-05-30,30109.369141,30241.230469,29964.339844,30056.789063,30056.789063,2407803400.0
2018-05-31,30274.179688,30533.580078,30148.429688,30468.560547,30468.560547,4110003600.0
2018-06-01,30548.779297,30581.119141,30363.490234,30492.910156,30492.910156,2778527900.0
2018-06-02,30548.779297,30581.119141,30363.490234,30492.910156,30492.910156,2778527900.0
2018-06-03,30548.779297,30581.119141,30363.490234,30492.910156,30492.910156,2778527900.0
2018-06-04,30836.769531,31012.919922,30743.179688,30997.980469,30997.980469,1836620100.0
2018-06-05,31009.470703,31188.929688,30896.109375,31093.449219,31093.449219,1722042700.0
2018-06-06,31162.019531,31332.419922,31161.369141,31259.099609,31259.099609,1465410700.0
2018-06-07,31464.630859,31521.130859,31369.279297,31512.630859,31512.630859,1937967000.0
2018-06-08,31435.259766,31435.259766,30874.099609,30958.210938,30958.210938,1721286300.0
2018-06-09,31435.259766,31435.259766,30874.099609,30958.210938,30958.210938,1721286300.0
2018-06-10,31435.259766,31435.259766,30874.099609,30958.210938,30958.210938,1721286300.0
2018-06-11,31016.519531,31134.029297,30898.570313,31063.699219,31063.699219,1323340300.0
2018-06-12,31029.849609,31242.859375,30944.970703,31103.060547,31103.060547,1378992000.0
2018-06-13,30990.369141,31023.730469,30688.259766,30725.150391,30725.150391,1630943500.0
2018-06-14,30684.070313,30777.960938,30349.960938,30440.169922,30440.169922,2128385000.0
2018-06-15,30411.070313,30519.289063,30259.109375,30309.490234,30309.490234,2336474000.0
2018-06-16,30411.070313,30519.289063,30259.109375,30309.490234,30309.490234,2336474000.0
2018-06-17,30411.070313,30519.289063,30259.109375,30309.490234,30309.490234,2336474000.0
2018-06-18,30411.070313,30519.289063,30259.109375,30309.490234,30309.490234,2336474000.0
2018-06-19,29999.009766,30012.039063,29332.279297,29468.150391,29468.150391,3563935000.0
2018-06-20,29478.460938,29944.300781,29406.199219,29696.169922,29696.169922,2235041100.0
2018-06-21,29764.050781,29882.269531,29285.710938,29296.050781,29296.050781,2026711800.0
2018-06-22,29215.539063,29436.839844,29089.390625,29338.699219,29338.699219,2153358900.0
2018-06-23,29215.539063,29436.839844,29089.390625,29338.699219,29338.699219,2153358900.0
2018-06-24,29215.539063,29436.839844,29089.390625,29338.699219,29338.699219,2153358900.0
2018-06-25,29326.119141,29403.359375,28895.400391,28961.390625,28961.390625,2300773700.0
2018-06-26,28881.179688,29034.230469,28505.089844,28881.400391,28881.400391,2528392900.0
2018-06-27,28957.640625,28988.830078,28342.820313,28356.259766,28356.259766,2572195600.0
2018-06-28,28368.009766,28567.289063,28169.099609,28497.320313,28497.320313,2569401700.0
2018-06-29,28463.849609,28962.289063,28463.849609,28955.109375,28955.109375,2390149600.0
2018-06-30,28463.849609,28962.289063,28463.849609,28955.109375,28955.109375,2390149600.0
2018-07-01,28463.849609,28962.289063,28463.849609,28955.109375,28955.109375,2390149600.0
2018-07-02,28463.849609,28962.289063,28463.849609,28955.109375,28955.109375,2390149600.0
2018-07-03,28617.0,28617.0,27990.449219,28545.570313,28545.570313,3283196100.0
2018-07-04,28546.320313,28642.339844,28141.279297,28241.669922,28241.669922,2102178600.0
2018-07-05,28101.849609,28320.900391,27830.75,28182.089844,28182.089844,1879594600.0
2018-07-06,28254.369141,28554.210938,27925.330078,28315.619141,28315.619141,2018289300.0
2018-07-07,28254.369141,28554.210938,27925.330078,28315.619141,28315.619141,2018289300.0
2018-07-08,28254.369141,28554.210938,27925.330078,28315.619141,28315.619141,2018289300.0
2018-07-09,28606.160156,28821.539063,28518.519531,28688.5,28688.5,1877898300.0
2018-07-10,28900.710938,28981.929688,28682.25,28682.25,28682.25,1667619300.0
2018-07-11,28013.720703,28365.720703,28013.720703,28311.689453,28311.689453,1871183500.0
2018-07-12,28260.089844,28614.529297,28217.310547,28480.830078,28480.830078,1850926800.0
2018-07-13,28689.179688,28715.359375,28500.509766,28525.439453,28525.439453,1449784600.0
2018-07-14,28689.179688,28715.359375,28500.509766,28525.439453,28525.439453,1449784600.0
2018-07-15,28689.179688,28715.359375,28500.509766,28525.439453,28525.439453,1449784600.0
2018-07-16,28580.960938,28699.210938,28327.0,28539.660156,28539.660156,1239642900.0
2018-07-17,28451.5,28460.869141,28137.949219,28181.679688,28181.679688,1700682900.0
2018-07-18,28352.109375,28386.380859,28045.470703,28117.419922,28117.419922,1507604000.0
2018-07-19,28251.160156,28329.980469,27998.359375,28010.859375,28010.859375,1495109900.0
2018-07-20,28054.759766,28294.740234,27745.849609,28224.480469,28224.480469,2439680200.0
2018-07-21,28054.759766,28294.740234,27745.849609,28224.480469,28224.480469,2439680200.0
2018-07-22,28054.759766,28294.740234,27745.849609,28224.480469,28224.480469,2439680200.0
2018-07-23,28298.609375,28391.580078,28091.060547,28256.119141,28256.119141,1893557000.0
2018-07-24,28282.300781,28718.0,28282.300781,28662.570313,28662.570313,2416350500.0
2018-07-25,28906.970703,28964.789063,28764.349609,28920.900391,28920.900391,1632380100.0
2018-07-26,29083.400391,29083.400391,28625.080078,28781.140625,28781.140625,1418097900.0
2018-07-27,28734.730469,28816.689453,28572.789063,28804.279297,28804.279297,1206039800.0
2018-07-28,28734.730469,28816.689453,28572.789063,28804.279297,28804.279297,1206039800.0
2018-07-29,28734.730469,28816.689453,28572.789063,28804.279297,28804.279297,1206039800.0
2018-07-30,28631.050781,28839.240234,28539.560547,28733.130859,28733.130859,1231291800.0
2018-07-31,28663.140625,28682.310547,28538.029297,28583.009766,28583.009766,1464571200.0
2018-08-01,28756.720703,28772.800781,28219.970703,28340.740234,28340.740234,1516068100.0
2018-08-02,28159.009766,28218.279297,27578.089844,27714.560547,27714.560547,1989173700.0
2018-08-03,27751.599609,27786.150391,27604.560547,27676.320313,27676.320313,1608505200.0
2018-08-04,27751.599609,27786.150391,27604.560547,27676.320313,27676.320313,1608505200.0
2018-08-05,27751.599609,27786.150391,27604.560547,27676.320313,27676.320313,1608505200.0
2018-08-06,27885.509766,28074.529297,27730.419922,27819.560547,27819.560547,1445836100.0
2018-08-07,27889.439453,28266.679688,27843.160156,28248.880859,28248.880859,1553852900.0
2018-08-08,28473.480469,28473.480469,28224.460938,28359.140625,28359.140625,1611650400.0
2018-08-09,28260.5,28728.169922,28192.810547,28607.300781,28607.300781,1448212200.0
2018-08-10,28614.730469,28665.900391,28296.990234,28366.619141,28366.619141,1284477700.0
2018-08-11,28614.730469,28665.900391,28296.990234,28366.619141,28366.619141,1284477700.0
2018-08-12,28614.730469,28665.900391,28296.990234,28366.619141,28366.619141,1284477700.0
2018-08-13,27956.779297,28085.169922,27823.210938,27936.570313,27936.570313,1484354700.0
2018-08-14,27938.320313,27946.550781,27522.820313,27752.929688,27752.929688,1490419600.0
2018-08-15,27724.720703,27727.269531,27249.080078,27323.589844,27323.589844,1913746300.0
2018-08-16,26871.109375,27405.25,26871.109375,27100.060547,27100.060547,2138210600.0
2018-08-17,27388.570313,27450.839844,27101.099609,27213.410156,27213.410156,1557764000.0
2018-08-18,27388.570313,27450.839844,27101.099609,27213.410156,27213.410156,1557764000.0
2018-08-19,27388.570313,27450.839844,27101.099609,27213.410156,27213.410156,1557764000.0
2018-08-20,27273.779297,27609.800781,27209.220703,27598.019531,27598.019531,1660834700.0
2018-08-21,27670.539063,27771.300781,27526.300781,27752.789063,27752.789063,1699480400.0
2018-08-22,27836.679688,27954.519531,27579.800781,27927.580078,27927.580078,1784465100.0
2018-08-23,28005.330078,28051.650391,27659.210938,27790.460938,27790.460938,1462580600.0
2018-08-24,27565.980469,27830.910156,27532.060547,27671.869141,27671.869141,1492245200.0
2018-08-25,27565.980469,27830.910156,27532.060547,27671.869141,27671.869141,1492245200.0
2018-08-26,27565.980469,27830.910156,27532.060547,27671.869141,27671.869141,1492245200.0
2018-08-27,28016.660156,28289.060547,27956.039063,28271.269531,28271.269531,2133548500.0
2018-08-28,28530.890625,28579.640625,28234.529297,28351.619141,28351.619141,1651324700.0
2018-08-29,28362.839844,28485.830078,28272.130859,28416.439453,28416.439453,1365810400.0
2018-08-30,28533.929688,28533.929688,28121.400391,28164.050781,28164.050781,1292190100.0
2018-08-31,27798.210938,27962.029297,27720.320313,27888.550781,27888.550781,1923264400.0
2018-09-01,27798.210938,27962.029297,27720.320313,27888.550781,27888.550781,1923264400.0
2018-09-02,27798.210938,27962.029297,27720.320313,27888.550781,27888.550781,1923264400.0
2018-09-03,27809.449219,27822.189453,27577.039063,27712.539063,27712.539063,1396877700.0
2018-09-04,27619.179688,27984.890625,27563.789063,27973.339844,27973.339844,1102334700.0
2018-09-05,27789.019531,27861.990234,27208.339844,27243.849609,27243.849609,1913637000.0
2018-09-06,27069.210938,27268.390625,26818.820313,26974.820313,26974.820313,2172071800.0
2018-09-07,26895.869141,27196.570313,26669.580078,26973.470703,26973.470703,2859939000.0
2018-09-08,26895.869141,27196.570313,26669.580078,26973.470703,26973.470703,2859939000.0
2018-09-09,26895.869141,27196.570313,26669.580078,26973.470703,26973.470703,2859939000.0
2018-09-10,26922.269531,26926.630859,26453.289063,26613.419922,26613.419922,2045973800.0
2018-09-11,26611.929688,26690.650391,26394.869141,26422.550781,26422.550781,1688227600.0
2018-09-12,26462.820313,26468.910156,26219.560547,26345.039063,26345.039063,2255883500.0
2018-09-13,26798.390625,27014.490234,26648.769531,27014.490234,27014.490234,2336699600.0
2018-09-14,27229.789063,27340.019531,27027.449219,27286.410156,27286.410156,1707220300.0
2018-09-15,27229.789063,27340.019531,27027.449219,27286.410156,27286.410156,1707220300.0
2018-09-16,27229.789063,27340.019531,27027.449219,27286.410156,27286.410156,1707220300.0
2018-09-17,27029.910156,27037.480469,26763.210938,26932.849609,26932.849609,1262149500.0
2018-09-18,26846.330078,27156.550781,26648.990234,27084.660156,27084.660156,1810262900.0
2018-09-19,27170.019531,27488.349609,27085.789063,27407.369141,27407.369141,1874196000.0
2018-09-20,27605.720703,27628.189453,27327.230469,27477.669922,27477.669922,1399791400.0
2018-09-21,27712.349609,27965.960938,27536.269531,27953.580078,27953.580078,2777208200.0
2018-09-22,27712.349609,27965.960938,27536.269531,27953.580078,27953.580078,2777208200.0
2018-09-23,27712.349609,27965.960938,27536.269531,27953.580078,27953.580078,2777208200.0
2018-09-24,27783.849609,27783.849609,27425.009766,27499.390625,27499.390625,1511079800.0
2018-09-25,27783.849609,27783.849609,27425.009766,27499.390625,27499.390625,1511079800.0
2018-09-26,27606.810547,28031.810547,27589.369141,27816.869141,27816.869141,2338781100.0
2018-09-27,27912.509766,27928.289063,27638.539063,27715.669922,27715.669922,1440548100.0
2018-09-28,27879.060547,27927.949219,27672.830078,27788.519531,27788.519531,1636511300.0
2018-09-29,27879.060547,27927.949219,27672.830078,27788.519531,27788.519531,1636511300.0
2018-09-30,27879.060547,27927.949219,27672.830078,27788.519531,27788.519531,1636511300.0
2018-10-01,27879.060547,27927.949219,27672.830078,27788.519531,27788.519531,1636511300.0
2018-10-02,27716.160156,27716.160156,27073.080078,27126.380859,27126.380859,2081279200.0
2018-10-03,26840.199219,27270.160156,26840.199219,27091.259766,27091.259766,1316749100.0
2018-10-04,27029.400391,27029.400391,26551.439453,26623.869141,26623.869141,1903259700.0
2018-10-05,26503.75,26639.640625,26373.460938,26572.570313,26572.570313,1684117300.0
2018-10-06,26503.75,26639.640625,26373.460938,26572.570313,26572.570313,1684117300.0
2018-10-07,26503.75,26639.640625,26373.460938,26572.570313,26572.570313,1684117300.0
2018-10-08,26717.599609,26717.599609,26187.830078,26202.570313,26202.570313,2296488600.0
2018-10-09,26194.169922,26366.599609,26067.509766,26172.910156,26172.910156,1744919700.0
2018-10-10,26281.279297,26499.839844,26193.070313,26193.070313,26193.070313,1719141400.0
2018-10-11,25392.900391,25437.849609,25125.220703,25266.369141,25266.369141,3090446400.0
2018-10-12,25401.410156,25835.759766,25286.859375,25801.490234,25801.490234,2099313400.0
2018-10-13,25401.410156,25835.759766,25286.859375,25801.490234,25801.490234,2099313400.0
2018-10-14,25401.410156,25835.759766,25286.859375,25801.490234,25801.490234,2099313400.0
2018-10-15,25683.589844,25683.589844,25399.539063,25445.060547,25445.060547,1614888500.0
2018-10-16,25586.160156,25712.130859,25266.539063,25462.259766,25462.259766,1467251700.0
2018-10-17,25586.160156,25712.130859,25266.539063,25462.259766,25462.259766,1467251700.0
2018-10-18,25674.660156,25674.660156,25261.720703,25454.550781,25454.550781,1764725000.0
2018-10-19,25172.029297,25743.449219,25090.300781,25561.400391,25561.400391,2037871700.0
2018-10-20,25172.029297,25743.449219,25090.300781,25561.400391,25561.400391,2037871700.0
2018-10-21,25172.029297,25743.449219,25090.300781,25561.400391,25561.400391,2037871700.0
2018-10-22,25668.330078,26234.859375,25668.330078,26153.150391,26153.150391,2222812200.0
2018-10-23,26015.490234,26015.490234,25315.759766,25346.550781,25346.550781,1772912000.0
2018-10-24,25401.169922,25653.359375,25194.289063,25249.779297,25249.779297,1962753500.0
2018-10-25,24766.720703,24994.460938,24653.789063,24994.460938,24994.460938,2288634200.0
2018-10-26,25031.490234,25062.199219,24589.039063,24717.630859,24717.630859,1688395600.0
2018-10-27,25031.490234,25062.199219,24589.039063,24717.630859,24717.630859,1688395600.0
2018-10-28,25031.490234,25062.199219,24589.039063,24717.630859,24717.630859,1688395600.0
2018-10-29,24955.789063,24955.789063,24594.740234,24812.039063,24812.039063,2000985900.0
2018-10-30,24765.119141,24939.179688,24540.630859,24585.529297,24585.529297,2100387500.0
2018-10-31,24752.830078,24979.689453,24700.109375,24979.689453,24979.689453,2363084500.0
2018-11-01,25228.75,25535.119141,25190.900391,25416.0,25416.0,2176972600.0
2018-11-02,25980.439453,26486.349609,25909.710938,26486.349609,26486.349609,3518978800.0
2018-11-03,25980.439453,26486.349609,25909.710938,26486.349609,26486.349609,3518978800.0
2018-11-04,25980.439453,26486.349609,25909.710938,26486.349609,26486.349609,3518978800.0
2018-11-05,26050.339844,26146.810547,25747.519531,25934.390625,25934.390625,1626675400.0
2018-11-06,26062.240234,26159.830078,25826.689453,26120.960938,26120.960938,1562913100.0
2018-11-07,26125.089844,26530.869141,25920.720703,26147.689453,26147.689453,1731287400.0
2018-11-08,26491.269531,26491.269531,26141.25,26227.720703,26227.720703,1654626400.0
2018-11-09,25925.089844,25925.089844,25475.320313,25601.919922,25601.919922,1839798600.0
2018-11-10,25925.089844,25925.089844,25475.320313,25601.919922,25601.919922,1839798600.0
2018-11-11,25925.089844,25925.089844,25475.320313,25601.919922,25601.919922,1839798600.0
2018-11-12,25576.279297,25765.960938,25505.330078,25633.179688,25633.179688,1171178800.0
2018-11-13,25092.300781,25792.869141,25092.300781,25792.869141,25792.869141,1689989400.0
2018-11-14,25874.359375,25874.359375,25489.859375,25654.429688,25654.429688,1431673200.0
