Date,Open,High,Low,Close,Adj Close,Volume
2018-02-23,3275.428955,3294.134033,3258.488037,3289.023926,3289.023926,145800.0
2018-02-24,3275.428955,3294.134033,3258.488037,3289.023926,3289.023926,145800.0
2018-02-25,3275.428955,3294.134033,3258.488037,3289.023926,3289.023926,145800.0
2018-02-26,3307.294922,3335.986084,3281.61499,3329.573975,3329.573975,188600.0
2018-02-27,3328.672119,3328.672119,3284.628906,3292.068115,3292.068115,174200.0
2018-02-28,3264.059082,3277.832031,3239.843994,3259.407959,3259.407959,151000.0
2018-03-01,3235.089111,3280.148926,3228.584961,3273.754883,3273.754883,159100.0
2018-03-02,3248.446045,3269.937988,3242.26709,3254.528076,3254.528076,150900.0
2018-03-03,3248.446045,3269.937988,3242.26709,3254.528076,3254.528076,150900.0
2018-03-04,3248.446045,3269.937988,3242.26709,3254.528076,3254.528076,150900.0
2018-03-05,3255.871094,3269.399902,3236.717041,3256.926025,3256.926025,144800.0
2018-03-06,3266.487061,3290.25293,3243.654053,3289.64209,3289.64209,195400.0
2018-03-07,3288.86499,3308.406006,3264.763916,3271.667969,3271.667969,168700.0
2018-03-08,3268.346924,3289.49707,3261.552002,3288.406006,3288.406006,149800.0
2018-03-09,3291.426025,3309.715088,3283.559082,3307.166016,3307.166016,168400.0
2018-03-10,3291.426025,3309.715088,3283.559082,3307.166016,3307.166016,168400.0
2018-03-11,3291.426025,3309.715088,3283.559082,3307.166016,3307.166016,168400.0
2018-03-12,3319.208984,3333.561035,3313.554932,3326.698975,3326.698975,206500.0
2018-03-13,3324.12207,3333.875,3307.375977,3310.239014,3310.239014,177100.0
2018-03-14,3298.666016,3304.979004,3287.355957,3291.38208,3291.38208,157500.0
2018-03-15,3277.513916,3297.0979,3273.200928,3291.112061,3291.112061,148600.0
2018-03-16,3290.208984,3300.564941,3269.282959,3269.88208,3269.88208,141200.0
2018-03-17,3290.208984,3300.564941,3269.282959,3269.88208,3269.88208,141200.0
2018-03-18,3290.208984,3300.564941,3269.282959,3269.88208,3269.88208,141200.0
2018-03-19,3264.927979,3280.566895,3251.047119,3279.251953,3279.251953,138000.0
2018-03-20,3257.218994,3292.573975,3252.433105,3290.639893,3290.639893,139900.0
2018-03-21,3299.730957,3314.208984,3268.87793,3280.951904,3280.951904,168400.0
2018-03-22,3281.264893,3288.797119,3242.761963,3263.47998,3263.47998,150400.0
2018-03-23,3172.771973,3188.235107,3110.664063,3152.760986,3152.760986,275500.0
2018-03-24,3172.771973,3188.235107,3110.664063,3152.760986,3152.760986,275500.0
2018-03-25,3172.771973,3188.235107,3110.664063,3152.760986,3152.760986,275500.0
2018-03-26,3117.319092,3134.275879,3091.458008,3133.721924,3133.721924,186400.0
2018-03-27,3164.798096,3172.778076,3143.570068,3166.648926,3166.648926,189100.0
2018-03-28,3130.571045,3165.212891,3117.533936,3122.290039,3122.290039,163500.0
2018-03-29,3127.262939,3174.509033,3098.24707,3160.531006,3160.531006,170300.0
2018-03-30,3161.785889,3177.720947,3152.888916,3168.896973,3168.896973,154600.0
2018-03-31,3161.785889,3177.720947,3152.888916,3168.896973,3168.896973,154600.0
2018-04-01,3161.785889,3177.720947,3152.888916,3168.896973,3168.896973,154600.0
2018-04-02,3169.779053,3192.340088,3159.986084,3163.178955,3163.178955,177700.0
2018-04-03,3130.012939,3144.332031,3119.13208,3136.633057,3136.633057,152200.0
2018-04-04,3147.049072,3163.340088,3128.866943,3131.111084,3131.111084,147000.0
2018-04-05,3147.049072,3163.340088,3128.866943,3131.111084,3131.111084,147000.0
2018-04-06,3147.049072,3163.340088,3128.866943,3131.111084,3131.111084,147000.0
2018-04-07,3147.049072,3163.340088,3128.866943,3131.111084,3131.111084,147000.0
2018-04-08,3147.049072,3163.340088,3128.866943,3131.111084,3131.111084,147000.0
2018-04-09,3125.441895,3146.093018,3110.302979,3138.293945,3138.293945,139600.0
2018-04-10,3144.25708,3190.648926,3139.081055,3190.322021,3190.322021,168200.0
2018-04-11,3197.37207,3220.844971,3191.586914,3208.082031,3208.082031,175900.0
2018-04-12,3203.278076,3205.251953,3177.049072,3180.157959,3180.157959,148200.0
2018-04-13,3192.041992,3197.895996,3155.506104,3159.052002,3159.052002,127600.0
2018-04-14,3192.041992,3197.895996,3155.506104,3159.052002,3159.052002,127600.0
2018-04-15,3192.041992,3197.895996,3155.506104,3159.052002,3159.052002,127600.0
2018-04-16,3152.887939,3153.105957,3096.100098,3110.648926,3110.648926,154400.0
2018-04-17,3112.975098,3118.76001,3064.028076,3066.797119,3066.797119,147200.0
2018-04-18,3091.909912,3096.888916,3041.625,3091.398926,3091.398926,159300.0
2018-04-19,3094.273926,3127.438965,3090.287109,3117.375977,3117.375977,160100.0
2018-04-20,3105.461914,3111.170898,3065.920898,3071.542969,3071.542969,155100.0
2018-04-21,3105.461914,3111.170898,3065.920898,3071.542969,3071.542969,155100.0
2018-04-22,3105.461914,3111.170898,3065.920898,3071.542969,3071.542969,155100.0
2018-04-23,3063.443115,3085.056885,3045.937012,3068.011963,3068.011963,131700.0
2018-04-24,3069.746094,3136.040039,3069.746094,3128.927002,3128.927002,162300.0
2018-04-25,3112.397949,3122.907959,3107.000977,3117.974121,3117.974121,127300.0
2018-04-26,3119.496094,3121.933105,3067.928955,3075.030029,3075.030029,134000.0
2018-04-27,3082.415039,3088.034912,3049.914063,3082.231934,3082.231934,131200.0
2018-04-28,3082.415039,3088.034912,3049.914063,3082.231934,3082.231934,131200.0
2018-04-29,3082.415039,3088.034912,3049.914063,3082.231934,3082.231934,131200.0
2018-04-30,3082.415039,3088.034912,3049.914063,3082.231934,3082.231934,131200.0
2018-05-01,3082.415039,3088.034912,3049.914063,3082.231934,3082.231934,131200.0
2018-05-02,3087.408936,3097.604004,3064.762939,3081.177002,3081.177002,134200.0
2018-05-03,3074.51709,3105.659912,3056.156982,3100.858887,3100.858887,140000.0
2018-05-04,3093.116943,3104.093018,3086.784912,3091.032959,3091.032959,118700.0
2018-05-05,3093.116943,3104.093018,3086.784912,3091.032959,3091.032959,118700.0
2018-05-06,3093.116943,3104.093018,3086.784912,3091.032959,3091.032959,118700.0
2018-05-07,3094.898926,3136.835938,3091.657959,3136.64502,3136.64502,138900.0
2018-05-08,3135.295898,3169.700928,3134.062012,3161.498047,3161.498047,146900.0
2018-05-09,3160.137939,3165.373047,3145.656982,3159.149902,3159.149902,122600.0
2018-05-10,3169.050049,3176.137939,3155.532959,3174.413086,3174.413086,133000.0
2018-05-11,3179.797119,3180.756104,3162.211914,3163.262939,3163.262939,130700.0
2018-05-12,3179.797119,3180.756104,3162.211914,3163.262939,3163.262939,130700.0
2018-05-13,3179.797119,3180.756104,3162.211914,3163.262939,3163.262939,130700.0
2018-05-14,3167.041992,3183.815918,3163.476074,3174.031982,3174.031982,129300.0
2018-05-15,3180.425049,3192.806885,3164.518066,3192.11792,3192.11792,124500.0
2018-05-16,3180.226074,3191.947998,3166.811035,3169.564941,3169.564941,130500.0
2018-05-17,3170.006104,3172.766113,3148.621094,3154.282959,3154.282959,114000.0
2018-05-18,3151.082031,3193.452881,3144.775879,3193.302979,3193.302979,136500.0
2018-05-19,3151.082031,3193.452881,3144.775879,3193.302979,3193.302979,136500.0
2018-05-20,3151.082031,3193.452881,3144.775879,3193.302979,3193.302979,136500.0
2018-05-21,3206.176025,3219.73999,3203.335938,3213.840088,3213.840088,164500.0
2018-05-22,3211.24707,3214.589111,3192.228027,3214.350098,3214.350098,144300.0
2018-05-23,3205.437012,3205.437012,3168.964111,3168.964111,3168.964111,157800.0
2018-05-24,3167.938965,3173.531006,3152.069092,3154.650879,3154.650879,124100.0
2018-05-25,3148.409912,3156.726074,3131.068115,3141.302979,3141.302979,128600.0
2018-05-26,3148.409912,3156.726074,3131.068115,3141.302979,3141.302979,128600.0
2018-05-27,3148.409912,3156.726074,3131.068115,3141.302979,3141.302979,128600.0
2018-05-28,3136.809082,3149.665039,3115.958984,3135.082031,3135.082031,128800.0
2018-05-29,3129.621094,3143.208008,3112.153076,3120.460938,3120.460938,135700.0
2018-05-30,3081.14209,3085.396973,3041.0,3041.443115,3041.443115,155100.0
2018-05-31,3061.829102,3098.075928,3054.269043,3095.474121,3095.474121,140500.0
2018-06-01,3084.753906,3102.087891,3059.785889,3075.136963,3075.136963,129900.0
2018-06-02,3084.753906,3102.087891,3059.785889,3075.136963,3075.136963,129900.0
2018-06-03,3084.753906,3102.087891,3059.785889,3075.136963,3075.136963,129900.0
2018-06-04,3083.427002,3098.4021,3076.993896,3091.190918,3091.190918,114600.0
2018-06-05,3088.008057,3114.769043,3080.045898,3114.206055,3114.206055,118700.0
2018-06-06,3109.175049,3117.524902,3103.532959,3115.179932,3115.179932,120200.0
2018-06-07,3121.184082,3128.715088,3105.577881,3109.499023,3109.499023,127800.0
2018-06-08,3100.604004,3100.685059,3053.288086,3067.147949,3067.147949,134700.0
2018-06-09,3100.604004,3100.685059,3053.288086,3067.147949,3067.147949,134700.0
2018-06-10,3100.604004,3100.685059,3053.288086,3067.147949,3067.147949,134700.0
2018-06-11,3057.339111,3063.610107,3037.914063,3052.782959,3052.782959,108600.0
2018-06-12,3053.028076,3081.447021,3034.101074,3079.802002,3079.802002,113300.0
2018-06-13,3071.464111,3071.464111,3044.120117,3049.797119,3049.797119,119600.0
2018-06-14,3038.070068,3066.047119,3032.406006,3044.159912,3044.159912,115500.0
2018-06-15,3037.451904,3048.797119,3008.731934,3021.900879,3021.900879,144500.0
2018-06-16,3037.451904,3048.797119,3008.731934,3021.900879,3021.900879,144500.0
2018-06-17,3037.451904,3048.797119,3008.731934,3021.900879,3021.900879,144500.0
2018-06-18,3037.451904,3048.797119,3008.731934,3021.900879,3021.900879,144500.0
2018-06-19,2982.649902,2984.970947,2871.35498,2907.822021,2907.822021,230600.0
2018-06-20,2889.983887,2925.561035,2872.163086,2915.730957,2915.730957,144300.0
2018-06-21,2912.00293,2940.585938,2872.618896,2875.810059,2875.810059,154400.0
2018-06-22,2855.584961,2891.968994,2837.144043,2889.76001,2889.76001,126100.0
2018-06-23,2855.584961,2891.968994,2837.144043,2889.76001,2889.76001,126100.0
2018-06-24,2855.584961,2891.968994,2837.144043,2889.76001,2889.76001,126100.0
2018-06-25,2903.449951,2908.624023,2857.871094,2859.335938,2859.335938,121900.0
2018-06-26,2829.995117,2850.23999,2803.784912,2844.508057,2844.508057,125900.0
2018-06-27,2842.395996,2854.258057,2798.800049,2813.177979,2813.177979,129400.0
2018-06-28,2799.904053,2825.987061,2782.446045,2786.896973,2786.896973,118400.0
2018-06-29,2789.811035,2848.37207,2782.381104,2847.417969,2847.417969,125700.0
2018-06-30,2789.811035,2848.37207,2782.381104,2847.417969,2847.417969,125700.0
2018-07-01,2789.811035,2848.37207,2782.381104,2847.417969,2847.417969,125700.0
2018-07-02,2841.580078,2845.679932,2756.814941,2775.556885,2775.556885,137000.0
2018-07-03,2774.570068,2786.887939,2722.448975,2786.887939,2786.887939,142500.0
2018-07-04,2776.63208,2793.178955,2754.155029,2759.125977,2759.125977,123300.0
2018-07-05,2755.339111,2777.522949,2727.939941,2733.88208,2733.88208,129200.0
2018-07-06,2731.353027,2768.874023,2691.020996,2747.229004,2747.229004,136300.0
2018-07-07,2731.353027,2768.874023,2691.020996,2747.229004,2747.229004,136300.0
2018-07-08,2731.353027,2768.874023,2691.020996,2747.229004,2747.229004,136300.0
2018-07-09,2752.447021,2815.790039,2752.447021,2815.110107,2815.110107,121500.0
2018-07-10,2819.711914,2828.49292,2800.625,2827.625,2827.625,117100.0
2018-07-11,2780.704102,2794.360107,2752.435059,2777.770996,2777.770996,126800.0
2018-07-12,2771.041016,2844.193115,2771.041016,2837.658936,2837.658936,147000.0
2018-07-13,2831.427979,2835.462891,2818.8479,2831.184082,2831.184082,117700.0
2018-07-14,2831.427979,2835.462891,2818.8479,2831.184082,2831.184082,117700.0
2018-07-15,2831.427979,2835.462891,2818.8479,2831.184082,2831.184082,117700.0
2018-07-16,2827.082031,2837.509033,2804.49292,2814.041992,2814.041992,107800.0
2018-07-17,2806.88501,2806.918945,2774.761963,2798.125977,2798.125977,105400.0
2018-07-18,2801.7771,2818.39502,2786.040039,2787.25708,2787.25708,121000.0
2018-07-19,2791.016113,2805.010986,2764.486084,2772.544922,2772.544922,114500.0
2018-07-20,2769.753906,2837.862061,2753.840088,2829.270996,2829.270996,145900.0
2018-07-21,2769.753906,2837.862061,2753.840088,2829.270996,2829.270996,145900.0
2018-07-22,2769.753906,2837.862061,2753.840088,2829.270996,2829.270996,145900.0
2018-07-23,2815.200928,2863.571045,2809.615967,2859.541992,2859.541992,173400.0
2018-07-24,2862.26709,2911.465088,2862.26709,2905.562012,2905.562012,229600.0
2018-07-25,2911.452881,2912.312988,2894.039063,2903.646973,2903.646973,167800.0
2018-07-26,2905.793945,2915.297119,2875.700928,2882.225098,2882.225098,168400.0
2018-07-27,2879.689941,2889.694092,2864.110107,2873.593994,2873.593994,146400.0
2018-07-28,2879.689941,2889.694092,2864.110107,2873.593994,2873.593994,146400.0
2018-07-29,2879.689941,2889.694092,2864.110107,2873.593994,2873.593994,146400.0
2018-07-30,2871.939941,2896.010986,2850.295898,2869.050049,2869.050049,151700.0
2018-07-31,2866.898926,2884.679932,2854.320068,2876.400879,2876.400879,118900.0
2018-08-01,2882.506104,2897.399902,2823.928955,2824.533936,2824.533936,149500.0
2018-08-02,2815.343994,2815.343994,2726.48291,2768.023926,2768.023926,174200.0
2018-08-03,2763.395996,2777.656982,2740.431885,2740.443115,2740.443115,127000.0
2018-08-04,2763.395996,2777.656982,2740.431885,2740.443115,2740.443115,127000.0
2018-08-05,2763.395996,2777.656982,2740.431885,2740.443115,2740.443115,127000.0
2018-08-06,2736.525879,2760.474121,2692.322021,2705.156982,2705.156982,129800.0
2018-08-07,2711.736084,2779.374023,2696.039063,2779.374023,2779.374023,149600.0
2018-08-08,2771.128906,2779.912109,2741.066895,2744.070068,2744.070068,147700.0
2018-08-09,2729.579102,2801.658936,2726.215088,2794.38208,2794.38208,151700.0
2018-08-10,2791.4021,2806.11499,2777.506104,2795.310059,2795.310059,121500.0
2018-08-11,2791.4021,2806.11499,2777.506104,2795.310059,2795.310059,121500.0
2018-08-12,2791.4021,2806.11499,2777.506104,2795.310059,2795.310059,121500.0
2018-08-13,2769.01709,2789.798096,2742.560059,2785.87207,2785.87207,127500.0
2018-08-14,2780.736084,2789.444092,2766.569092,2780.965088,2780.965088,109600.0
2018-08-15,2777.249023,2777.702881,2721.23999,2723.258057,2723.258057,116200.0
2018-08-16,2691.426025,2732.948975,2672.740967,2705.191895,2705.191895,120300.0
2018-08-17,2723.886963,2730.333008,2665.592041,2668.966064,2668.966064,112400.0
2018-08-18,2723.886963,2730.333008,2665.592041,2668.966064,2668.966064,112400.0
2018-08-19,2723.886963,2730.333008,2665.592041,2668.966064,2668.966064,112400.0
2018-08-20,2673.065918,2698.466064,2653.112061,2698.466064,2698.466064,110800.0
2018-08-21,2700.342041,2739.173096,2696.291992,2733.825928,2733.825928,113600.0
2018-08-22,2731.958008,2731.958008,2709.062012,2714.60791,2714.60791,93700.0
2018-08-23,2714.866943,2736.01001,2700.803955,2724.624023,2724.624023,98400.0
2018-08-24,2717.081055,2748.823975,2705.323975,2729.430908,2729.430908,100500.0
2018-08-25,2717.081055,2748.823975,2705.323975,2729.430908,2729.430908,100500.0
2018-08-26,2717.081055,2748.823975,2705.323975,2729.430908,2729.430908,100500.0
2018-08-27,2736.319092,2780.898926,2736.319092,2780.898926,2780.898926,132800.0
2018-08-28,2782.292969,2791.389893,2769.400879,2777.980957,2777.980957,118700.0
2018-08-29,2774.86499,2778.539063,2762.350098,2769.294922,2769.294922,100200.0
2018-08-30,2769.332031,2780.5271,2736.345947,2737.737061,2737.737061,106100.0
2018-08-31,2730.113037,2744.631104,2710.537109,2725.25,2725.25,109800.0
2018-09-01,2730.113037,2744.631104,2710.537109,2725.25,2725.25,109800.0
2018-09-02,2730.113037,2744.631104,2710.537109,2725.25,2725.25,109800.0
2018-09-03,2716.404053,2722.852051,2692.364014,2720.733887,2720.733887,102200.0
2018-09-04,2720.647949,2756.606934,2712.375977,2750.580078,2750.580078,109000.0
2018-09-05,2741.379883,2745.467041,2704.336914,2704.336914,2704.336914,105000.0
2018-09-06,2697.577881,2719.406006,2683.745117,2691.593018,2691.593018,99000.0
2018-09-07,2696.677979,2728.545898,2683.718994,2702.301025,2702.301025,107500.0
2018-09-08,2696.677979,2728.545898,2683.718994,2702.301025,2702.301025,107500.0
2018-09-09,2696.677979,2728.545898,2683.718994,2702.301025,2702.301025,107500.0
2018-09-10,2698.010986,2703.428955,2667.316895,2669.485107,2669.485107,103600.0
2018-09-11,2668.487061,2680.572998,2652.704102,2664.800049,2664.800049,99900.0
2018-09-12,2659.743896,2672.073975,2647.169922,2656.110107,2656.110107,90000.0
2018-09-13,2679.208008,2689.062012,2653.188965,2686.577881,2686.577881,107300.0
2018-09-14,2688.779053,2694.919922,2675.290039,2681.643066,2681.643066,100000.0
2018-09-15,2688.779053,2694.919922,2675.290039,2681.643066,2681.643066,100000.0
2018-09-16,2688.779053,2694.919922,2675.290039,2681.643066,2681.643066,100000.0
2018-09-17,2671.291016,2671.291016,2647.915039,2651.789063,2651.789063,88200.0
2018-09-18,2644.295898,2700.193115,2644.295898,2699.949951,2699.949951,115800.0
2018-09-19,2694.799072,2746.080078,2690.993896,2730.850098,2730.850098,141600.0
2018-09-20,2732.169922,2743.965088,2724.083984,2729.243896,2729.243896,111400.0
2018-09-21,2733.874023,2797.485107,2722.031982,2797.485107,2797.485107,158000.0
2018-09-22,2733.874023,2797.485107,2722.031982,2797.485107,2797.485107,158000.0
2018-09-23,2733.874023,2797.485107,2722.031982,2797.485107,2797.485107,158000.0
2018-09-24,2733.874023,2797.485107,2722.031982,2797.485107,2797.485107,158000.0
2018-09-25,2775.065918,2790.031982,2771.159912,2781.138916,2781.138916,112000.0
2018-09-26,2785.316895,2827.341064,2783.342041,2806.812988,2806.812988,139600.0
2018-09-27,2805.792969,2810.506104,2786.322021,2791.774902,2791.774902,124000.0
2018-09-28,2794.263916,2821.754883,2791.835938,2821.350098,2821.350098,134300.0
2018-09-29,2794.263916,2821.754883,2791.835938,2821.350098,2821.350098,134300.0
2018-09-30,2794.263916,2821.754883,2791.835938,2821.350098,2821.350098,134300.0
2018-10-01,2794.263916,2821.754883,2791.835938,2821.350098,2821.350098,134300.0
2018-10-02,2794.263916,2821.754883,2791.835938,2821.350098,2821.350098,134300.0
2018-10-03,2794.263916,2821.754883,2791.835938,2821.350098,2821.350098,134300.0
2018-10-04,2794.263916,2821.754883,2791.835938,2821.350098,2821.350098,134300.0
2018-10-05,2794.263916,2821.754883,2791.835938,2821.350098,2821.350098,134300.0
2018-10-06,2794.263916,2821.754883,2791.835938,2821.350098,2821.350098,134300.0
2018-10-07,2794.263916,2821.754883,2791.835938,2821.350098,2821.350098,134300.0
2018-10-08,2768.208008,2771.937988,2710.177979,2716.51001,2716.51001,149500.0
2018-10-09,2713.731934,2734.313965,2711.197021,2721.012939,2721.012939,116800.0
2018-10-10,2723.724121,2743.548096,2703.062988,2725.836914,2725.836914,113500.0
2018-10-11,2643.073975,2661.285889,2560.315918,2583.458008,2583.458008,197200.0
2018-10-12,2574.041992,2615.916992,2536.665039,2606.913086,2606.913086,170100.0
2018-10-13,2574.041992,2615.916992,2536.665039,2606.913086,2606.913086,170100.0
2018-10-14,2574.041992,2615.916992,2536.665039,2606.913086,2606.913086,170100.0
2018-10-15,2605.912109,2611.968994,2564.738037,2568.0979,2568.0979,118600.0
2018-10-16,2567.763916,2597.715088,2536.440918,2546.330078,2546.330078,119400.0
2018-10-17,2574.312988,2582.549072,2517.572998,2561.614014,2561.614014,130000.0
2018-10-18,2544.910889,2544.910889,2485.618896,2486.418945,2486.418945,125400.0
2018-10-19,2460.081055,2553.386963,2449.197021,2550.465088,2550.465088,147300.0
2018-10-20,2460.081055,2553.386963,2449.197021,2550.465088,2550.465088,147300.0
2018-10-21,2460.081055,2553.386963,2449.197021,2550.465088,2550.465088,147300.0
2018-10-22,2565.644043,2675.406006,2565.644043,2654.875977,2654.875977,211900.0
2018-10-23,2652.647949,2659.812012,2583.260986,2594.825928,2594.825928,178300.0
2018-10-24,2579.971924,2640.4021,2577.772949,2603.294922,2603.294922,160100.0
2018-10-25,2540.935059,2606.101074,2531.534912,2603.800049,2603.800049,162000.0
2018-10-26,2610.897949,2626.115967,2580.844971,2598.846924,2598.846924,158900.0
2018-10-27,2610.897949,2626.115967,2580.844971,2598.846924,2598.846924,158900.0
2018-10-28,2610.897949,2626.115967,2580.844971,2598.846924,2598.846924,158900.0
2018-10-29,2593.591064,2595.537109,2529.187988,2542.103027,2542.103027,134200.0
2018-10-30,2538.573975,2586.918945,2521.783936,2568.048096,2568.048096,166700.0
2018-10-31,2573.014893,2612.922119,2567.0271,2602.782959,2602.782959,180600.0
2018-11-01,2617.032959,2636.799072,2603.650879,2606.237061,2606.237061,200900.0
2018-11-02,2649.250977,2676.476074,2628.870117,2676.476074,2676.476074,225000.0
2018-11-03,2649.250977,2676.476074,2628.870117,2676.476074,2676.476074,225000.0
2018-11-04,2649.250977,2676.476074,2628.870117,2676.476074,2676.476074,225000.0
2018-11-05,2665.427002,2673.187988,2639.270996,2665.430908,2665.430908,193800.0
2018-11-06,2660.718994,2660.863037,2635.321045,2659.355957,2659.355957,163700.0
2018-11-07,2659.844971,2675.677002,2639.246094,2641.342041,2641.342041,173200.0
2018-11-08,2660.086914,2662.368896,2632.301025,2635.63208,2635.63208,159600.0
2018-11-09,2621.238037,2621.238037,2598.160889,2598.87207,2598.87207,152400.0
2018-11-10,2621.238037,2621.238037,2598.160889,2598.87207,2598.87207,152400.0
2018-11-11,2621.238037,2621.238037,2598.160889,2598.87207,2598.87207,152400.0
2018-11-12,2593.199951,2631.169922,2590.210938,2630.52002,2630.52002,175000.0
2018-11-13,2600.5,2666.485107,2597.3479,2654.879883,2654.879883,249300.0
2018-11-14,2648.309082,2658.306885,2627.957031,2632.24292,2632.24292,238400.0
2018-11-15,2632.137939,2668.169922,2631.887939,2668.169922,2668.169922,207800.0
2018-11-16,2669.780029,2695.569092,2657.033936,2679.110107,2679.110107,242200.0
2018-11-17,2669.780029,2695.569092,2657.033936,2679.110107,2679.110107,242200.0
2018-11-18,2669.780029,2695.569092,2657.033936,2679.110107,2679.110107,242200.0
2018-11-19,2681.898926,2703.511963,2674.177979,2703.511963,2703.511963,231700.0
2018-11-20,2684.287109,2690.830078,2643.358887,2645.85498,2645.85498,215900.0
2018-11-21,2619.821045,2653.795898,2617.775879,2651.504883,2651.504883,182600.0
2018-11-22,2655.895996,2658.000977,2634.48291,2645.434082,2645.434082,149300.0
2018-11-23,2640.666992,2642.035889,2577.351074,2579.48291,2579.48291,191500.0
2018-11-24,2640.666992,2642.035889,2577.351074,2579.48291,2579.48291,191500.0
2018-11-25,2640.666992,2642.035889,2577.351074,2579.48291,2579.48291,191500.0
2018-11-26,2580.842041,2594.99707,2568.034912,2575.810059,2575.810059,134300.0
2018-11-27,2585.825928,2592.534912,2566.166016,2574.678955,2574.678955,123700.0
2018-11-28,2575.454102,2601.962891,2561.562012,2601.737061,2601.737061,146000.0
