,Date,forecast result
177,2021-04-15,0.035133195649037774
178,2021-04-16,0.03357735961515417
179,2021-04-17,0.03438499645147129
180,2021-04-18,0.0327348381537715
181,2021-04-19,0.039995339915992786
182,2021-04-20,0.03865188330082874
183,2021-04-21,0.037297472170226685
184,2021-04-22,0.03595112233898219
185,2021-04-23,0.041229839316755
186,2021-04-24,0.039901984920867946
187,2021-04-25,0.03613158959010012
188,2021-04-26,0.03552725571559445
189,2021-04-27,0.037088392176282646
190,2021-04-28,0.04346273068999833
191,2021-04-29,0.04146451591839832
192,2021-04-30,0.04157484573302355
193,2021-05-01,0.03925375463283483
194,2021-05-02,0.04189026870129452
195,2021-05-03,0.04009589855557835
196,2021-05-04,0.041562210153218
197,2021-05-05,0.03953019552146655
198,2021-05-06,0.04160568201768304
199,2021-05-07,0.04416176656295388
200,2021-05-08,0.04396396722171619
201,2021-05-09,0.04071982372081716
202,2021-05-10,0.03977751097612866
203,2021-05-11,0.040113321037450536
204,2021-05-12,0.03969049136813119
205,2021-05-13,0.039497706047006115
206,2021-05-14,0.060452979984654896
207,2021-05-15,0.05174033091081968
208,2021-05-16,0.04887644932756155
209,2021-05-17,0.049601330776919805
210,2021-05-18,0.04909533016495553
211,2021-05-19,0.04895896682690947
212,2021-05-20,0.05540046941566125
213,2021-05-21,0.06120966501616125
214,2021-05-22,0.06250990870780222
215,2021-05-23,0.06290613086076263
216,2021-05-24,0.06319470796518008
217,2021-05-25,0.064024199160234
218,2021-05-26,0.06220849128809669
219,2021-05-27,0.06242823181421511
220,2021-05-28,0.05865060526971771
221,2021-05-29,0.05464307337618781
222,2021-05-30,0.05477712509269485
223,2021-05-31,0.05571289829014645
224,2021-06-01,0.05200814344476553
225,2021-06-02,0.05042956515171093
226,2021-06-03,0.047754315286075245
227,2021-06-04,0.04650996366285699
228,2021-06-05,0.04631665759260811
229,2021-06-06,0.04727914139482088
230,2021-06-07,0.045526253515122794
231,2021-06-08,0.04508427009442874
232,2021-06-09,0.0480576292233817
233,2021-06-10,0.04449779030072286
234,2021-06-11,0.05008955003453555
235,2021-06-12,0.04908268943861216
236,2021-06-13,0.0472071302608889
237,2021-06-14,0.04742051601704904
238,2021-06-15,0.05094827250789696
239,2021-06-16,0.04898372515368237
240,2021-06-17,0.04718326351361143
241,2021-06-18,0.04847773124122611
242,2021-06-19,0.046512716327918806
243,2021-06-20,0.04596777597095877
244,2021-06-21,0.04440884860733354
245,2021-06-22,0.044730478393458555
246,2021-06-23,0.05434162835833843
247,2021-06-24,0.05110623457422139
248,2021-06-25,0.04858941150542609
249,2021-06-26,0.05069901059440879
250,2021-06-27,0.05031789765157679
251,2021-06-28,0.048348899977892185
252,2021-06-29,0.05097840556468957
253,2021-06-30,0.04895404610144314
254,2021-07-01,0.04837695396526935
255,2021-07-02,0.04529462761066267
256,2021-07-03,0.04525338441724072
257,2021-07-04,0.04262399739856586
258,2021-07-05,0.041834707219553915
259,2021-07-06,0.04072353694193145
260,2021-07-07,0.0402365686114467
261,2021-07-08,0.03895615090529696
262,2021-07-09,0.03991611401982908
263,2021-07-10,0.036980097710269375
264,2021-07-11,0.03641557442307318
265,2021-07-12,0.035845060754651
266,2021-07-13,0.036765324795697434
267,2021-07-14,0.035098189395312146
268,2021-07-15,0.03605651644753428
269,2021-07-16,0.03334662121886979
270,2021-07-17,0.03461196950748863
271,2021-07-18,0.032967745707950455
272,2021-07-19,0.0325399196468868
273,2021-07-20,0.0340686531040189
274,2021-07-21,0.034382360179627446
275,2021-07-22,0.03326499629099055
276,2021-07-23,0.037402983365335644
277,2021-07-24,0.03727350683333074
278,2021-07-25,0.03634814920896391
279,2021-07-26,0.035711263882879235
280,2021-07-27,0.044662952118228225
281,2021-07-28,0.03713690487932454
282,2021-07-29,0.03945876293008608
283,2021-07-30,0.03746963296366156
284,2021-07-31,0.0381263210584401
285,2021-08-01,0.037565458587848495
286,2021-08-02,0.03639147336845757
287,2021-08-03,0.037058843000362836
288,2021-08-04,0.03680279045997033
289,2021-08-05,0.03634455462619823
290,2021-08-06,0.03984474811353556
291,2021-08-07,0.037083917573998114
292,2021-08-08,0.03736002783694816
293,2021-08-09,0.03700244530132419
294,2021-08-10,0.036973882737625724
295,2021-08-11,0.037885191000424895
296,2021-08-12,0.03697121046633531
297,2021-08-13,0.036073585205206884
298,2021-08-14,0.03560898907209185
299,2021-08-15,0.039422216401169156
300,2021-08-16,0.038010836459888064
301,2021-08-17,0.037263152574799265
302,2021-08-18,0.03668300727933465
303,2021-08-19,0.03654014219245029
304,2021-08-20,0.035412671696173556
305,2021-08-21,0.036698901634218274
306,2021-08-22,0.03905804076276131
307,2021-08-23,0.036499804320673325
308,2021-08-24,0.03910027890324576
309,2021-08-25,0.03460175062336499
310,2021-08-26,0.03489132640495466
311,2021-08-27,0.03533528079007333
312,2021-08-28,0.03644207652321543
313,2021-08-29,0.03606998290537968
314,2021-08-30,0.03510839171155139
315,2021-08-31,0.036234527429550786
316,2021-09-01,0.03565382949088793
317,2021-09-02,0.03465957086604383
318,2021-09-03,0.03416178713359651
319,2021-09-04,0.03345382435101491
320,2021-09-05,0.03269646749024104
321,2021-09-06,0.03184961626750101
322,2021-09-07,0.03388827155324507
323,2021-09-08,0.040145104809735425
324,2021-09-09,0.048209194383558994
325,2021-09-10,0.04404318302924718
326,2021-09-11,0.04365418142505013
327,2021-09-12,0.04040578923624323
328,2021-09-13,0.03931661972847929
329,2021-09-14,0.042426090214632416
330,2021-09-15,0.03693938619939281
331,2021-09-16,0.03793559665835624
332,2021-09-17,0.03708633712506948
333,2021-09-18,0.03599474056398546
334,2021-09-19,0.03481076358064504
335,2021-09-20,0.03440806120831258
336,2021-09-21,0.039243048675303885
337,2021-09-22,0.045074729124348525
338,2021-09-23,0.04415703955341215
339,2021-09-24,0.04610236694121796
340,2021-09-25,0.04674533960059926
341,2021-09-26,0.04443654543930995
342,2021-09-27,0.04163876134297219
343,2021-09-28,0.040374251178494455
344,2021-09-29,0.04215155158064349
345,2021-09-30,0.03873770813094941
346,2021-10-01,0.03787486266735109
347,2021-10-02,0.04116090352565446
348,2021-10-03,0.044517548831172433
349,2021-10-04,0.04274042031036525
350,2021-10-05,0.04340234107706539
351,2021-10-06,0.04053976858851041
352,2021-10-07,0.04230475084046443
353,2021-10-08,0.04365200788010242
354,2021-10-09,0.042820170645059386
355,2021-10-10,0.04011326930412082
356,2021-10-11,0.039143392424471776
357,2021-10-12,0.039366148123708936
358,2021-10-13,0.03884254137020245
359,2021-10-14,0.037848225815024915
360,2021-10-15,0.037343789403493866
361,2021-10-16,0.04071000794702457
362,2021-10-17,0.03948002163928681
363,2021-10-18,0.03797769543712768
364,2021-10-19,0.03921104786937791
365,2021-10-20,0.03685309675093479
366,2021-10-21,0.037416040794223435
367,2021-10-22,0.0359364207674962
368,2021-10-23,0.03816726643687057
369,2021-10-24,0.037182993086643225
370,2021-10-25,0.03679677867119138
371,2021-10-26,0.035968691090645544
372,2021-10-27,0.03597832391810139
373,2021-10-28,0.03756382356303522
374,2021-10-29,0.03684055706141823
375,2021-10-30,0.03653690757678189
376,2021-10-31,0.03570436992459494
377,2021-11-01,0.034679878706088706
378,2021-11-02,0.03550905182689369
379,2021-11-03,0.033222134733233204
380,2021-11-04,0.03371440516349823
381,2021-11-05,0.03302565022481999
382,2021-11-06,0.03424454361877599
383,2021-11-07,0.0318737665003644
384,2021-11-08,0.0312306986911152
385,2021-11-09,0.04116205682789726
386,2021-11-10,0.03589528708059237
387,2021-11-11,0.035293263739651595
388,2021-11-12,0.03518219443652474
389,2021-11-13,0.033613772158009994
390,2021-11-14,0.03281220373916169
391,2021-11-15,0.03201480517463882
392,2021-11-16,0.03247410412061533
393,2021-11-17,0.038510775895303155
394,2021-11-18,0.03488608818487379
395,2021-11-19,0.03438956863620977
396,2021-11-20,0.036651717675119655
397,2021-11-21,0.03578228539079931
398,2021-11-22,0.035316811233786466
399,2021-11-23,0.03855221787109461
400,2021-11-24,0.03676802925583138
401,2021-11-25,0.03528979980112308
402,2021-11-26,0.03478893930863675
403,2021-11-27,0.03704449688198483
404,2021-11-28,0.037812405930155335
405,2021-11-29,0.03680965140822565
406,2021-11-30,0.03908236451070956
407,2021-12-01,0.0373559939236868
408,2021-12-02,0.035540099107965066
409,2021-12-03,0.03524680090296716
410,2021-12-04,0.0351498505437076
411,2021-12-05,0.043092803650982704
412,2021-12-06,0.041367047791228254
413,2021-12-07,0.041056263213939195
414,2021-12-08,0.03906372706683222
415,2021-12-09,0.037626337703957714
416,2021-12-10,0.03707490058277971
417,2021-12-11,0.0386096662013911
418,2021-12-12,0.037001668318835106
419,2021-12-13,0.03786234654047119
420,2021-12-14,0.03971260239721507
421,2021-12-15,0.04081494542103388
422,2021-12-16,0.038688507157496575
423,2021-12-17,0.03963331506569434
424,2021-12-18,0.04000079559695841
425,2021-12-19,0.03782118480648003
426,2021-12-20,0.037037085938015184
427,2021-12-21,0.037903074614633596
428,2021-12-22,0.03517708823532788
429,2021-12-23,0.03684222426665023
430,2021-12-24,0.03570495984335913
431,2021-12-25,0.03541624212890173
432,2021-12-26,0.035473287387238775
433,2021-12-27,0.03366704521935325
434,2021-12-28,0.03339040046687004
435,2021-12-29,0.033009129879757355
436,2021-12-30,0.03581254463725862
437,2021-12-31,0.03530263694872957
