Date,Open,High,Low,Close,Adj Close
2018-01-01,1.200495,1.201504,1.199904,1.200495,1.200495
2018-01-02,1.201086,1.208094,1.200855,1.201158,1.201158
2018-01-03,1.2062,1.206709,1.200495,1.206345,1.206345
2018-01-04,1.201129,1.20919,1.200495,1.201043,1.201043
2018-01-05,1.206622,1.208459,1.202154,1.206884,1.206884
2018-01-06,1.206622,1.208459,1.202154,1.206884,1.206884
2018-01-07,1.206622,1.208459,1.202154,1.206884,1.206884
2018-01-08,1.203949,1.2054,1.195972,1.203746,1.203746
2018-01-09,1.19696,1.197576,1.191796,1.197046,1.197046
2018-01-10,1.192933,1.201634,1.192449,1.192933,1.192933
2018-01-11,1.195486,1.205923,1.193118,1.195614,1.195614
2018-01-12,1.20421,1.215613,1.204137,1.20421,1.20421
2018-01-13,1.20421,1.215613,1.204137,1.20421,1.20421
2018-01-14,1.20421,1.215613,1.204137,1.20421,1.20421
2018-01-15,1.219304,1.2299,1.218814,1.21923,1.21923
2018-01-16,1.226994,1.228124,1.219676,1.226843,1.226843
2018-01-17,1.227144,1.232149,1.219914,1.227129,1.227129
2018-01-18,1.218145,1.226257,1.217508,1.218398,1.218398
2018-01-19,1.223586,1.229483,1.222031,1.223661,1.223661
2018-01-20,1.223586,1.229483,1.222031,1.223661,1.223661
2018-01-21,1.223586,1.229483,1.222031,1.223661,1.223661
2018-01-22,1.225595,1.226663,1.221464,1.22555,1.22555
2018-01-23,1.225731,1.2307,1.222359,1.225625,1.225625
2018-01-24,1.230966,1.240199,1.229513,1.231027,1.231027
2018-01-25,1.239603,1.252992,1.238651,1.239111,1.239111
2018-01-26,1.239234,1.249016,1.238743,1.239234,1.239234
2018-01-27,1.239234,1.249016,1.238743,1.239234,1.239234
2018-01-28,1.239234,1.249016,1.238743,1.239234,1.239234
2018-01-29,1.242823,1.243194,1.233806,1.242807,1.242807
2018-01-30,1.238175,1.245221,1.233685,1.238114,1.238114
2018-01-31,1.240833,1.247661,1.240064,1.240957,1.240957
2018-02-01,1.241742,1.248782,1.238651,1.241866,1.241866
2018-02-02,1.251267,1.251799,1.241188,1.251001,1.251001
2018-02-03,1.251267,1.251799,1.241188,1.251001,1.251001
2018-02-04,1.251267,1.251799,1.241188,1.251001,1.251001
2018-02-05,1.24471,1.247816,1.240156,1.244694,1.244694
