,Date,Return
0,2015-02-21,0.0
1,2015-02-22,0.0001284934148892675
2,2015-02-23,0.006786632105043259
3,2015-02-24,0.011293819681049892
4,2015-02-25,0.01775934619149295
5,2015-02-26,0.004205844893516894
6,2015-02-27,0.006888943470089167
7,2015-02-28,0.0
8,2015-03-01,0.0004902561686624917
9,2015-03-02,0.011573498252101003
10,2015-03-03,0.0036271349160032097
11,2015-03-04,-0.001449275615990398
12,2015-03-05,-0.0010883367662321913
13,2015-03-06,-0.012663020785881631
14,2015-03-07,0.0
15,2015-03-08,0.004035468637573435
16,2015-03-09,-0.0018322853718422789
17,2015-03-10,-0.01826084054651183
18,2015-03-11,-0.01783966909337267
19,2015-03-12,0.0029112102074585347
20,2015-03-13,0.0008843409078642981
21,2015-03-14,0.0
22,2015-03-15,-0.003795551115322931
23,2015-03-16,-0.011986881603212724
24,2015-03-17,-0.02507113194268273
25,2015-03-18,0.02840105305241729
26,2015-03-19,-0.021322769468821192
27,2015-03-20,0.012461220437812033
28,2015-03-21,0.0
29,2015-03-22,0.0
30,2015-03-23,-0.0001290072890908201
31,2015-03-24,-0.014947961435873139
32,2015-03-25,-0.0011793226813996453
33,2015-03-26,0.008486244544431665
34,2015-03-27,-0.04045912917993259
35,2015-03-28,0.0
36,2015-03-29,-0.0004062013460497374
37,2015-03-30,-0.013772631964772956
38,2015-03-31,0.007659728327147596
39,2015-04-01,0.01903019842346011
40,2015-04-02,-0.006841531816716712
41,2015-04-03,0.0
42,2015-04-04,0.0
43,2015-04-05,0.020517639549129257
44,2015-04-06,0.010625140949760987
45,2015-04-07,0.0010432969125776675
46,2015-04-08,-0.016427204278405733
47,2015-04-09,0.008050191940357637
48,2015-04-10,0.020554906066386477
49,2015-04-11,0.0
50,2015-04-12,-0.0001287747088252245
51,2015-04-13,-0.00905568930980789
52,2015-04-14,-0.005865119452398134
53,2015-04-15,0.007423358957411853
54,2015-04-16,0.010840214552864807
55,2015-04-17,0.007671690867397326
56,2015-04-18,0.0
57,2015-04-19,0.0020358831309869284
58,2015-04-20,-0.016404315058783498
59,2015-04-21,-0.004273234084356134
60,2015-04-22,-0.018202558491581314
61,2015-04-23,0.01703395483979581
62,2015-04-24,0.0011686036517855282
63,2015-04-25,0.0
64,2015-04-26,0.003626946981139359
65,2015-04-27,0.0007754944165303511
66,2015-04-28,0.0006457862671962811
67,2015-04-29,0.008101375241959415
68,2015-04-30,-0.004492658862708709
69,2015-05-01,-0.006841826211397725
70,2015-05-02,0.0
71,2015-05-03,0.0
72,2015-05-04,0.013892685497144869
73,2015-05-05,0.009788421127605544
74,2015-05-06,0.0016431780225033717
75,2015-05-07,-0.015271358123533259
76,2015-05-08,0.02269511036858703
77,2015-05-09,0.0
78,2015-05-10,-0.002384688924255712
79,2015-05-11,-0.018900797324198818
80,2015-05-12,0.004089462568247037
81,2015-05-13,0.0016565789070328235
82,2015-05-14,-0.005874107045026566
83,2015-05-15,0.013358127516264928
84,2015-05-16,0.0
85,2015-05-17,-0.0010115059656208994
86,2015-05-18,-0.006472514505617479
87,2015-05-19,-0.007283911828354913
88,2015-05-20,-0.005659179090641095
89,2015-05-21,0.005787425323583561
90,2015-05-22,0.0025614768103573967
91,2015-05-23,0.0
92,2015-05-24,-0.0011518526902249797
93,2015-05-25,0.007018468164327422
94,2015-05-26,-0.0058666154741024035
95,2015-05-27,0.004212144845355572
96,2015-05-28,-0.0011470083459785875
97,2015-05-29,-0.01102716648973452
98,2015-05-30,0.0
99,2015-05-31,-0.002065049778769669
100,2015-06-01,-0.002846424486208844
101,2015-06-02,-0.00741273958074309
102,2015-06-03,-0.013271333343242299
103,2015-06-04,-0.003046965330108707
104,2015-06-05,-0.003855106137070614
105,2015-06-06,0.0
106,2015-06-07,-0.0002664180114331538
107,2015-06-08,-0.009504120800710695
108,2015-06-09,-0.004043132192356314
109,2015-06-10,0.002966560967397426
110,2015-06-11,0.002151984690614031
111,2015-06-12,-0.010263425677096932
112,2015-06-13,0.0
113,2015-06-14,-0.0016302136472757095
114,2015-06-15,-0.0017690689787582656
115,2015-06-16,-0.006833428258225908
116,2015-06-17,-0.00867714279825661
117,2015-06-18,-0.006105194487171859
118,2015-06-19,-0.01755046802583759
119,2015-06-20,0.0
120,2015-06-21,0.0008494974318027702
121,2015-06-22,-0.014971406750424049
122,2015-06-23,0.0017224060523441255
123,2015-06-24,-0.0048878763214617845
124,2015-06-25,-0.022148654195790398
125,2015-06-26,-0.0010319157693171163
126,2015-06-27,0.0
127,2015-06-28,-0.0035461030067504774
128,2015-06-29,-0.01416137551451124
129,2015-06-30,0.010751186132101393
130,2015-07-01,0.03387679766862532
131,2015-07-02,-0.004749235378409295
132,2015-07-03,-0.015409521368844376
133,2015-07-04,0.0
134,2015-07-05,-0.00014650941349195535
135,2015-07-06,-0.0020533888118420846
136,2015-07-07,-0.050590344673579944
137,2015-07-08,0.0018515666453169787
138,2015-07-09,-0.015692079938328055
139,2015-07-10,0.018924095064201042
140,2015-07-11,0.0
141,2015-07-12,0.0010750212200171245
142,2015-07-13,0.010990799081747509
143,2015-07-14,-0.008844217454059614
144,2015-07-15,-0.017303073436118054
145,2015-07-16,-0.01840108537089129
146,2015-07-17,-0.024260166426154355
147,2015-07-18,0.0
148,2015-07-19,0.005352376738592061
149,2015-07-20,-0.018612782223638876
150,2015-07-21,0.028271582362302126
151,2015-07-22,0.016208840483959104
152,2015-07-23,-0.023121495612764522
153,2015-07-24,0.005950962475747908
154,2015-07-25,0.0
155,2015-07-26,0.003521694051160225
